OXYMAX CSV FEEDING BOUTS DATA FILE 

CSV FILE CREATION:31/10/2014 09:12:43
DATA FILENAME:C:\Program Files\Oxymax\Recordings\E.Spreckley\27-10-14\2014-10-27.BDTA

GROUP/CAGE:0108
SUBJECT ID:ANIMAL 8
SUBJECT MASS:448 grams



:DATA
===============,===============,===============,===============,===============,===============,===============,===============,===============,
COUNT,INTERVAL,CHANNEL,DATE,START,END,DURATION,WEIGHT,ACCUM,
#,#,#,,,,seconds,grams,grams,
===============,===============,===============,===============,===============,===============,===============,===============,===============,
 1 , 1 ,010801,27/10/2014,12:31:39 ,12:32:04 , 25 ,0.35,0.35,
 2 , 1 ,010801,27/10/2014,12:35:12 ,12:35:33 , 21 ,0.23,0.58,
 3 , 1 ,010801,27/10/2014,12:43:48 ,12:44:51 , 63 ,0.58,1.16,
 4 , 3 ,010801,27/10/2014,13:09:36 ,13:10:50 , 74 ,0.62,1.78,
 5 , 3 ,010801,27/10/2014,13:11:01 ,13:11:10 , 9 ,0.09,1.87,
 6 , 9 ,010801,27/10/2014,14:33:45 ,14:33:50 , 5 ,0.03,1.90,
 7 , 13 ,010801,27/10/2014,15:27:02 ,15:28:40 , 98 ,0.61,2.51,
 8 , 13 ,010801,27/10/2014,15:29:02 ,15:30:39 , 97 ,0.69,3.20,
 9 , 13 ,010801,27/10/2014,15:30:56 ,15:31:07 , 11 ,0.13,3.33,
 10 , 13 ,010801,27/10/2014,15:31:54 ,15:32:07 , 13 ,0.08,3.41,
 11 , 15 ,010801,27/10/2014,15:58:47 ,15:59:40 , 53 ,0.28,3.69,
 12 , 15 ,010801,27/10/2014,15:59:51 ,16:02:04 , 133 ,0.67,4.36,
 13 , 87 ,010801,28/10/2014,09:04:58 ,09:05:53 , 55 ,0.02,4.38,
 14 , 87 ,010801,28/10/2014,09:10:34 ,09:10:55 , 21 ,0.05,4.43,
 15 , 88 ,010801,28/10/2014,09:11:19 ,09:12:09 , 50 ,0.44,4.87,
 16 , 88 ,010801,28/10/2014,09:12:22 ,09:18:32 , 370 ,3.11,7.98,
 17 , 88 ,010801,28/10/2014,09:18:58 ,09:21:09 , 131 ,0.93,8.91,
 18 , 88 ,010801,28/10/2014,09:22:29 ,09:23:11 , 42 ,0.27,9.18,
 19 , 89 ,010801,28/10/2014,09:26:05 ,09:26:52 , 47 ,0.25,9.43,
 20 , 89 ,010801,28/10/2014,09:27:52 ,09:28:05 , 13 ,0.10,9.53,
 21 , 89 ,010801,28/10/2014,09:28:30 ,09:29:22 , 52 ,0.27,9.80,
 22 , 89 ,010801,28/10/2014,09:29:33 ,09:29:35 , 2 ,0.02,9.82,
 23 , 89 ,010801,28/10/2014,09:29:50 ,09:30:43 , 53 ,0.32,10.14,
 24 , 89 ,010801,28/10/2014,09:30:59 ,09:31:18 , 19 ,0.04,10.18,
 25 , 90 ,010801,28/10/2014,09:42:33 ,09:42:44 , 11 ,0.06,10.24,
 26 , 101 ,010801,28/10/2014,12:27:44 ,12:27:51 , 7 ,0.03,10.27,
 27 , 102 ,010801,28/10/2014,12:30:08 ,12:33:10 , 182 ,1.14,11.41,
 28 , 102 ,010801,28/10/2014,12:34:09 ,12:34:19 , 10 ,0.10,11.51,
 29 , 102 ,010801,28/10/2014,12:34:31 ,12:35:20 , 49 ,0.34,11.85,
 30 , 102 ,010801,28/10/2014,12:35:34 ,12:36:07 , 33 ,0.25,12.10,
 31 , 109 ,010801,28/10/2014,14:19:33 ,14:19:50 , 17 ,0.05,12.15,
 32 , 112 ,010801,28/10/2014,15:02:10 ,15:04:54 , 164 ,0.95,13.10,
 33 , 112 ,010801,28/10/2014,15:05:07 ,15:06:01 , 54 ,0.35,13.45,
 34 , 113 ,010801,28/10/2014,15:06:28 ,15:08:44 , 136 ,0.71,14.16,
 35 , 114 ,010801,28/10/2014,15:31:15 ,15:34:29 , 194 ,0.81,14.97,
 36 , 115 ,010801,28/10/2014,15:34:45 ,15:39:45 , 300 ,1.12,16.09,
 37 , 125 ,010801,28/10/2014,18:07:52 ,18:08:28 , 36 ,0.08,16.17,
 38 , 125 ,010801,28/10/2014,18:09:19 ,18:12:53 , 214 ,0.93,17.10,
 39 , 126 ,010801,28/10/2014,18:19:59 ,18:21:12 , 73 ,0.25,17.35,
 40 , 127 ,010801,28/10/2014,18:21:26 ,18:28:29 , 423 ,1.83,19.18,
 41 , 127 ,010801,28/10/2014,18:29:02 ,18:29:04 , 2 ,0.02,19.20,
 42 , 127 ,010801,28/10/2014,18:34:20 ,18:34:54 , 34 ,0.08,19.28,
 43 , 129 ,010801,28/10/2014,18:53:07 ,18:55:24 , 137 ,0.46,19.74,
 44 , 129 ,010801,28/10/2014,18:55:39 ,19:03:14 , 455 ,1.59,21.33,
 45 , 129 ,010801,28/10/2014,19:04:12 ,19:06:22 , 130 ,0.39,21.72,
 46 , 129 ,010801,28/10/2014,19:06:34 ,19:08:22 , 108 ,0.51,22.23,
 47 , 133 ,010801,28/10/2014,20:00:22 ,20:00:52 , 30 ,0.09,22.32,
 48 , 133 ,010801,28/10/2014,20:01:05 ,20:05:35 , 270 ,0.88,23.20,
 49 , 133 ,010801,28/10/2014,20:05:50 ,20:06:41 , 51 ,0.16,23.36,
 50 , 134 ,010801,28/10/2014,20:11:40 ,20:13:27 , 107 ,0.34,23.70,
 51 , 136 ,010801,28/10/2014,20:43:47 ,20:45:41 , 114 ,0.30,24.00,
 52 , 136 ,010801,28/10/2014,20:46:07 ,20:46:31 , 24 ,0.08,24.08,
 53 , 137 ,010801,28/10/2014,20:48:22 ,20:52:04 , 222 ,0.64,24.72,
 54 , 137 ,010801,28/10/2014,20:52:35 ,20:55:08 , 153 ,0.55,25.27,
 55 , 137 ,010801,28/10/2014,20:55:23 ,20:55:34 , 11 ,0.04,25.31,
 56 , 137 ,010801,28/10/2014,20:57:36 ,20:58:49 , 73 ,0.18,25.49,
 57 , 137 ,010801,28/10/2014,20:59:06 ,21:03:48 , 282 ,1.01,26.50,
 58 , 138 ,010801,28/10/2014,21:04:01 ,21:06:05 , 124 ,0.50,27.00,
 59 , 138 ,010801,28/10/2014,21:11:57 ,21:14:38 , 161 ,0.47,27.47,
 60 , 138 ,010801,28/10/2014,21:15:00 ,21:17:30 , 150 ,0.50,27.97,
 61 , 143 ,010801,28/10/2014,22:25:29 ,22:28:09 , 160 ,0.49,28.46,
 62 , 144 ,010801,28/10/2014,22:28:24 ,22:35:07 , 403 ,1.41,29.87,
 63 , 144 ,010801,28/10/2014,22:38:20 ,22:38:26 , 6 ,0.02,29.89,
 64 , 146 ,010801,28/10/2014,23:07:52 ,23:08:08 , 16 ,-0.02,29.87,
 65 , 154 ,010801,29/10/2014,01:01:57 ,01:02:01 , 4 ,-0.02,29.85,
 66 , 155 ,010801,29/10/2014,01:10:41 ,01:11:30 , 49 ,0.08,29.93,
 67 , 155 ,010801,29/10/2014,01:11:42 ,01:13:37 , 115 ,0.34,30.27,
 68 , 155 ,010801,29/10/2014,01:14:12 ,01:15:28 , 76 ,0.26,30.53,
 69 , 156 ,010801,29/10/2014,01:20:14 ,01:24:45 , 271 ,0.81,31.34,
 70 , 156 ,010801,29/10/2014,01:25:13 ,01:25:48 , 35 ,0.15,31.49,
 71 , 156 ,010801,29/10/2014,01:26:00 ,01:26:28 , 28 ,0.08,31.57,
 72 , 156 ,010801,29/10/2014,01:26:39 ,01:34:07 , 448 ,1.30,32.87,
 73 , 157 ,010801,29/10/2014,01:41:39 ,01:44:52 , 193 ,0.66,33.53,
 74 , 169 ,010801,29/10/2014,04:24:21 ,04:28:38 , 257 ,0.51,34.04,
 75 , 169 ,010801,29/10/2014,04:30:13 ,04:31:44 , 91 ,0.21,34.25,
 76 , 170 ,010801,29/10/2014,04:36:45 ,04:48:28 , 703 ,2.09,36.34,
 77 , 172 ,010801,29/10/2014,05:15:21 ,05:19:22 , 241 ,0.77,37.11,
 78 , 190 ,010801,29/10/2014,09:29:24 ,09:29:26 , 2 ,0.03,37.14,
 79 , 190 ,010801,29/10/2014,09:29:40 ,09:29:42 , 2 ,-0.03,37.11,
 80 , 190 ,010801,29/10/2014,09:36:56 ,09:37:03 , 7 ,0.52,37.63,
 81 , 191 ,010801,29/10/2014,09:37:17 ,09:40:11 , 174 ,1.21,38.84,
 82 , 191 ,010801,29/10/2014,09:40:41 ,09:41:37 , 56 ,0.43,39.27,
 83 , 191 ,010801,29/10/2014,09:41:55 ,09:42:46 , 51 ,0.34,39.61,
 84 , 191 ,010801,29/10/2014,09:44:13 ,09:45:42 , 89 ,0.56,40.17,
 85 , 191 ,010801,29/10/2014,09:46:02 ,09:46:51 , 49 ,0.35,40.52,
 86 , 192 ,010801,29/10/2014,09:56:09 ,09:56:27 , 18 ,0.13,40.65,
 87 , 192 ,010801,29/10/2014,10:04:13 ,10:06:11 , 118 ,0.93,41.58,
 88 , 193 ,010801,29/10/2014,10:06:43 ,10:07:13 , 30 ,0.26,41.84,
 89 , 207 ,010801,29/10/2014,13:38:17 ,13:39:00 , 43 ,0.34,42.18,
 90 , 207 ,010801,29/10/2014,13:39:17 ,13:39:24 , 7 ,0.09,42.27,
 91 , 207 ,010801,29/10/2014,13:40:14 ,13:40:49 , 35 ,0.35,42.62,
 92 , 207 ,010801,29/10/2014,13:41:02 ,13:41:28 , 26 ,0.25,42.87,
 93 , 210 ,010801,29/10/2014,14:17:33 ,14:18:04 , 31 ,0.20,43.07,
 94 , 210 ,010801,29/10/2014,14:18:17 ,14:19:31 , 74 ,0.54,43.61,
 95 , 211 ,010801,29/10/2014,14:37:37 ,14:37:57 , 20 ,0.14,43.75,
 96 , 211 ,010801,29/10/2014,14:38:13 ,14:38:37 , 24 ,0.07,43.82,
 97 , 212 ,010801,29/10/2014,14:38:50 ,14:40:00 , 70 ,0.55,44.37,
 98 , 212 ,010801,29/10/2014,14:43:26 ,14:43:38 , 12 ,0.08,44.45,
 99 , 215 ,010801,29/10/2014,15:27:54 ,15:29:02 , 68 ,0.45,44.90,
 100 , 216 ,010801,29/10/2014,15:43:40 ,15:47:01 , 201 ,1.09,45.99,
 101 , 217 ,010801,29/10/2014,15:57:26 ,15:57:35 , 9 ,0.05,46.04,
 102 , 289 ,010801,30/10/2014,09:03:26 ,09:03:50 , 24 ,0.02,46.06,
 103 , 289 ,010801,30/10/2014,09:04:47 ,09:04:57 , 10 ,-0.02,46.04,
 104 , 289 ,010801,30/10/2014,09:09:35 ,09:09:58 , 23 ,0.07,46.11,
 105 , 290 ,010801,30/10/2014,09:10:10 ,09:10:31 , 21 ,0.09,46.20,
 106 , 290 ,010801,30/10/2014,09:10:55 ,09:13:42 , 167 ,1.37,47.57,
 107 , 290 ,010801,30/10/2014,09:13:56 ,09:14:01 , 5 ,0.02,47.59,
 108 , 290 ,010801,30/10/2014,09:14:15 ,09:14:22 , 7 ,0.06,47.65,
 109 , 290 ,010801,30/10/2014,09:14:35 ,09:16:38 , 123 ,0.99,48.64,
 110 , 290 ,010801,30/10/2014,09:17:24 ,09:17:56 , 32 ,0.24,48.88,
 111 , 290 ,010801,30/10/2014,09:18:45 ,09:20:33 , 108 ,0.52,49.40,
 112 , 291 ,010801,30/10/2014,09:20:44 ,09:23:45 , 181 ,1.30,50.70,
 113 , 291 ,010801,30/10/2014,09:23:59 ,09:25:24 , 85 ,0.64,51.34,
 114 , 291 ,010801,30/10/2014,09:25:51 ,09:26:31 , 40 ,0.32,51.66,
 115 , 291 ,010801,30/10/2014,09:31:07 ,09:35:48 , 281 ,1.97,53.63,
 116 , 291 ,010801,30/10/2014,09:36:20 ,09:37:58 , 98 ,0.59,54.22,
 117 , 292 ,010801,30/10/2014,09:38:45 ,09:40:37 , 112 ,0.63,54.85,
 118 , 292 ,010801,30/10/2014,09:40:49 ,09:41:37 , 48 ,0.33,55.18,
 119 , 292 ,010801,30/10/2014,09:42:09 ,09:43:16 , 67 ,0.38,55.56,
 120 , 292 ,010801,30/10/2014,09:44:08 ,09:46:33 , 145 ,0.84,56.40,
 121 , 292 ,010801,30/10/2014,09:46:57 ,09:47:45 , 48 ,0.28,56.68,
 122 , 292 ,010801,30/10/2014,09:50:05 ,09:50:08 , 3 ,0.06,56.74,
 123 , 293 ,010801,30/10/2014,09:52:11 ,09:53:50 , 99 ,0.40,57.14,
