OXYMAX CSV FEEDING BOUTS DATA FILE 

CSV FILE CREATION:31/10/2014 09:11:17
DATA FILENAME:C:\Program Files\Oxymax\Recordings\E.Spreckley\27-10-14\2014-10-27.BDTA

GROUP/CAGE:0103
SUBJECT ID:ANIMAL3
SUBJECT MASS:461 grams



:DATA
===============,===============,===============,===============,===============,===============,===============,===============,===============,
COUNT,INTERVAL,CHANNEL,DATE,START,END,DURATION,WEIGHT,ACCUM,
#,#,#,,,,seconds,grams,grams,
===============,===============,===============,===============,===============,===============,===============,===============,===============,
 1 , 1 ,010301,27/10/2014,12:33:16 ,12:33:58 , 42 ,0.34,0.34,
 2 , 1 ,010301,27/10/2014,12:38:14 ,12:39:54 , 100 ,0.49,0.83,
 3 , 12 ,010301,27/10/2014,15:14:25 ,15:14:35 , 10 ,0.08,0.91,
 4 , 15 ,010301,27/10/2014,15:54:06 ,15:54:17 , 11 ,0.09,1.00,
 5 , 15 ,010301,27/10/2014,15:54:35 ,15:55:44 , 69 ,0.30,1.30,
 6 , 87 ,010301,28/10/2014,09:07:08 ,09:11:07 , 239 ,1.17,2.47,
 7 , 88 ,010301,28/10/2014,09:11:18 ,09:13:39 , 141 ,0.63,3.10,
 8 , 88 ,010301,28/10/2014,09:14:02 ,09:15:50 , 108 ,0.50,3.60,
 9 , 88 ,010301,28/10/2014,09:16:16 ,09:16:50 , 34 ,0.17,3.77,
 10 , 88 ,010301,28/10/2014,09:19:22 ,09:19:52 , 30 ,0.15,3.92,
 11 , 88 ,010301,28/10/2014,09:20:10 ,09:21:13 , 63 ,0.28,4.20,
 12 , 88 ,010301,28/10/2014,09:21:24 ,09:21:42 , 18 ,0.09,4.29,
 13 , 88 ,010301,28/10/2014,09:21:54 ,09:25:12 , 198 ,1.01,5.30,
 14 , 89 ,010301,28/10/2014,09:26:43 ,09:29:44 , 181 ,0.83,6.13,
 15 , 91 ,010301,28/10/2014,09:56:26 ,09:56:44 , 18 ,0.07,6.20,
 16 , 92 ,010301,28/10/2014,10:10:06 ,10:11:51 , 105 ,0.38,6.58,
 17 , 92 ,010301,28/10/2014,10:12:08 ,10:12:50 , 42 ,0.28,6.86,
 18 , 93 ,010301,28/10/2014,10:36:05 ,10:36:31 , 26 ,0.11,6.97,
 19 , 94 ,010301,28/10/2014,10:36:50 ,10:38:16 , 86 ,0.38,7.35,
 20 , 97 ,010301,28/10/2014,11:32:15 ,11:32:41 , 26 ,0.09,7.44,
 21 , 101 ,010301,28/10/2014,12:17:25 ,12:18:39 , 74 ,0.23,7.67,
 22 , 101 ,010301,28/10/2014,12:25:12 ,12:27:59 , 167 ,0.55,8.22,
 23 , 101 ,010301,28/10/2014,12:28:37 ,12:31:02 , 145 ,0.66,8.88,
 24 , 106 ,010301,28/10/2014,13:37:07 ,13:38:28 , 81 ,0.34,9.22,
 25 , 107 ,010301,28/10/2014,13:40:58 ,13:43:05 , 127 ,0.44,9.66,
 26 , 111 ,010301,28/10/2014,14:41:18 ,14:42:07 , 49 ,0.20,9.86,
 27 , 111 ,010301,28/10/2014,14:42:27 ,14:44:58 , 151 ,0.60,10.46,
 28 , 111 ,010301,28/10/2014,14:45:50 ,14:48:30 , 160 ,0.73,11.19,
 29 , 111 ,010301,28/10/2014,14:48:45 ,14:50:44 , 119 ,0.56,11.75,
 30 , 113 ,010301,28/10/2014,15:00:54 ,15:08:57 , 483 ,2.11,13.86,
 31 , 113 ,010301,28/10/2014,15:11:29 ,15:18:36 , 427 ,2.00,15.86,
 32 , 114 ,010301,28/10/2014,15:20:35 ,15:23:26 , 171 ,0.67,16.53,
 33 , 114 ,010301,28/10/2014,15:24:47 ,15:26:28 , 101 ,0.39,16.92,
 34 , 128 ,010301,28/10/2014,18:42:17 ,18:42:29 , 12 ,0.04,16.96,
 35 , 128 ,010301,28/10/2014,18:43:00 ,18:43:11 , 11 ,0.04,17.00,
 36 , 129 ,010301,28/10/2014,19:02:05 ,19:02:43 , 38 ,0.09,17.09,
 37 , 130 ,010301,28/10/2014,19:11:39 ,19:14:18 , 159 ,0.51,17.60,
 38 , 131 ,010301,28/10/2014,19:25:59 ,19:26:04 , 5 ,-0.02,17.58,
 39 , 131 ,010301,28/10/2014,19:26:16 ,19:29:43 , 207 ,0.71,18.29,
 40 , 131 ,010301,28/10/2014,19:30:13 ,19:31:51 , 98 ,0.23,18.52,
 41 , 131 ,010301,28/10/2014,19:32:22 ,19:33:18 , 56 ,0.22,18.74,
 42 , 132 ,010301,28/10/2014,19:33:30 ,19:43:42 , 612 ,2.39,21.13,
 43 , 132 ,010301,28/10/2014,19:44:59 ,19:47:55 , 176 ,0.62,21.75,
 44 , 132 ,010301,28/10/2014,19:49:02 ,19:50:05 , 63 ,0.10,21.85,
 45 , 133 ,010301,28/10/2014,19:55:21 ,19:55:34 , 13 ,-0.04,21.81,
 46 , 133 ,010301,28/10/2014,19:55:48 ,19:55:49 , 1 ,0.02,21.83,
 47 , 138 ,010301,28/10/2014,21:09:01 ,21:10:52 , 111 ,0.36,22.19,
 48 , 138 ,010301,28/10/2014,21:13:27 ,21:13:38 , 11 ,0.03,22.22,
 49 , 138 ,010301,28/10/2014,21:14:29 ,21:15:25 , 56 ,0.12,22.34,
 50 , 138 ,010301,28/10/2014,21:15:39 ,21:16:30 , 51 ,0.11,22.45,
 51 , 140 ,010301,28/10/2014,21:35:48 ,21:42:41 , 413 ,0.88,23.33,
 52 , 142 ,010301,28/10/2014,22:06:56 ,22:10:05 , 189 ,0.61,23.94,
 53 , 142 ,010301,28/10/2014,22:10:32 ,22:14:42 , 250 ,0.86,24.80,
 54 , 143 ,010301,28/10/2014,22:16:49 ,22:18:06 , 77 ,0.21,25.01,
 55 , 146 ,010301,28/10/2014,22:58:05 ,23:00:29 , 144 ,0.49,25.50,
 56 , 146 ,010301,28/10/2014,23:00:45 ,23:03:41 , 176 ,0.54,26.04,
 57 , 146 ,010301,28/10/2014,23:10:05 ,23:10:17 , 12 ,-0.02,26.02,
 58 , 146 ,010301,28/10/2014,23:10:34 ,23:10:40 , 6 ,-0.02,26.00,
 59 , 146 ,010301,28/10/2014,23:11:12 ,23:11:13 , 1 ,0.03,26.03,
 60 , 147 ,010301,28/10/2014,23:22:22 ,23:22:36 , 14 ,-0.02,26.01,
 61 , 147 ,010301,28/10/2014,23:23:04 ,23:24:11 , 67 ,0.03,26.04,
 62 , 148 ,010301,28/10/2014,23:29:58 ,23:30:00 , 2 ,-0.02,26.02,
 63 , 149 ,010301,28/10/2014,23:44:18 ,23:46:37 , 139 ,0.29,26.31,
 64 , 149 ,010301,28/10/2014,23:46:52 ,23:50:34 , 222 ,0.62,26.93,
 65 , 149 ,010301,28/10/2014,23:50:51 ,23:54:28 , 217 ,0.55,27.48,
 66 , 150 ,010301,29/10/2014,00:03:00 ,00:03:21 , 21 ,0.03,27.51,
 67 , 150 ,010301,29/10/2014,00:04:37 ,00:06:06 , 89 ,0.16,27.67,
 68 , 151 ,010301,29/10/2014,00:06:52 ,00:11:17 , 265 ,0.48,28.15,
 69 , 151 ,010301,29/10/2014,00:11:49 ,00:12:03 , 14 ,-0.02,28.13,
 70 , 151 ,010301,29/10/2014,00:13:38 ,00:15:22 , 104 ,0.21,28.34,
 71 , 151 ,010301,29/10/2014,00:15:33 ,00:19:20 , 227 ,0.45,28.79,
 72 , 151 ,010301,29/10/2014,00:20:42 ,00:23:37 , 175 ,0.45,29.24,
 73 , 152 ,010301,29/10/2014,00:34:14 ,00:34:28 , 14 ,-0.04,29.20,
 74 , 152 ,010301,29/10/2014,00:34:45 ,00:34:53 , 8 ,0.07,29.27,
 75 , 157 ,010301,29/10/2014,01:38:53 ,01:38:55 , 2 ,-0.02,29.25,
 76 , 158 ,010301,29/10/2014,01:58:30 ,02:00:04 , 94 ,0.23,29.48,
 77 , 158 ,010301,29/10/2014,02:00:15 ,02:01:14 , 59 ,0.12,29.60,
 78 , 158 ,010301,29/10/2014,02:02:03 ,02:02:35 , 32 ,0.03,29.63,
 79 , 159 ,010301,29/10/2014,02:03:22 ,02:05:08 , 106 ,0.13,29.76,
 80 , 159 ,010301,29/10/2014,02:05:20 ,02:06:11 , 51 ,0.07,29.83,
 81 , 161 ,010301,29/10/2014,02:30:14 ,02:31:52 , 98 ,-0.04,29.79,
 82 , 161 ,010301,29/10/2014,02:32:09 ,02:34:27 , 138 ,0.04,29.83,
 83 , 161 ,010301,29/10/2014,02:34:42 ,02:34:51 , 9 ,0.02,29.85,
 84 , 161 ,010301,29/10/2014,02:35:22 ,02:39:53 , 271 ,-0.03,29.82,
 85 , 162 ,010301,29/10/2014,02:50:55 ,02:52:06 , 71 ,0.10,29.92,
 86 , 163 ,010301,29/10/2014,03:04:28 ,03:09:25 , 297 ,-0.02,29.90,
 87 , 163 ,010301,29/10/2014,03:10:17 ,03:13:55 , 218 ,0.16,30.06,
 88 , 164 ,010301,29/10/2014,03:15:29 ,03:16:18 , 49 ,0.07,30.13,
 89 , 164 ,010301,29/10/2014,03:16:42 ,03:16:50 , 8 ,0.02,30.15,
 90 , 164 ,010301,29/10/2014,03:17:33 ,03:18:20 , 47 ,0.05,30.20,
 91 , 164 ,010301,29/10/2014,03:18:32 ,03:19:09 , 37 ,0.06,30.26,
 92 , 166 ,010301,29/10/2014,03:55:09 ,03:56:28 , 79 ,0.15,30.41,
 93 , 167 ,010301,29/10/2014,03:56:39 ,03:58:06 , 87 ,0.15,30.56,
 94 , 167 ,010301,29/10/2014,04:02:09 ,04:04:45 , 156 ,0.22,30.78,
 95 , 167 ,010301,29/10/2014,04:05:01 ,04:07:00 , 119 ,0.26,31.04,
 96 , 167 ,010301,29/10/2014,04:07:13 ,04:08:44 , 91 ,0.25,31.29,
 97 , 168 ,010301,29/10/2014,04:12:31 ,04:14:30 , 119 ,0.27,31.56,
 98 , 168 ,010301,29/10/2014,04:14:42 ,04:14:56 , 14 ,0.02,31.58,
 99 , 168 ,010301,29/10/2014,04:15:14 ,04:22:27 , 433 ,1.37,32.95,
 100 , 169 ,010301,29/10/2014,04:24:45 ,04:26:54 , 129 ,0.30,33.25,
 101 , 170 ,010301,29/10/2014,04:35:10 ,04:40:33 , 323 ,-0.02,33.23,
 102 , 175 ,010301,29/10/2014,05:54:12 ,05:54:28 , 16 ,0.02,33.25,
 103 , 189 ,010301,29/10/2014,09:24:42 ,09:25:05 , 23 ,0.06,33.31,
 104 , 191 ,010301,29/10/2014,09:41:34 ,09:42:41 , 67 ,0.55,33.86,
 105 , 191 ,010301,29/10/2014,09:44:33 ,09:45:05 , 32 ,0.21,34.07,
 106 , 191 ,010301,29/10/2014,09:45:18 ,09:45:37 , 19 ,0.18,34.25,
 107 , 191 ,010301,29/10/2014,09:49:02 ,09:49:58 , 56 ,0.41,34.66,
 108 , 193 ,010301,29/10/2014,10:20:41 ,10:21:55 , 74 ,0.53,35.19,
 109 , 194 ,010301,29/10/2014,10:22:06 ,10:22:29 , 23 ,0.19,35.38,
 110 , 194 ,010301,29/10/2014,10:23:15 ,10:23:41 , 26 ,0.19,35.57,
 111 , 198 ,010301,29/10/2014,11:29:49 ,11:31:05 , 76 ,0.56,36.13,
 112 , 199 ,010301,29/10/2014,11:31:27 ,11:32:44 , 77 ,0.57,36.70,
 113 , 199 ,010301,29/10/2014,11:32:57 ,11:33:27 , 30 ,0.21,36.91,
 114 , 199 ,010301,29/10/2014,11:33:39 ,11:34:14 , 35 ,0.24,37.15,
 115 , 199 ,010301,29/10/2014,11:34:27 ,11:35:28 , 61 ,0.43,37.58,
 116 , 207 ,010301,29/10/2014,13:34:24 ,13:35:48 , 84 ,0.57,38.15,
 117 , 207 ,010301,29/10/2014,13:35:59 ,13:37:26 , 87 ,0.51,38.66,
 118 , 207 ,010301,29/10/2014,13:37:58 ,13:39:09 , 71 ,0.44,39.10,
 119 , 212 ,010301,29/10/2014,14:42:18 ,14:42:33 , 15 ,0.09,39.19,
 120 , 212 ,010301,29/10/2014,14:42:44 ,14:43:40 , 56 ,0.35,39.54,
 121 , 212 ,010301,29/10/2014,14:44:17 ,14:46:14 , 117 ,0.70,40.24,
 122 , 212 ,010301,29/10/2014,14:46:30 ,14:48:57 , 147 ,0.92,41.16,
 123 , 289 ,010301,30/10/2014,09:07:02 ,09:08:48 , 106 ,0.35,41.51,
