OXYMAX CSV FEEDING BOUTS DATA FILE 

CSV FILE CREATION:24/10/2014 11:09:38
DATA FILENAME:C:\Program Files\Oxymax\Recordings\E.Spreckley\20-10-14\2014-10-17.BDTA

GROUP/CAGE:0105
SUBJECT ID:RAT9
SUBJECT MASS:489 grams



:DATA
===============,===============,===============,===============,===============,===============,===============,===============,===============,
COUNT,INTERVAL,CHANNEL,DATE,START,END,DURATION,WEIGHT,ACCUM,
#,#,#,,,,seconds,grams,grams,
===============,===============,===============,===============,===============,===============,===============,===============,===============,
 1 , 1 ,010501,20/10/2014,12:52:06 ,12:52:58 , 52 ,0.32,0.32,
 2 , 1 ,010501,20/10/2014,12:53:09 ,12:53:16 , 7 ,0.05,0.37,
 3 , 1 ,010501,20/10/2014,12:53:36 ,12:53:55 , 19 ,0.06,0.43,
 4 , 1 ,010501,20/10/2014,12:55:28 ,12:55:40 , 12 ,0.11,0.54,
 5 , 1 ,010501,20/10/2014,12:55:53 ,12:57:25 , 92 ,0.82,1.36,
 6 , 2 ,010501,20/10/2014,13:06:45 ,13:07:51 , 66 ,0.61,1.97,
 7 , 2 ,010501,20/10/2014,13:08:02 ,13:08:41 , 39 ,0.41,2.38,
 8 , 2 ,010501,20/10/2014,13:09:17 ,13:09:23 , 6 ,0.09,2.47,
 9 , 6 ,010501,20/10/2014,14:07:01 ,14:07:43 , 42 ,0.29,2.76,
 10 , 6 ,010501,20/10/2014,14:08:03 ,14:09:56 , 113 ,1.02,3.78,
 11 , 6 ,010501,20/10/2014,14:10:21 ,14:10:30 , 9 ,0.08,3.86,
 12 , 14 ,010501,20/10/2014,15:55:39 ,15:56:39 , 60 ,0.42,4.28,
 13 , 14 ,010501,20/10/2014,15:57:18 ,15:58:06 , 48 ,0.34,4.62,
 14 , 14 ,010501,20/10/2014,15:58:26 ,15:58:56 , 30 ,0.19,4.81,
 15 , 14 ,010501,20/10/2014,15:59:12 ,15:59:40 , 28 ,0.17,4.98,
 16 , 14 ,010501,20/10/2014,16:04:18 ,16:05:24 , 66 ,0.55,5.53,
 17 , 14 ,010501,20/10/2014,16:05:35 ,16:06:12 , 37 ,0.32,5.85,
 18 , 87 ,010501,21/10/2014,09:16:14 ,09:17:05 , 51 ,0.17,6.02,
 19 , 87 ,010501,21/10/2014,09:18:02 ,09:18:17 , 15 ,0.14,6.16,
 20 , 87 ,010501,21/10/2014,09:18:52 ,09:19:06 , 14 ,0.17,6.33,
 21 , 87 ,010501,21/10/2014,09:19:57 ,09:20:00 , 3 ,-0.02,6.31,
 22 , 87 ,010501,21/10/2014,09:22:49 ,09:23:10 , 21 ,0.14,6.45,
 23 , 87 ,010501,21/10/2014,09:23:25 ,09:24:55 , 90 ,0.36,6.81,
 24 , 93 ,010501,21/10/2014,10:45:30 ,10:45:32 , 2 ,-0.02,6.79,
 25 , 116 ,010501,21/10/2014,16:06:54 ,16:09:46 , 172 ,0.62,7.41,
 26 , 116 ,010501,21/10/2014,16:10:10 ,16:11:13 , 63 ,0.35,7.76,
 27 , 129 ,010501,21/10/2014,19:09:56 ,19:12:50 , 174 ,0.53,8.29,
 28 , 129 ,010501,21/10/2014,19:13:01 ,19:18:35 , 334 ,1.40,9.69,
 29 , 129 ,010501,21/10/2014,19:18:51 ,19:21:23 , 152 ,0.82,10.51,
 30 , 141 ,010501,21/10/2014,22:01:42 ,22:08:17 , 395 ,2.21,12.72,
 31 , 142 ,010501,21/10/2014,22:13:54 ,22:23:11 , 557 ,2.60,15.32,
 32 , 147 ,010501,21/10/2014,23:34:29 ,23:39:36 , 307 ,1.42,16.74,
 33 , 151 ,010501,22/10/2014,00:37:06 ,00:40:03 , 177 ,0.89,17.63,
 34 , 152 ,010501,22/10/2014,00:40:15 ,00:42:12 , 117 ,0.57,18.20,
 35 , 152 ,010501,22/10/2014,00:42:25 ,00:50:26 , 481 ,2.67,20.87,
 36 , 162 ,010501,22/10/2014,03:00:49 ,03:03:44 , 175 ,0.76,21.63,
 37 , 165 ,010501,22/10/2014,03:47:21 ,03:54:24 , 423 ,1.74,23.37,
 38 , 166 ,010501,22/10/2014,03:55:06 ,04:07:56 , 770 ,3.05,26.42,
 39 , 174 ,010501,22/10/2014,06:06:05 ,06:06:30 , 25 ,0.02,26.44,
 40 , 186 ,010501,22/10/2014,08:51:47 ,08:52:08 , 21 ,0.10,26.54,
 41 , 189 ,010501,22/10/2014,09:22:04 ,09:30:52 , 528 ,2.72,29.26,
 42 , 200 ,010501,22/10/2014,12:00:31 ,12:13:05 , 754 ,3.40,32.66,
 43 , 215 ,010501,22/10/2014,15:39:59 ,15:41:27 , 88 ,0.18,32.84,
 44 , 215 ,010501,22/10/2014,15:42:00 ,15:44:45 , 165 ,0.52,33.36,
 45 , 215 ,010501,22/10/2014,15:45:28 ,15:47:05 , 97 ,0.29,33.65,
 46 , 288 ,010501,23/10/2014,09:09:58 ,09:10:10 , 12 ,0.19,33.84,
 47 , 289 ,010501,23/10/2014,09:10:21 ,09:13:32 , 191 ,1.98,35.82,
 48 , 289 ,010501,23/10/2014,09:13:53 ,09:15:25 , 92 ,0.88,36.70,
 49 , 289 ,010501,23/10/2014,09:18:47 ,09:19:45 , 58 ,0.51,37.21,
 50 , 289 ,010501,23/10/2014,09:20:01 ,09:24:45 , 284 ,2.22,39.43,
 51 , 290 ,010501,23/10/2014,09:25:17 ,09:27:02 , 105 ,0.77,40.20,
 52 , 295 ,010501,23/10/2014,10:43:37 ,10:44:59 , 82 ,0.48,40.68,
 53 , 295 ,010501,23/10/2014,10:45:34 ,10:46:22 , 48 ,0.27,40.95,
 54 , 297 ,010501,23/10/2014,11:18:01 ,11:20:10 , 129 ,0.62,41.57,
 55 , 304 ,010501,23/10/2014,12:52:20 ,12:53:00 , 40 ,0.23,41.80,
 56 , 304 ,010501,23/10/2014,12:53:16 ,12:54:59 , 103 ,0.56,42.36,
 57 , 304 ,010501,23/10/2014,12:55:32 ,12:56:39 , 67 ,0.29,42.65,
 58 , 314 ,010501,23/10/2014,15:17:03 ,15:18:21 , 78 ,0.41,43.06,
 59 , 315 ,010501,23/10/2014,15:18:42 ,15:22:49 , 247 ,1.23,44.29,
 60 , 315 ,010501,23/10/2014,15:25:09 ,15:34:00 , 531 ,2.57,46.86,
 61 , 324 ,010501,23/10/2014,17:41:54 ,17:43:38 , 104 ,0.48,47.34,
 62 , 325 ,010501,23/10/2014,17:44:01 ,17:47:13 , 192 ,0.98,48.32,
 63 , 335 ,010501,23/10/2014,20:07:21 ,20:16:59 , 578 ,2.55,50.87,
 64 , 336 ,010501,23/10/2014,20:18:54 ,20:24:36 , 342 ,1.39,52.26,
 65 , 336 ,010501,23/10/2014,20:24:48 ,20:27:31 , 163 ,0.55,52.81,
 66 , 336 ,010501,23/10/2014,20:27:47 ,20:29:04 , 77 ,0.32,53.13,
 67 , 345 ,010501,23/10/2014,22:38:01 ,22:40:56 , 175 ,0.57,53.70,
 68 , 346 ,010501,23/10/2014,22:41:14 ,22:45:01 , 227 ,0.76,54.46,
 69 , 346 ,010501,23/10/2014,22:45:31 ,22:45:55 , 24 ,0.10,54.56,
 70 , 346 ,010501,23/10/2014,22:47:25 ,22:51:44 , 259 ,1.22,55.78,
 71 , 346 ,010501,23/10/2014,22:52:59 ,22:54:34 , 95 ,0.50,56.28,
 72 , 346 ,010501,23/10/2014,22:54:46 ,22:56:17 , 91 ,0.43,56.71,
 73 , 354 ,010501,24/10/2014,00:45:49 ,00:48:31 , 162 ,0.59,57.30,
 74 , 355 ,010501,24/10/2014,00:48:42 ,00:54:38 , 356 ,1.39,58.69,
 75 , 363 ,010501,24/10/2014,02:50:54 ,02:58:53 , 479 ,1.85,60.54,
 76 , 363 ,010501,24/10/2014,02:59:07 ,03:00:27 , 80 ,0.35,60.89,
 77 , 364 ,010501,24/10/2014,03:00:39 ,03:01:39 , 60 ,0.19,61.08,
 78 , 364 ,010501,24/10/2014,03:02:26 ,03:07:36 , 310 ,1.32,62.40,
 79 , 366 ,010501,24/10/2014,03:37:19 ,03:39:31 , 132 ,0.71,63.11,
 80 , 395 ,010501,24/10/2014,10:21:06 ,10:23:25 , 139 ,0.49,63.60,
 81 , 395 ,010501,24/10/2014,10:23:46 ,10:23:54 , 8 ,0.04,63.64,
