OXYMAX CSV FEEDING BOUTS DATA FILE 

CSV FILE CREATION:24/10/2014 11:08:27
DATA FILENAME:C:\Program Files\Oxymax\Recordings\E.Spreckley\20-10-14\2014-10-17.BDTA

GROUP/CAGE:0101
SUBJECT ID:RAT5
SUBJECT MASS:499 grams



:DATA
===============,===============,===============,===============,===============,===============,===============,===============,===============,
COUNT,INTERVAL,CHANNEL,DATE,START,END,DURATION,WEIGHT,ACCUM,
#,#,#,,,,seconds,grams,grams,
===============,===============,===============,===============,===============,===============,===============,===============,===============,
 1 , 1 ,010101,20/10/2014,12:48:04 ,12:48:46 , 42 ,0.26,0.26,
 2 , 1 ,010101,20/10/2014,12:59:50 ,13:01:52 , 122 ,0.91,1.17,
 3 , 1 ,010101,20/10/2014,13:02:05 ,13:02:16 , 11 ,0.09,1.26,
 4 , 2 ,010101,20/10/2014,13:08:41 ,13:09:42 , 61 ,0.46,1.72,
 5 , 14 ,010101,20/10/2014,16:05:24 ,16:06:34 , 70 ,0.49,2.21,
 6 , 15 ,010101,20/10/2014,16:06:55 ,16:07:41 , 46 ,0.35,2.56,
 7 , 15 ,010101,20/10/2014,16:07:59 ,16:08:36 , 37 ,0.38,2.94,
 8 , 15 ,010101,20/10/2014,16:09:50 ,16:10:33 , 43 ,0.24,3.18,
 9 , 15 ,010101,20/10/2014,16:11:16 ,16:12:17 , 61 ,0.44,3.62,
 10 , 86 ,010101,21/10/2014,09:07:36 ,09:07:46 , 10 ,0.04,3.66,
 11 , 86 ,010101,21/10/2014,09:08:05 ,09:11:33 , 208 ,0.95,4.61,
 12 , 86 ,010101,21/10/2014,09:11:47 ,09:12:46 , 59 ,0.34,4.95,
 13 , 87 ,010101,21/10/2014,09:12:58 ,09:15:52 , 174 ,0.93,5.88,
 14 , 87 ,010101,21/10/2014,09:16:13 ,09:17:14 , 61 ,0.24,6.12,
 15 , 87 ,010101,21/10/2014,09:17:25 ,09:19:02 , 97 ,0.41,6.53,
 16 , 87 ,010101,21/10/2014,09:21:19 ,09:21:32 , 13 ,0.06,6.59,
 17 , 87 ,010101,21/10/2014,09:21:44 ,09:21:53 , 9 ,0.05,6.64,
 18 , 87 ,010101,21/10/2014,09:23:06 ,09:23:11 , 5 ,0.03,6.67,
 19 , 87 ,010101,21/10/2014,09:23:29 ,09:24:39 , 70 ,0.21,6.88,
 20 , 95 ,010101,21/10/2014,11:07:55 ,11:10:36 , 161 ,0.51,7.39,
 21 , 95 ,010101,21/10/2014,11:10:47 ,11:12:15 , 88 ,0.32,7.71,
 22 , 95 ,010101,21/10/2014,11:12:32 ,11:13:48 , 76 ,0.24,7.95,
 23 , 102 ,010101,21/10/2014,12:55:56 ,13:00:35 , 279 ,0.98,8.93,
 24 , 103 ,010101,21/10/2014,13:01:39 ,13:03:42 , 123 ,0.52,9.45,
 25 , 103 ,010101,21/10/2014,13:03:53 ,13:06:30 , 157 ,0.66,10.11,
 26 , 110 ,010101,21/10/2014,14:48:44 ,14:50:19 , 95 ,0.40,10.51,
 27 , 110 ,010101,21/10/2014,14:50:42 ,14:53:31 , 169 ,0.63,11.14,
 28 , 110 ,010101,21/10/2014,14:53:48 ,14:55:02 , 74 ,0.34,11.48,
 29 , 111 ,010101,21/10/2014,14:56:39 ,14:57:00 , 21 ,0.12,11.60,
 30 , 111 ,010101,21/10/2014,14:57:25 ,15:04:35 , 430 ,1.48,13.08,
 31 , 120 ,010101,21/10/2014,17:03:54 ,17:09:07 , 313 ,1.03,14.11,
 32 , 120 ,010101,21/10/2014,17:10:01 ,17:10:57 , 56 ,0.22,14.33,
 33 , 120 ,010101,21/10/2014,17:12:21 ,17:14:21 , 120 ,0.47,14.80,
 34 , 121 ,010101,21/10/2014,17:14:37 ,17:21:13 , 396 ,1.27,16.07,
 35 , 121 ,010101,21/10/2014,17:21:42 ,17:22:16 , 34 ,0.10,16.17,
 36 , 128 ,010101,21/10/2014,19:01:22 ,19:03:41 , 139 ,0.37,16.54,
 37 , 128 ,010101,21/10/2014,19:04:06 ,19:05:40 , 94 ,0.23,16.77,
 38 , 128 ,010101,21/10/2014,19:05:58 ,19:08:40 , 162 ,0.41,17.18,
 39 , 130 ,010101,21/10/2014,19:30:43 ,19:37:50 , 427 ,1.10,18.28,
 40 , 131 ,010101,21/10/2014,19:38:19 ,19:42:41 , 262 ,0.63,18.91,
 41 , 131 ,010101,21/10/2014,19:42:58 ,19:46:51 , 233 ,0.53,19.44,
 42 , 133 ,010101,21/10/2014,20:10:05 ,20:20:49 , 644 ,1.85,21.29,
 43 , 139 ,010101,21/10/2014,21:36:51 ,21:40:49 , 238 ,0.65,21.94,
 44 , 139 ,010101,21/10/2014,21:41:31 ,21:43:22 , 111 ,0.18,22.12,
 45 , 142 ,010101,21/10/2014,22:19:44 ,22:26:10 , 386 ,1.00,23.12,
 46 , 146 ,010101,21/10/2014,23:17:33 ,23:23:09 , 336 ,0.67,23.79,
 47 , 146 ,010101,21/10/2014,23:23:20 ,23:25:21 , 121 ,0.29,24.08,
 48 , 148 ,010101,21/10/2014,23:44:20 ,23:49:39 , 319 ,0.70,24.78,
 49 , 149 ,010101,22/10/2014,00:00:07 ,00:10:16 , 609 ,1.57,26.35,
 50 , 152 ,010101,22/10/2014,00:36:00 ,00:45:15 , 555 ,1.62,27.97,
 51 , 152 ,010101,22/10/2014,00:45:27 ,00:48:14 , 167 ,0.35,28.32,
 52 , 154 ,010101,22/10/2014,01:18:02 ,01:21:44 , 222 ,0.53,28.85,
 53 , 155 ,010101,22/10/2014,01:22:00 ,01:24:00 , 120 ,0.22,29.07,
 54 , 159 ,010101,22/10/2014,02:16:47 ,02:22:51 , 364 ,0.78,29.85,
 55 , 159 ,010101,22/10/2014,02:24:47 ,02:29:03 , 256 ,1.25,31.10,
 56 , 159 ,010101,22/10/2014,02:29:30 ,02:29:55 , 25 ,0.08,31.18,
 57 , 168 ,010101,22/10/2014,04:21:57 ,04:30:44 , 527 ,2.03,33.21,
 58 , 171 ,010101,22/10/2014,05:09:58 ,05:17:52 , 474 ,1.67,34.88,
 59 , 192 ,010101,22/10/2014,10:11:46 ,10:14:58 , 192 ,0.76,35.64,
 60 , 195 ,010101,22/10/2014,11:04:07 ,11:04:57 , 50 ,0.19,35.83,
 61 , 196 ,010101,22/10/2014,11:06:10 ,11:11:10 , 300 ,-3.20,32.63,
 62 , 205 ,010101,22/10/2014,13:09:50 ,13:15:08 , 318 ,1.25,33.88,
 63 , 205 ,010101,22/10/2014,13:15:51 ,13:17:53 , 122 ,-9.70,24.18,
 64 , 213 ,010101,22/10/2014,15:07:27 ,15:10:19 , 172 ,3.13,27.31,
 65 , 213 ,010101,22/10/2014,15:10:41 ,15:13:15 , 154 ,0.50,27.81,
