OXYMAX CSV FEEDING BOUTS DATA FILE 

CSV FILE CREATION:24/10/2014 11:11:25
DATA FILENAME:C:\Program Files\Oxymax\Recordings\E.Spreckley\20-10-14\2014-10-17.BDTA

GROUP/CAGE:0111
SUBJECT ID:RAT3
SUBJECT MASS:475 grams



:DATA
===============,===============,===============,===============,===============,===============,===============,===============,===============,
COUNT,INTERVAL,CHANNEL,DATE,START,END,DURATION,WEIGHT,ACCUM,
#,#,#,,,,seconds,grams,grams,
===============,===============,===============,===============,===============,===============,===============,===============,===============,
 1 , 2 ,011101,20/10/2014,13:11:04 ,13:11:21 , 17 ,0.13,0.13,
 2 , 2 ,011101,20/10/2014,13:11:33 ,13:11:47 , 14 ,0.10,0.23,
 3 , 9 ,011101,20/10/2014,14:46:04 ,14:46:32 , 28 ,0.24,0.47,
 4 , 9 ,011101,20/10/2014,14:46:43 ,14:47:18 , 35 ,0.19,0.66,
 5 , 9 ,011101,20/10/2014,14:47:32 ,14:47:42 , 10 ,0.09,0.75,
 6 , 12 ,011101,20/10/2014,15:30:39 ,15:31:16 , 37 ,0.30,1.05,
 7 , 12 ,011101,20/10/2014,15:31:48 ,15:32:14 , 26 ,0.19,1.24,
 8 , 86 ,011101,21/10/2014,09:04:04 ,09:04:19 , 15 ,0.80,2.04,
 9 , 86 ,011101,21/10/2014,09:04:33 ,09:04:47 , 14 ,0.14,2.18,
 10 , 86 ,011101,21/10/2014,09:05:01 ,09:05:08 , 7 ,0.04,2.22,
 11 , 86 ,011101,21/10/2014,09:05:40 ,09:08:38 , 178 ,1.30,3.52,
 12 , 86 ,011101,21/10/2014,09:08:53 ,09:09:12 , 19 ,0.16,3.68,
 13 , 86 ,011101,21/10/2014,09:09:24 ,09:10:06 , 42 ,0.27,3.95,
 14 , 86 ,011101,21/10/2014,09:10:20 ,09:11:39 , 79 ,0.48,4.43,
 15 , 86 ,011101,21/10/2014,09:12:05 ,09:12:16 , 11 ,0.07,4.50,
 16 , 87 ,011101,21/10/2014,09:12:40 ,09:13:49 , 69 ,0.50,5.00,
 17 , 87 ,011101,21/10/2014,09:14:00 ,09:14:01 , 1 ,0.03,5.03,
 18 , 87 ,011101,21/10/2014,09:15:13 ,09:15:29 , 16 ,0.18,5.21,
 19 , 87 ,011101,21/10/2014,09:15:45 ,09:16:09 , 24 ,0.21,5.42,
 20 , 87 ,011101,21/10/2014,09:16:30 ,09:16:48 , 18 ,0.14,5.56,
 21 , 87 ,011101,21/10/2014,09:17:00 ,09:17:13 , 13 ,0.09,5.65,
 22 , 87 ,011101,21/10/2014,09:17:26 ,09:17:49 , 23 ,0.17,5.82,
 23 , 87 ,011101,21/10/2014,09:20:32 ,09:21:12 , 40 ,0.22,6.04,
 24 , 87 ,011101,21/10/2014,09:22:25 ,09:22:32 , 7 ,0.07,6.11,
 25 , 87 ,011101,21/10/2014,09:22:57 ,09:23:21 , 24 ,0.12,6.23,
 26 , 92 ,011101,21/10/2014,10:29:30 ,10:30:33 , 63 ,0.31,6.54,
 27 , 92 ,011101,21/10/2014,10:30:46 ,10:31:30 , 44 ,0.22,6.76,
 28 , 92 ,011101,21/10/2014,10:32:03 ,10:32:26 , 23 ,0.20,6.96,
 29 , 92 ,011101,21/10/2014,10:32:39 ,10:32:45 , 6 ,0.03,6.99,
 30 , 92 ,011101,21/10/2014,10:33:04 ,10:33:48 , 44 ,0.25,7.24,
 31 , 97 ,011101,21/10/2014,11:46:09 ,11:46:44 , 35 ,0.20,7.44,
 32 , 97 ,011101,21/10/2014,11:46:55 ,11:47:15 , 20 ,0.09,7.53,
 33 , 101 ,011101,21/10/2014,12:45:38 ,12:45:49 , 11 ,0.12,7.65,
 34 , 101 ,011101,21/10/2014,12:46:00 ,12:46:31 , 31 ,0.19,7.84,
 35 , 101 ,011101,21/10/2014,12:46:45 ,12:46:58 , 13 ,0.11,7.95,
 36 , 103 ,011101,21/10/2014,13:07:35 ,13:10:07 , 152 ,0.78,8.73,
 37 , 105 ,011101,21/10/2014,13:37:42 ,13:40:06 , 144 ,0.76,9.49,
 38 , 105 ,011101,21/10/2014,13:40:39 ,13:41:44 , 65 ,0.33,9.82,
 39 , 107 ,011101,21/10/2014,13:57:19 ,13:58:52 , 93 ,0.44,10.26,
 40 , 107 ,011101,21/10/2014,13:59:18 ,14:00:40 , 82 ,0.40,10.66,
 41 , 107 ,011101,21/10/2014,14:00:58 ,14:01:16 , 18 ,0.11,10.77,
 42 , 112 ,011101,21/10/2014,15:22:44 ,15:23:27 , 43 ,0.15,10.92,
 43 , 113 ,011101,21/10/2014,15:23:38 ,15:25:36 , 118 ,0.54,11.46,
 44 , 113 ,011101,21/10/2014,15:27:42 ,15:28:52 , 70 ,0.28,11.74,
 45 , 113 ,011101,21/10/2014,15:29:36 ,15:30:52 , 76 ,0.36,12.10,
 46 , 114 ,011101,21/10/2014,15:42:47 ,15:43:01 , 14 ,0.06,12.16,
 47 , 114 ,011101,21/10/2014,15:43:24 ,15:44:08 , 44 ,0.24,12.40,
 48 , 114 ,011101,21/10/2014,15:44:25 ,15:44:56 , 31 ,0.19,12.59,
 49 , 115 ,011101,21/10/2014,16:02:21 ,16:03:09 , 48 ,0.24,12.83,
 50 , 115 ,011101,21/10/2014,16:03:20 ,16:05:13 , 113 ,0.50,13.33,
 51 , 121 ,011101,21/10/2014,17:29:44 ,17:30:26 , 42 ,0.16,13.49,
 52 , 121 ,011101,21/10/2014,17:31:06 ,17:32:19 , 73 ,0.37,13.86,
 53 , 122 ,011101,21/10/2014,17:32:32 ,17:32:57 , 25 ,0.15,14.01,
 54 , 126 ,011101,21/10/2014,18:38:27 ,18:41:47 , 200 ,0.83,14.84,
 55 , 126 ,011101,21/10/2014,18:42:05 ,18:42:36 , 31 ,0.12,14.96,
 56 , 127 ,011101,21/10/2014,18:42:51 ,18:44:06 , 75 ,0.34,15.30,
 57 , 127 ,011101,21/10/2014,18:48:33 ,18:49:15 , 42 ,0.18,15.48,
 58 , 127 ,011101,21/10/2014,18:49:41 ,18:50:44 , 63 ,0.28,15.76,
 59 , 127 ,011101,21/10/2014,18:52:22 ,18:53:24 , 62 ,0.31,16.07,
 60 , 127 ,011101,21/10/2014,18:54:02 ,18:56:08 , 126 ,0.52,16.59,
 61 , 127 ,011101,21/10/2014,18:56:31 ,18:57:30 , 59 ,0.24,16.83,
 62 , 128 ,011101,21/10/2014,18:59:03 ,19:00:32 , 89 ,0.40,17.23,
 63 , 128 ,011101,21/10/2014,19:01:27 ,19:03:02 , 95 ,0.49,17.72,
 64 , 128 ,011101,21/10/2014,19:03:43 ,19:03:48 , 5 ,0.02,17.74,
 65 , 128 ,011101,21/10/2014,19:04:05 ,19:05:05 , 60 ,0.31,18.05,
 66 , 129 ,011101,21/10/2014,19:10:00 ,19:12:12 , 132 ,0.79,18.84,
 67 , 129 ,011101,21/10/2014,19:15:17 ,19:17:28 , 131 ,0.53,19.37,
 68 , 129 ,011101,21/10/2014,19:19:23 ,19:19:48 , 25 ,0.05,19.42,
 69 , 132 ,011101,21/10/2014,20:04:48 ,20:05:16 , 28 ,0.10,19.52,
 70 , 133 ,011101,21/10/2014,20:05:31 ,20:10:13 , 282 ,0.98,20.50,
 71 , 133 ,011101,21/10/2014,20:13:09 ,20:14:15 , 66 ,0.18,20.68,
 72 , 135 ,011101,21/10/2014,20:47:04 ,20:49:25 , 141 ,0.57,21.25,
 73 , 136 ,011101,21/10/2014,20:52:21 ,20:52:34 , 13 ,0.02,21.27,
 74 , 136 ,011101,21/10/2014,20:52:55 ,20:53:01 , 6 ,0.05,21.32,
 75 , 136 ,011101,21/10/2014,20:53:15 ,20:55:04 , 109 ,0.41,21.73,
 76 , 136 ,011101,21/10/2014,20:55:23 ,20:55:53 , 30 ,0.14,21.87,
 77 , 136 ,011101,21/10/2014,20:58:35 ,20:59:25 , 50 ,0.16,22.03,
 78 , 136 ,011101,21/10/2014,21:00:41 ,21:02:18 , 97 ,0.18,22.21,
 79 , 136 ,011101,21/10/2014,21:03:05 ,21:05:01 , 116 ,0.10,22.31,
 80 , 137 ,011101,21/10/2014,21:06:53 ,21:08:24 , 91 ,0.68,22.99,
 81 , 139 ,011101,21/10/2014,21:43:31 ,21:47:59 , 268 ,0.89,23.88,
 82 , 140 ,011101,21/10/2014,21:48:17 ,21:49:18 , 61 ,0.17,24.05,
 83 , 140 ,011101,21/10/2014,21:49:53 ,21:51:21 , 88 ,0.31,24.36,
 84 , 140 ,011101,21/10/2014,22:01:53 ,22:02:13 , 20 ,-0.02,24.34,
 85 , 141 ,011101,21/10/2014,22:04:30 ,22:07:18 , 168 ,0.42,24.76,
 86 , 141 ,011101,21/10/2014,22:08:39 ,22:09:35 , 56 ,0.12,24.88,
 87 , 141 ,011101,21/10/2014,22:12:43 ,22:13:33 , 50 ,0.24,25.12,
 88 , 142 ,011101,21/10/2014,22:18:45 ,22:18:59 , 14 ,0.02,25.14,
 89 , 144 ,011101,21/10/2014,22:46:53 ,22:48:53 , 120 ,0.51,25.65,
 90 , 144 ,011101,21/10/2014,22:51:05 ,22:54:00 , 175 ,0.77,26.42,
 91 , 144 ,011101,21/10/2014,22:54:15 ,22:55:53 , 98 ,0.32,26.74,
 92 , 144 ,011101,21/10/2014,22:58:37 ,22:59:11 , 34 ,0.13,26.87,
 93 , 147 ,011101,21/10/2014,23:31:27 ,23:33:54 , 147 ,0.47,27.34,
 94 , 147 ,011101,21/10/2014,23:34:15 ,23:37:27 , 192 ,0.73,28.07,
 95 , 147 ,011101,21/10/2014,23:40:21 ,23:42:25 , 124 ,0.29,28.36,
 96 , 149 ,011101,21/10/2014,23:58:50 ,00:01:54 , 184 ,0.57,28.93,
 97 , 149 ,011101,22/10/2014,00:02:08 ,00:04:00 , 112 ,0.40,29.33,
 98 , 149 ,011101,22/10/2014,00:06:49 ,00:08:33 , 104 ,0.22,29.55,
 99 , 149 ,011101,22/10/2014,00:09:22 ,00:09:41 , 19 ,0.04,29.59,
 100 , 151 ,011101,22/10/2014,00:36:50 ,00:38:10 , 80 ,0.16,29.75,
 101 , 151 ,011101,22/10/2014,00:38:25 ,00:39:52 , 87 ,0.31,30.06,
 102 , 152 ,011101,22/10/2014,00:40:13 ,00:41:23 , 70 ,0.29,30.35,
 103 , 152 ,011101,22/10/2014,00:41:34 ,00:44:35 , 181 ,0.67,31.02,
 104 , 152 ,011101,22/10/2014,00:48:17 ,00:48:52 , 35 ,0.12,31.14,
 105 , 152 ,011101,22/10/2014,00:52:22 ,00:53:21 , 59 ,0.14,31.28,
 106 , 156 ,011101,22/10/2014,01:35:37 ,01:38:45 , 188 ,0.48,31.76,
 107 , 166 ,011101,22/10/2014,04:11:26 ,04:12:19 , 53 ,0.15,31.91,
 108 , 167 ,011101,22/10/2014,04:13:07 ,04:15:18 , 131 ,0.31,32.22,
 109 , 167 ,011101,22/10/2014,04:23:17 ,04:25:17 , 120 ,0.27,32.49,
 110 , 168 ,011101,22/10/2014,04:27:02 ,04:28:23 , 81 ,0.12,32.61,
 111 , 168 ,011101,22/10/2014,04:28:41 ,04:30:24 , 103 ,0.21,32.82,
 112 , 168 ,011101,22/10/2014,04:40:21 ,04:41:20 , 59 ,-0.07,32.75,
 113 , 169 ,011101,22/10/2014,04:41:31 ,04:44:01 , 150 ,0.05,32.80,
 114 , 170 ,011101,22/10/2014,04:54:42 ,04:59:06 , 264 ,0.98,33.78,
 115 , 170 ,011101,22/10/2014,05:00:15 ,05:00:54 , 39 ,0.11,33.89,
 116 , 170 ,011101,22/10/2014,05:01:10 ,05:02:01 , 51 ,0.13,34.02,
 117 , 170 ,011101,22/10/2014,05:04:44 ,05:06:58 , 134 ,0.34,34.36,
 118 , 170 ,011101,22/10/2014,05:08:32 ,05:09:19 , 47 ,0.13,34.49,
 119 , 171 ,011101,22/10/2014,05:13:39 ,05:14:32 , 53 ,0.15,34.64,
 120 , 171 ,011101,22/10/2014,05:23:41 ,05:23:53 , 12 ,-0.03,34.61,
 121 , 172 ,011101,22/10/2014,05:25:49 ,05:28:26 , 157 ,0.05,34.66,
 122 , 175 ,011101,22/10/2014,06:17:21 ,06:17:46 , 25 ,0.04,34.70,
 123 , 175 ,011101,22/10/2014,06:21:19 ,06:21:48 , 29 ,0.03,34.73,
