OXYMAX CSV FEEDING BOUTS DATA FILE 

CSV FILE CREATION:27/11/2015 10:07:30
DATA FILENAME:C:\Program Files\Oxymax\Recordings\M.Norton\23-11-15\2015-11-23.BDTA

GROUP/CAGE:0103
SUBJECT ID:2
SUBJECT MASS:279 grams



:DATA
===============,===============,===============,===============,===============,===============,===============,===============,===============,
COUNT,INTERVAL,CHANNEL,DATE,START,END,DURATION,WEIGHT,ACCUM,
#,#,#,,,,seconds,grams,grams,
===============,===============,===============,===============,===============,===============,===============,===============,===============,
 1 , 1 ,010301,23/11/2015,09:59:07 ,09:59:46 , 39 ,0.30,0.30,
 2 , 1 ,010301,23/11/2015,10:00:05 ,10:00:51 , 46 ,0.35,0.65,
 3 , 1 ,010301,23/11/2015,10:01:26 ,10:02:12 , 46 ,0.33,0.98,
 4 , 1 ,010301,23/11/2015,10:06:20 ,10:06:31 , 11 ,0.09,1.07,
 5 , 1 ,010301,23/11/2015,10:07:14 ,10:08:05 , 51 ,0.35,1.42,
 6 , 2 ,010301,23/11/2015,10:26:26 ,10:27:07 , 41 ,0.22,1.64,
 7 , 6 ,010301,23/11/2015,11:30:21 ,11:30:56 , 35 ,0.13,1.77,
 8 , 16 ,010301,23/11/2015,14:15:32 ,14:16:06 , 34 ,0.16,1.93,
 9 , 16 ,010301,23/11/2015,14:16:39 ,14:17:12 , 33 ,0.16,2.09,
 10 , 16 ,010301,23/11/2015,14:17:42 ,14:18:31 , 49 ,0.32,2.41,
 11 , 16 ,010301,23/11/2015,14:19:18 ,14:19:27 , 9 ,0.05,2.46,
 12 , 21 ,010301,23/11/2015,15:43:17 ,15:43:59 , 42 ,0.22,2.68,
 13 , 21 ,010301,23/11/2015,15:44:17 ,15:45:43 , 86 ,0.48,3.16,
 14 , 21 ,010301,23/11/2015,15:46:01 ,15:46:26 , 25 ,0.17,3.33,
 15 , 22 ,010301,23/11/2015,15:46:58 ,15:47:32 , 34 ,0.20,3.53,
 16 , 22 ,010301,23/11/2015,15:48:32 ,15:49:03 , 31 ,0.17,3.70,
 17 , 22 ,010301,23/11/2015,15:49:34 ,15:51:24 , 110 ,0.57,4.27,
 18 , 85 ,010301,24/11/2015,09:19:37 ,09:19:40 , 3 ,0.02,4.29,
 19 , 85 ,010301,24/11/2015,09:20:16 ,09:22:28 , 132 ,0.42,4.71,
 20 , 85 ,010301,24/11/2015,09:22:57 ,09:29:54 , 417 ,1.69,6.40,
 21 , 86 ,010301,24/11/2015,09:30:05 ,09:31:47 , 102 ,0.49,6.89,
 22 , 86 ,010301,24/11/2015,09:32:10 ,09:33:34 , 84 ,0.36,7.25,
 23 , 86 ,010301,24/11/2015,09:38:30 ,09:40:07 , 97 ,0.46,7.71,
 24 , 86 ,010301,24/11/2015,09:40:18 ,09:43:05 , 167 ,0.80,8.51,
 25 , 86 ,010301,24/11/2015,09:43:20 ,09:44:54 , 94 ,0.33,8.84,
 26 , 86 ,010301,24/11/2015,09:45:05 ,09:46:33 , 88 ,0.41,9.25,
 27 , 86 ,010301,24/11/2015,09:46:47 ,09:47:19 , 32 ,0.17,9.42,
 28 , 94 ,010301,24/11/2015,11:53:53 ,11:54:06 , 13 ,0.02,9.44,
 29 , 96 ,010301,24/11/2015,12:31:31 ,12:31:40 , 9 ,0.02,9.46,
 30 , 96 ,010301,24/11/2015,12:31:53 ,12:32:22 , 29 ,0.09,9.55,
 31 , 98 ,010301,24/11/2015,13:06:26 ,13:06:54 , 28 ,0.13,9.68,
 32 , 99 ,010301,24/11/2015,13:08:29 ,13:09:21 , 52 ,0.23,9.91,
 33 , 99 ,010301,24/11/2015,13:09:36 ,13:11:43 , 127 ,0.56,10.47,
 34 , 99 ,010301,24/11/2015,13:12:00 ,13:12:28 , 28 ,0.12,10.59,
 35 , 99 ,010301,24/11/2015,13:12:45 ,13:13:11 , 26 ,0.14,10.73,
 36 , 99 ,010301,24/11/2015,13:14:37 ,13:15:23 , 46 ,0.20,10.93,
 37 , 99 ,010301,24/11/2015,13:15:55 ,13:19:06 , 191 ,0.82,11.75,
 38 , 99 ,010301,24/11/2015,13:19:22 ,13:21:41 , 139 ,0.63,12.38,
 39 , 99 ,010301,24/11/2015,13:21:54 ,13:22:10 , 16 ,0.10,12.48,
 40 , 108 ,010301,24/11/2015,15:39:21 ,15:39:39 , 18 ,0.05,12.53,
 41 , 108 ,010301,24/11/2015,15:39:53 ,15:40:29 , 36 ,0.17,12.70,
 42 , 108 ,010301,24/11/2015,15:40:41 ,15:43:29 , 168 ,0.71,13.41,
 43 , 108 ,010301,24/11/2015,15:43:45 ,15:49:10 , 325 ,1.44,14.85,
 44 , 108 ,010301,24/11/2015,15:51:40 ,15:52:08 , 28 ,0.07,14.92,
 45 , 109 ,010301,24/11/2015,15:52:50 ,15:58:26 , 336 ,1.23,16.15,
 46 , 113 ,010301,24/11/2015,17:08:38 ,17:08:51 , 13 ,0.07,16.22,
 47 , 113 ,010301,24/11/2015,17:09:04 ,17:09:13 , 9 ,0.06,16.28,
 48 , 113 ,010301,24/11/2015,17:09:26 ,17:09:41 , 15 ,0.10,16.38,
 49 , 113 ,010301,24/11/2015,17:09:54 ,17:10:05 , 11 ,0.06,16.44,
 50 , 113 ,010301,24/11/2015,17:10:19 ,17:11:32 , 73 ,0.30,16.74,
 51 , 113 ,010301,24/11/2015,17:11:50 ,17:12:12 , 22 ,0.13,16.87,
 52 , 113 ,010301,24/11/2015,17:12:28 ,17:13:34 , 66 ,0.27,17.14,
 53 , 114 ,010301,24/11/2015,17:13:49 ,17:17:44 , 235 ,0.91,18.05,
 54 , 120 ,010301,24/11/2015,19:05:13 ,19:05:44 , 31 ,0.03,18.08,
 55 , 120 ,010301,24/11/2015,19:06:02 ,19:07:34 , 92 ,0.30,18.38,
 56 , 120 ,010301,24/11/2015,19:08:39 ,19:09:46 , 67 ,0.26,18.64,
 57 , 121 ,010301,24/11/2015,19:15:47 ,19:22:32 , 405 ,1.42,20.06,
 58 , 121 ,010301,24/11/2015,19:22:51 ,19:25:11 , 140 ,0.41,20.47,
 59 , 121 ,010301,24/11/2015,19:25:25 ,19:29:08 , 223 ,0.74,21.21,
 60 , 125 ,010301,24/11/2015,20:24:34 ,20:24:43 , 9 ,0.02,21.23,
 61 , 125 ,010301,24/11/2015,20:29:38 ,20:31:49 , 131 ,0.39,21.62,
 62 , 125 ,010301,24/11/2015,20:32:23 ,20:34:40 , 137 ,0.24,21.86,
 63 , 126 ,010301,24/11/2015,20:35:07 ,20:44:14 , 547 ,2.08,23.94,
 64 , 130 ,010301,24/11/2015,21:55:16 ,21:58:29 , 193 ,0.59,24.53,
 65 , 131 ,010301,24/11/2015,21:58:44 ,22:06:33 , 469 ,1.48,26.01,
 66 , 131 ,010301,24/11/2015,22:08:08 ,22:09:10 , 62 ,0.16,26.17,
 67 , 131 ,010301,24/11/2015,22:09:35 ,22:12:48 , 193 ,0.54,26.71,
 68 , 132 ,010301,24/11/2015,22:13:20 ,22:16:19 , 179 ,0.49,27.20,
 69 , 133 ,010301,24/11/2015,22:29:48 ,22:34:35 , 287 ,0.76,27.96,
 70 , 133 ,010301,24/11/2015,22:35:03 ,22:43:24 , 501 ,1.48,29.44,
 71 , 142 ,010301,25/11/2015,01:09:10 ,01:11:07 , 117 ,0.14,29.58,
 72 , 142 ,010301,25/11/2015,01:11:27 ,01:16:02 , 275 ,0.72,30.30,
 73 , 148 ,010301,25/11/2015,02:35:59 ,02:43:03 , 424 ,1.48,31.78,
 74 , 148 ,010301,25/11/2015,02:43:15 ,02:46:13 , 178 ,0.63,32.41,
 75 , 148 ,010301,25/11/2015,02:53:13 ,02:53:42 , 29 ,0.09,32.50,
 76 , 151 ,010301,25/11/2015,03:42:12 ,03:45:15 , 183 ,0.36,32.86,
 77 , 151 ,010301,25/11/2015,03:45:33 ,03:47:42 , 129 ,0.34,33.20,
 78 , 152 ,010301,25/11/2015,03:55:30 ,04:02:45 , 435 ,1.02,34.22,
 79 , 153 ,010301,25/11/2015,04:02:59 ,04:06:12 , 193 ,0.53,34.75,
 80 , 153 ,010301,25/11/2015,04:06:48 ,04:09:18 , 150 ,0.40,35.15,
 81 , 153 ,010301,25/11/2015,04:10:00 ,04:13:44 , 224 ,0.53,35.68,
 82 , 158 ,010301,25/11/2015,05:37:48 ,05:39:19 , 91 ,0.17,35.85,
 83 , 158 ,010301,25/11/2015,05:39:38 ,05:43:43 , 245 ,0.64,36.49,
 84 , 159 ,010301,25/11/2015,05:43:56 ,05:45:27 , 91 ,0.39,36.88,
 85 , 159 ,010301,25/11/2015,05:45:46 ,05:48:02 , 136 ,0.33,37.21,
 86 , 159 ,010301,25/11/2015,05:48:16 ,05:53:38 , 322 ,0.98,38.19,
 87 , 159 ,010301,25/11/2015,05:54:40 ,05:55:31 , 51 ,0.09,38.28,
 88 , 172 ,010301,25/11/2015,09:27:42 ,09:28:05 , 23 ,0.11,38.39,
 89 , 172 ,010301,25/11/2015,09:28:23 ,09:28:36 , 13 ,0.09,38.48,
 90 , 172 ,010301,25/11/2015,09:28:51 ,09:29:17 , 26 ,0.11,38.59,
 91 , 174 ,010301,25/11/2015,09:57:07 ,09:58:25 , 78 ,0.43,39.02,
 92 , 174 ,010301,25/11/2015,09:58:37 ,09:59:20 , 43 ,0.27,39.29,
 93 , 174 ,010301,25/11/2015,09:59:34 ,10:00:37 , 63 ,0.39,39.68,
 94 , 174 ,010301,25/11/2015,10:00:50 ,10:01:44 , 54 ,0.36,40.04,
 95 , 174 ,010301,25/11/2015,10:02:08 ,10:03:38 , 90 ,0.50,40.54,
 96 , 174 ,010301,25/11/2015,10:04:15 ,10:04:18 , 3 ,0.02,40.56,
 97 , 176 ,010301,25/11/2015,10:28:13 ,10:28:35 , 22 ,0.07,40.63,
 98 , 176 ,010301,25/11/2015,10:28:48 ,10:29:41 , 53 ,0.27,40.90,
 99 , 176 ,010301,25/11/2015,10:29:59 ,10:31:05 , 66 ,0.35,41.25,
 100 , 176 ,010301,25/11/2015,10:31:29 ,10:31:58 , 29 ,0.15,41.40,
 101 , 176 ,010301,25/11/2015,10:32:16 ,10:32:57 , 41 ,0.22,41.62,
 102 , 176 ,010301,25/11/2015,10:33:09 ,10:34:28 , 79 ,0.39,42.01,
 103 , 176 ,010301,25/11/2015,10:38:52 ,10:38:56 , 4 ,0.03,42.04,
 104 , 189 ,010301,25/11/2015,14:09:34 ,14:09:54 , 20 ,0.07,42.11,
 105 , 189 ,010301,25/11/2015,14:10:40 ,14:12:26 , 106 ,0.51,42.62,
 106 , 190 ,010301,25/11/2015,14:12:47 ,14:20:47 , 480 ,2.01,44.63,
 107 , 190 ,010301,25/11/2015,14:21:25 ,14:23:50 , 145 ,0.63,45.26,
 108 , 200 ,010301,25/11/2015,17:17:16 ,17:17:22 , 6 ,0.02,45.28,
 109 , 200 ,010301,25/11/2015,17:20:08 ,17:20:14 , 6 ,0.03,45.31,
 110 , 201 ,010301,25/11/2015,17:20:36 ,17:26:13 , 337 ,1.71,47.02,
 111 , 201 ,010301,25/11/2015,17:26:26 ,17:30:38 , 252 ,1.20,48.22,
 112 , 207 ,010301,25/11/2015,19:08:21 ,19:12:18 , 237 ,1.02,49.24,
 113 , 207 ,010301,25/11/2015,19:12:32 ,19:13:00 , 28 ,0.16,49.40,
 114 , 207 ,010301,25/11/2015,19:13:17 ,19:17:28 , 251 ,1.06,50.46,
 115 , 207 ,010301,25/11/2015,19:17:43 ,19:19:35 , 112 ,0.27,50.73,
 116 , 213 ,010301,25/11/2015,20:38:49 ,20:51:53 , 784 ,3.14,53.87,
 117 , 217 ,010301,25/11/2015,21:54:40 ,21:58:50 , 250 ,0.92,54.79,
 118 , 217 ,010301,25/11/2015,21:59:11 ,22:02:11 , 180 ,0.77,55.56,
 119 , 218 ,010301,25/11/2015,22:02:52 ,22:10:39 , 467 ,1.70,57.26,
 120 , 224 ,010301,25/11/2015,23:49:11 ,23:49:20 , 9 ,0.02,57.28,
 121 , 224 ,010301,25/11/2015,23:49:54 ,23:55:24 , 330 ,1.03,58.31,
 122 , 225 ,010301,25/11/2015,23:55:37 ,00:04:34 , 537 ,1.63,59.94,
 123 , 233 ,010301,26/11/2015,02:24:33 ,02:30:41 , 368 ,1.01,60.95,
