OXYMAX CSV FEEDING BOUTS DATA FILE 

CSV FILE CREATION:24/10/2014 11:09:56
DATA FILENAME:C:\Program Files\Oxymax\Recordings\E.Spreckley\20-10-14\2014-10-17.BDTA

GROUP/CAGE:0106
SUBJECT ID:RAT10
SUBJECT MASS:456 grams



:DATA
===============,===============,===============,===============,===============,===============,===============,===============,===============,
COUNT,INTERVAL,CHANNEL,DATE,START,END,DURATION,WEIGHT,ACCUM,
#,#,#,,,,seconds,grams,grams,
===============,===============,===============,===============,===============,===============,===============,===============,===============,
 1 , 10 ,010601,20/10/2014,14:57:29 ,14:58:29 , 60 ,0.34,0.34,
 2 , 10 ,010601,20/10/2014,14:58:43 ,14:58:57 , 14 ,0.12,0.46,
 3 , 10 ,010601,20/10/2014,14:59:14 ,14:59:25 , 11 ,0.10,0.56,
 4 , 10 ,010601,20/10/2014,14:59:52 ,15:00:21 , 29 ,0.27,0.83,
 5 , 10 ,010601,20/10/2014,15:00:41 ,15:00:52 , 11 ,0.16,0.99,
 6 , 10 ,010601,20/10/2014,15:01:10 ,15:01:34 , 24 ,0.19,1.18,
 7 , 52 ,010601,21/10/2014,01:06:18 ,01:06:21 , 3 ,0.03,1.21,
 8 , 58 ,010601,21/10/2014,02:34:08 ,02:34:14 , 6 ,0.02,1.23,
 9 , 60 ,010601,21/10/2014,02:52:52 ,02:52:54 , 2 ,0.02,1.25,
 10 , 60 ,010601,21/10/2014,02:53:50 ,02:53:51 , 1 ,0.02,1.27,
 11 , 60 ,010601,21/10/2014,02:55:27 ,02:55:32 , 5 ,-0.02,1.25,
 12 , 60 ,010601,21/10/2014,02:55:54 ,02:55:55 , 1 ,0.03,1.28,
 13 , 61 ,010601,21/10/2014,03:08:35 ,03:09:08 , 33 ,0.03,1.31,
 14 , 61 ,010601,21/10/2014,03:10:18 ,03:10:19 , 1 ,0.02,1.33,
 15 , 69 ,010601,21/10/2014,05:01:15 ,05:01:32 , 17 ,0.02,1.35,
 16 , 70 ,010601,21/10/2014,05:18:29 ,05:18:31 , 2 ,0.04,1.39,
 17 , 75 ,010601,21/10/2014,06:28:08 ,06:28:11 , 3 ,0.03,1.42,
 18 , 75 ,010601,21/10/2014,06:29:15 ,06:29:17 , 2 ,0.02,1.44,
 19 , 75 ,010601,21/10/2014,06:35:08 ,06:35:11 , 3 ,0.02,1.46,
 20 , 76 ,010601,21/10/2014,06:37:49 ,06:37:59 , 10 ,-0.02,1.44,
 21 , 76 ,010601,21/10/2014,06:38:11 ,06:38:13 , 2 ,0.02,1.46,
 22 , 77 ,010601,21/10/2014,06:57:23 ,06:57:25 , 2 ,0.02,1.48,
 23 , 77 ,010601,21/10/2014,07:04:54 ,07:04:55 , 1 ,-0.02,1.46,
 24 , 78 ,010601,21/10/2014,07:07:54 ,07:07:57 , 3 ,0.02,1.48,
 25 , 78 ,010601,21/10/2014,07:18:14 ,07:18:33 , 19 ,0.02,1.50,
 26 , 79 ,010601,21/10/2014,07:20:47 ,07:20:48 , 1 ,-0.06,1.44,
 27 , 79 ,010601,21/10/2014,07:22:16 ,07:22:33 , 17 ,0.04,1.48,
 28 , 79 ,010601,21/10/2014,07:23:46 ,07:23:56 , 10 ,-0.02,1.46,
 29 , 79 ,010601,21/10/2014,07:25:07 ,07:25:09 , 2 ,-0.02,1.44,
 30 , 79 ,010601,21/10/2014,07:30:33 ,07:30:35 , 2 ,-0.09,1.35,
 31 , 79 ,010601,21/10/2014,07:30:53 ,07:31:14 , 21 ,0.07,1.42,
 32 , 79 ,010601,21/10/2014,07:32:10 ,07:32:15 , 5 ,-0.04,1.38,
 33 , 79 ,010601,21/10/2014,07:33:41 ,07:33:49 , 8 ,0.13,1.51,
 34 , 80 ,010601,21/10/2014,07:34:17 ,07:34:45 , 28 ,-0.02,1.49,
 35 , 80 ,010601,21/10/2014,07:36:22 ,07:36:23 , 1 ,0.02,1.51,
 36 , 80 ,010601,21/10/2014,07:40:25 ,07:40:27 , 2 ,0.02,1.53,
 37 , 80 ,010601,21/10/2014,07:41:10 ,07:41:13 , 3 ,-0.02,1.51,
 38 , 80 ,010601,21/10/2014,07:45:28 ,07:45:29 , 1 ,0.02,1.53,
 39 , 80 ,010601,21/10/2014,07:45:53 ,07:45:54 , 1 ,0.03,1.56,
 40 , 80 ,010601,21/10/2014,07:46:36 ,07:47:03 , 27 ,-0.10,1.46,
 41 , 81 ,010601,21/10/2014,07:48:48 ,07:49:02 , 14 ,0.09,1.55,
 42 , 81 ,010601,21/10/2014,07:50:06 ,07:50:10 , 4 ,0.04,1.59,
 43 , 81 ,010601,21/10/2014,07:50:24 ,07:50:30 , 6 ,-0.04,1.55,
 44 , 81 ,010601,21/10/2014,07:51:33 ,07:51:34 , 1 ,-0.02,1.53,
 45 , 81 ,010601,21/10/2014,07:52:22 ,07:52:25 , 3 ,-0.08,1.45,
 46 , 81 ,010601,21/10/2014,07:54:01 ,07:54:03 , 2 ,-0.02,1.43,
 47 , 81 ,010601,21/10/2014,07:54:26 ,07:54:35 , 9 ,0.03,1.46,
 48 , 81 ,010601,21/10/2014,07:54:49 ,07:54:52 , 3 ,-0.02,1.44,
 49 , 81 ,010601,21/10/2014,07:55:08 ,07:55:10 , 2 ,-0.02,1.42,
 50 , 81 ,010601,21/10/2014,07:55:34 ,07:55:36 , 2 ,-0.05,1.37,
 51 , 81 ,010601,21/10/2014,07:55:50 ,07:55:52 , 2 ,0.02,1.39,
 52 , 81 ,010601,21/10/2014,07:58:26 ,07:58:36 , 10 ,-0.11,1.28,
 53 , 81 ,010601,21/10/2014,07:58:54 ,07:59:30 , 36 ,0.12,1.40,
 54 , 81 ,010601,21/10/2014,08:00:29 ,08:00:43 , 14 ,0.11,1.51,
 55 , 81 ,010601,21/10/2014,08:00:55 ,08:00:57 , 2 ,-0.03,1.48,
 56 , 81 ,010601,21/10/2014,08:01:50 ,08:01:57 , 7 ,0.04,1.52,
 57 , 81 ,010601,21/10/2014,08:02:22 ,08:02:24 , 2 ,-0.03,1.49,
 58 , 82 ,010601,21/10/2014,08:02:53 ,08:02:54 , 1 ,-0.02,1.47,
 59 , 82 ,010601,21/10/2014,08:04:38 ,08:04:49 , 11 ,0.29,1.76,
 60 , 82 ,010601,21/10/2014,08:05:56 ,08:05:58 , 2 ,0.02,1.78,
 61 , 82 ,010601,21/10/2014,08:06:15 ,08:06:40 , 25 ,0.14,1.92,
 62 , 82 ,010601,21/10/2014,08:07:33 ,08:08:01 , 28 ,0.03,1.95,
 63 , 82 ,010601,21/10/2014,08:08:39 ,08:08:41 , 2 ,0.03,1.98,
 64 , 82 ,010601,21/10/2014,08:10:15 ,08:10:35 , 20 ,-0.08,1.90,
 65 , 82 ,010601,21/10/2014,08:11:34 ,08:12:21 , 47 ,-0.02,1.88,
 66 , 82 ,010601,21/10/2014,08:12:38 ,08:13:03 , 25 ,0.03,1.91,
 67 , 82 ,010601,21/10/2014,08:13:26 ,08:13:27 , 1 ,-0.02,1.89,
 68 , 82 ,010601,21/10/2014,08:15:01 ,08:15:02 , 1 ,0.02,1.91,
 69 , 83 ,010601,21/10/2014,08:16:15 ,08:16:21 , 6 ,0.03,1.94,
 70 , 83 ,010601,21/10/2014,08:19:04 ,08:19:06 , 2 ,-0.03,1.91,
 71 , 83 ,010601,21/10/2014,08:20:32 ,08:20:49 , 17 ,0.05,1.96,
 72 , 83 ,010601,21/10/2014,08:21:34 ,08:21:35 , 1 ,0.03,1.99,
 73 , 83 ,010601,21/10/2014,08:22:43 ,08:22:47 , 4 ,-0.02,1.97,
 74 , 83 ,010601,21/10/2014,08:24:05 ,08:24:07 , 2 ,0.04,2.01,
 75 , 83 ,010601,21/10/2014,08:27:13 ,08:27:28 , 15 ,0.20,2.21,
 76 , 83 ,010601,21/10/2014,08:28:20 ,08:28:21 , 1 ,-0.05,2.16,
 77 , 84 ,010601,21/10/2014,08:39:55 ,08:40:04 , 9 ,0.09,2.25,
 78 , 85 ,010601,21/10/2014,08:47:13 ,08:47:16 , 3 ,0.26,2.51,
 79 , 85 ,010601,21/10/2014,08:47:54 ,08:48:04 , 10 ,0.04,2.55,
 80 , 85 ,010601,21/10/2014,08:48:16 ,08:48:21 , 5 ,-0.02,2.53,
 81 , 85 ,010601,21/10/2014,08:48:54 ,08:48:56 , 2 ,-0.02,2.51,
 82 , 85 ,010601,21/10/2014,08:52:57 ,08:52:59 , 2 ,0.09,2.60,
 83 , 85 ,010601,21/10/2014,08:53:25 ,08:56:47 , 202 ,-0.43,2.17,
 84 , 85 ,010601,21/10/2014,08:57:06 ,08:57:52 , 46 ,0.73,2.90,
 85 , 87 ,010601,21/10/2014,09:15:36 ,09:16:18 , 42 ,0.05,2.95,
 86 , 87 ,010601,21/10/2014,09:16:50 ,09:17:11 , 21 ,0.25,3.20,
 87 , 87 ,010601,21/10/2014,09:17:35 ,09:17:44 , 9 ,0.14,3.34,
 88 , 87 ,010601,21/10/2014,09:20:49 ,09:21:00 , 11 ,0.07,3.41,
 89 , 87 ,010601,21/10/2014,09:21:14 ,09:21:27 , 13 ,0.10,3.51,
 90 , 87 ,010601,21/10/2014,09:21:52 ,09:22:38 , 46 ,0.24,3.75,
 91 , 87 ,010601,21/10/2014,09:25:42 ,09:26:05 , 23 ,0.11,3.86,
 92 , 98 ,010601,21/10/2014,11:58:00 ,11:58:34 , 34 ,0.07,3.93,
 93 , 98 ,010601,21/10/2014,11:59:50 ,11:59:55 , 5 ,0.02,3.95,
 94 , 99 ,010601,21/10/2014,12:09:30 ,12:09:53 , 23 ,0.08,4.03,
 95 , 99 ,010601,21/10/2014,12:10:04 ,12:10:36 , 32 ,0.18,4.21,
 96 , 99 ,010601,21/10/2014,12:10:54 ,12:11:56 , 62 ,0.41,4.62,
 97 , 99 ,010601,21/10/2014,12:12:10 ,12:12:27 , 17 ,0.12,4.74,
 98 , 115 ,010601,21/10/2014,15:51:10 ,15:52:54 , 104 ,0.52,5.26,
 99 , 115 ,010601,21/10/2014,15:53:05 ,15:53:53 , 48 ,0.30,5.56,
 100 , 115 ,010601,21/10/2014,15:54:18 ,15:54:50 , 32 ,0.20,5.76,
 101 , 115 ,010601,21/10/2014,15:55:05 ,15:55:23 , 18 ,0.14,5.90,
 102 , 115 ,010601,21/10/2014,15:56:14 ,15:56:38 , 24 ,0.16,6.06,
 103 , 115 ,010601,21/10/2014,15:56:52 ,15:56:59 , 7 ,0.05,6.11,
 104 , 115 ,010601,21/10/2014,15:57:11 ,15:58:00 , 49 ,0.31,6.42,
 105 , 128 ,010601,21/10/2014,18:59:34 ,19:00:19 , 45 ,0.15,6.57,
 106 , 128 ,010601,21/10/2014,19:00:31 ,19:01:30 , 59 ,0.24,6.81,
 107 , 128 ,010601,21/10/2014,19:01:46 ,19:02:29 , 43 ,0.22,7.03,
 108 , 128 ,010601,21/10/2014,19:02:43 ,19:03:29 , 46 ,0.21,7.24,
 109 , 129 ,010601,21/10/2014,19:08:43 ,19:12:10 , 207 ,0.79,8.03,
 110 , 129 ,010601,21/10/2014,19:12:38 ,19:13:29 , 51 ,0.22,8.25,
 111 , 129 ,010601,21/10/2014,19:13:57 ,19:17:37 , 220 ,0.90,9.15,
 112 , 129 ,010601,21/10/2014,19:17:55 ,19:18:37 , 42 ,0.19,9.34,
 113 , 136 ,010601,21/10/2014,20:51:01 ,20:55:06 , 245 ,1.25,10.59,
 114 , 136 ,010601,21/10/2014,20:55:17 ,20:58:08 , 171 ,0.88,11.47,
 115 , 136 ,010601,21/10/2014,20:58:20 ,21:01:00 , 160 ,0.80,12.27,
 116 , 140 ,010601,21/10/2014,21:58:11 ,22:02:23 , 252 ,1.25,13.52,
 117 , 141 ,010601,21/10/2014,22:02:46 ,22:08:37 , 351 ,1.72,15.24,
 118 , 146 ,010601,21/10/2014,23:17:58 ,23:21:54 , 236 ,1.25,16.49,
 119 , 146 ,010601,21/10/2014,23:22:12 ,23:25:20 , 188 ,0.84,17.33,
 120 , 149 ,010601,21/10/2014,23:59:25 ,00:08:58 , 573 ,2.17,19.50,
 121 , 154 ,010601,22/10/2014,01:16:31 ,01:17:41 , 70 ,0.09,19.59,
 122 , 154 ,010601,22/10/2014,01:17:55 ,01:21:11 , 196 ,0.66,20.25,
