Oxymax Feeding Bouts CSV File ,,,,,,,,,,,,
,,,,,,,,,,,,
CSV FILE CREATION:13/02/2015 13:55:51,,,,,,,,,,,,
DATA FILENAME:C:\Program Files\Oxymax\Recordings\E.Spreckley\09-02-15\2015-02-09.BDTA,,,,,,,,,,,,
,,,,,,,,,,,,
GROUP/CAGE:0107,,,,,,,,,,,,
SUBJECT ID:Subject 7,,,,,,,,,,,,
SUBJECT MASS:342 grams,,,,,,,,,,,,
,,,,,,,,,,,,
,,,,,,,,,,,,
,,,,,,,,,,,,
:DATA,,,,,,,,,,,,
===============,===============,===============,===============,===============,===============,===============,===============,===============,,,,
COUNT,INTERVAL,CHANNEL,DATE,START,END,DURATION,WEIGHT,ACCUM,,,,
#,#,#,,,,seconds,grams,grams,,,,
===============,===============,===============,===============,===============,===============,===============,===============,===============,,,,
1,1,10701,09/02/2015,14:25:24,14:25:27,3,0.03,0.03,,,,
2,1,10701,09/02/2015,14:29:12,14:29:14,2,0.03,0.06,,,,
3,2,10701,09/02/2015,14:36:27,14:39:26,179,1.45,1.51,,,,
4,16,10701,09/02/2015,18:04:10,18:04:13,3,0.03,1.54,,,,
5,18,10701,09/02/2015,18:29:42,18:29:44,2,0.02,1.56,,,,
6,19,10701,09/02/2015,18:33:04,18:36:59,235,1.4,2.96,,,,
7,19,10701,09/02/2015,18:37:12,18:38:25,73,0.43,3.39,,,,
8,19,10701,09/02/2015,18:41:08,18:41:40,32,0.25,3.64,,,,
9,21,10701,09/02/2015,19:08:21,19:08:25,4,0.03,3.67,,,,
10,24,10701,09/02/2015,19:37:09,19:46:09,540,2.75,6.42,,,,
11,32,10701,09/02/2015,21:41:30,21:47:50,380,1.9,8.32,,,,
12,34,10701,09/02/2015,22:20:35,22:20:43,8,0.04,8.36,,,,
13,35,10701,09/02/2015,22:21:09,22:27:26,377,1.84,10.2,,,,
14,35,10701,09/02/2015,22:27:42,22:28:48,66,0.34,10.54,,,,
15,35,10701,09/02/2015,22:29:44,22:33:14,210,0.81,11.35,,,,
16,35,10701,09/02/2015,22:34:01,22:35:35,94,0.32,11.67,,,,
17,41,10701,09/02/2015,23:47:33,23:55:01,448,2.18,13.85,,,,
18,41,10701,09/02/2015,23:56:06,23:58:59,173,0.79,14.64,,,,
19,47,10701,10/02/2015,01:15:50,01:24:43,533,2.45,17.09,,,,
20,47,10701,10/02/2015,01:24:55,01:25:06,11,0.07,17.16,,,,
21,47,10701,10/02/2015,01:25:19,01:25:28,9,0.06,17.22,,,,
22,47,10701,10/02/2015,01:26:36,01:27:06,30,0.13,17.35,,,,
23,54,10701,10/02/2015,02:57:02,03:02:27,325,1.37,18.72,,,,
24,54,10701,10/02/2015,03:02:42,03:04:57,135,0.47,19.19,,,,
25,54,10701,10/02/2015,03:05:18,03:05:51,33,0.13,19.32,,,,
26,56,10701,10/02/2015,03:14:33,03:23:13,520,2.84,22.16,,,,
27,92,10701,10/02/2015,11:58:43,11:59:38,55,0.32,22.48,,,,
28,92,10701,10/02/2015,11:59:53,12:00:00,7,0.08,22.56,,,,
29,92,10701,10/02/2015,12:00:13,12:00:53,40,0.31,22.87,,,,
30,92,10701,10/02/2015,12:01:06,12:02:13,67,0.43,23.3,,,,
31,92,10701,10/02/2015,12:02:28,12:02:36,8,0.09,23.39,,,,
32,92,10701,10/02/2015,12:03:10,12:03:36,26,0.21,23.6,,,,
33,92,10701,10/02/2015,12:03:49,12:04:28,39,0.29,23.89,,,,
34,111,10701,10/02/2015,16:22:16,16:24:21,125,0.67,24.56,,,,
35,111,10701,10/02/2015,16:24:44,16:24:49,5,0.03,24.59,,,,
36,111,10701,10/02/2015,16:25:57,16:27:27,90,0.55,25.14,,,,
37,111,10701,10/02/2015,16:27:46,16:27:59,13,0.08,25.22,,,,
38,122,10701,10/02/2015,19:02:04,19:02:11,7,0.08,25.3,,,,
39,122,10701,10/02/2015,19:03:13,19:03:34,21,-0.08,25.22,,,,
40,124,10701,10/02/2015,19:28:45,19:32:56,251,1.17,26.39,,,,
41,124,10701,10/02/2015,19:33:08,19:34:26,78,0.4,26.79,,,,
42,124,10701,10/02/2015,19:34:38,19:35:11,33,0.21,27,,,,
43,124,10701,10/02/2015,19:35:30,19:37:30,120,0.56,27.56,,,,
44,124,10701,10/02/2015,19:37:45,19:37:51,6,0.02,27.58,,,,
45,128,10701,10/02/2015,20:30:10,20:34:29,259,1.12,28.7,,,,
46,128,10701,10/02/2015,20:34:46,20:38:01,195,0.79,29.49,,,,
47,135,10701,10/02/2015,22:11:50,22:12:37,47,0.13,29.62,,,,
48,135,10701,10/02/2015,22:12:52,22:20:41,469,1.83,31.45,,,,
49,136,10701,10/02/2015,22:20:54,22:24:58,244,0.91,32.36,,,,
50,143,10701,11/02/2015,00:08:04,00:14:57,413,1.42,33.78,,,,
51,144,10701,11/02/2015,00:17:12,00:27:10,598,1.96,35.74,,,,
52,155,10701,11/02/2015,02:55:15,02:55:34,19,0.02,35.76,,,,
53,155,10701,11/02/2015,02:55:47,02:56:04,17,0.02,35.78,,,,
54,155,10701,11/02/2015,02:56:24,02:59:30,186,0.65,36.43,,,,
55,155,10701,11/02/2015,02:59:43,03:04:22,279,0.86,37.29,,,,
56,156,10701,11/02/2015,03:04:47,03:08:34,227,0.72,38.01,,,,
57,156,10701,11/02/2015,03:12:26,03:15:34,188,0.54,38.55,,,,
58,164,10701,11/02/2015,04:59:55,05:05:05,310,0.96,39.51,,,,
59,165,10701,11/02/2015,05:05:36,05:13:44,488,2.84,42.35,,,,
60,167,10701,11/02/2015,05:49:07,05:49:46,39,0.16,42.51,,,,
61,170,10701,11/02/2015,06:21:03,06:27:24,381,1.9,44.41,,,,
62,180,10701,11/02/2015,08:57:49,08:57:59,10,0.52,44.93,,,,
63,183,10701,11/02/2015,09:34:21,09:34:53,32,0.25,45.18,,,,
64,183,10701,11/02/2015,09:36:23,09:36:28,5,0.1,45.28,,,,
65,183,10701,11/02/2015,09:37:08,09:37:15,7,0.09,45.37,,,,
66,183,10701,11/02/2015,09:37:38,09:38:23,45,0.41,45.78,,,,
67,183,10701,11/02/2015,09:41:02,09:41:15,13,0.14,45.92,,,,
68,194,10701,11/02/2015,12:16:21,12:18:51,150,1.19,47.11,,,,
69,194,10701,11/02/2015,12:19:40,12:19:45,5,0.09,47.2,,19:03,52.38,0
70,206,10701,11/02/2015,15:09:20,15:09:28,8,0.07,47.27,,19:04,52.38,0
71,206,10701,11/02/2015,15:10:13,15:10:29,16,0.15,47.42,,19:05,52.38,0
72,206,10701,11/02/2015,15:10:46,15:11:24,38,0.32,47.74,,19:06,52.38,0
73,207,10701,11/02/2015,15:11:58,15:13:54,116,0.92,48.66,,19:07,52.38,0
74,207,10701,11/02/2015,15:15:45,15:16:56,71,0.56,49.22,,19:08,52.38,0
75,217,10701,11/02/2015,17:43:36,17:44:10,34,0.26,49.48,,19:09,52.38,0
76,222,10701,11/02/2015,18:43:08,18:47:25,257,1.65,51.13,,19:10,52.38,0
77,222,10701,11/02/2015,18:47:47,18:51:23,216,1.21,52.34,,19:11,52.38,0
78,222,10701,11/02/2015,18:51:38,18:51:41,3,0.02,52.36,,19:12,52.38,0
79,223,10701,11/02/2015,19:01:30,19:01:36,6,0.02,52.38,,19:13,52.38,0
80,231,10701,11/02/2015,20:58:44,21:02:49,245,1.18,53.56,,19:14,52.38,0
81,231,10701,11/02/2015,21:03:01,21:03:17,16,0.09,53.65,,19:15,52.38,0
82,231,10701,11/02/2015,21:03:29,21:04:31,62,0.28,53.93,,19:16,52.38,0
83,235,10701,11/02/2015,21:48:34,21:58:46,612,2.68,56.61,,19:17,52.38,0
84,235,10701,11/02/2015,22:03:34,22:04:44,70,0.36,56.97,,19:18,52.38,0
85,235,10701,11/02/2015,22:04:59,22:06:02,63,0.33,57.3,,19:19,52.38,0
86,240,10701,11/02/2015,23:08:45,23:15:09,384,1.96,59.26,,19:20,52.38,0
87,241,10701,11/02/2015,23:17:02,23:19:18,136,0.67,59.93,,19:21,52.38,0
88,241,10701,11/02/2015,23:19:52,23:22:41,169,0.79,60.72,,19:22,52.38,0
89,241,10701,11/02/2015,23:23:41,23:26:35,174,0.87,61.59,,19:23,52.38,0
90,241,10701,11/02/2015,23:26:56,23:28:08,72,0.34,61.93,,19:24,52.38,0
91,250,10701,12/02/2015,01:34:19,01:34:26,7,0.06,61.99,,19:25,52.38,0
92,250,10701,12/02/2015,01:34:39,01:37:05,146,0.82,62.81,,19:26,52.38,0
93,251,10701,12/02/2015,01:38:20,01:42:28,248,1.24,64.05,,19:27,52.38,0
94,251,10701,12/02/2015,01:47:05,01:47:26,21,0.09,64.14,,19:28,52.38,0
95,255,10701,12/02/2015,02:50:04,02:50:13,9,0.04,64.18,,19:29,52.38,0
96,256,10701,12/02/2015,02:51:00,02:53:30,150,0.67,64.85,,19:30,52.38,0
97,256,10701,12/02/2015,02:53:45,02:54:32,47,0.23,65.08,,19:31,52.38,0
98,256,10701,12/02/2015,02:54:58,03:00:27,329,1.44,66.52,,19:32,52.38,0
99,256,10701,12/02/2015,03:01:53,03:02:53,60,0.25,66.77,,19:33,52.38,0
100,257,10701,12/02/2015,03:04:51,03:05:56,65,0.28,67.05,,19:34,52.38,0
101,257,10701,12/02/2015,03:06:27,03:08:29,122,0.43,67.48,,19:35,52.38,0
102,257,10701,12/02/2015,03:08:44,03:11:23,159,0.61,68.09,,19:36,52.38,0
103,257,10701,12/02/2015,03:11:38,03:12:50,72,0.27,68.36,,19:37,52.38,0
104,270,10701,12/02/2015,06:18:25,06:19:01,36,0.09,68.45,,19:38,52.38,0
105,271,10701,12/02/2015,06:19:27,06:24:40,313,1.43,69.88,,19:39,52.38,0
106,271,10701,12/02/2015,06:24:54,06:26:05,71,0.27,70.15,,19:40,52.38,0
107,271,10701,12/02/2015,06:26:18,06:28:07,109,0.42,70.57,,19:41,52.38,0
108,271,10701,12/02/2015,06:29:18,06:29:24,6,0.03,70.6,,19:42,52.38,0
109,287,10701,12/02/2015,10:11:58,10:14:18,140,1.15,71.75,,19:43,52.38,0
110,287,10701,12/02/2015,10:16:22,10:16:37,15,0.16,71.91,,,,
111,287,10701,12/02/2015,10:17:23,10:17:34,11,0.13,72.04,,,,
112,304,10701,12/02/2015,14:21:54,14:22:28,34,0.24,72.28,,,,
113,304,10701,12/02/2015,14:25:31,14:25:42,11,0.12,72.4,,,,
114,304,10701,12/02/2015,14:26:20,14:26:30,10,0.09,72.49,,,,
115,304,10701,12/02/2015,14:26:43,14:26:47,4,0.04,72.53,,,,
116,309,10701,12/02/2015,15:34:23,15:34:32,9,0.08,72.61,,,,
117,309,10701,12/02/2015,15:35:01,15:35:56,55,-0.06,72.55,,,,
118,310,10701,12/02/2015,15:42:05,15:42:56,51,0.24,72.79,,,,
119,319,10701,12/02/2015,17:57:09,17:57:30,21,0.1,72.89,,,,
120,319,10701,12/02/2015,17:57:46,17:58:33,47,0.29,73.18,,,,
121,319,10701,12/02/2015,17:58:54,17:59:15,21,0.17,73.35,,,,
122,319,10701,12/02/2015,17:59:45,18:01:15,90,0.6,73.95,,,,
123,323,10701,12/02/2015,18:52:31,18:52:39,8,0.06,74.01,,,,
124,323,10701,12/02/2015,18:52:52,18:53:01,9,-0.02,73.99,,,,
125,323,10701,12/02/2015,18:53:36,18:53:51,15,-0.06,73.93,,,,
126,323,10701,12/02/2015,18:57:14,18:57:31,17,0.08,74.01,,,,
127,323,10701,12/02/2015,18:57:46,18:59:16,90,0.49,74.5,,,,
128,324,10701,12/02/2015,19:02:22,19:04:24,122,0.82,75.32,,,,
129,324,10701,12/02/2015,19:04:37,19:05:10,33,0.23,75.55,,,,
130,329,10701,12/02/2015,20:15:45,20:21:48,363,1.69,77.24,,,,
131,330,10701,12/02/2015,20:28:04,20:28:40,36,0.15,77.39,,,,
132,330,10701,12/02/2015,20:28:51,20:32:13,202,0.86,78.25,,,,
133,330,10701,12/02/2015,20:32:34,20:33:42,68,0.29,78.54,,,,
134,330,10701,12/02/2015,20:34:49,20:35:23,34,0.15,78.69,,,,
135,330,10701,12/02/2015,20:38:02,20:38:23,21,0.09,78.78,,,,
136,338,10701,12/02/2015,22:15:01,22:20:26,325,1.59,80.37,,,,
137,338,10701,12/02/2015,22:21:02,22:23:15,133,0.57,80.94,,,,
138,338,10701,12/02/2015,22:23:29,22:28:54,325,1.13,82.07,,,,
139,338,10701,12/02/2015,22:29:07,22:32:29,202,0.71,82.78,,,,
140,339,10701,12/02/2015,22:35:14,22:36:45,91,0.38,83.16,,,,
141,339,10701,12/02/2015,22:36:56,22:39:19,143,0.54,83.7,,,,
142,339,10701,12/02/2015,22:41:09,22:44:59,230,0.81,84.51,,,,
143,342,10701,12/02/2015,23:25:16,23:25:39,23,0.06,84.57,,,,
144,344,10701,12/02/2015,23:52:55,23:55:27,152,0.67,85.24,,,,
145,344,10701,12/02/2015,23:55:41,23:58:18,157,0.57,85.81,,,,
146,345,10701,12/02/2015,23:58:45,00:00:16,91,0.35,86.16,,,,
147,345,10701,13/02/2015,00:00:37,00:02:05,88,0.37,86.53,,,,
148,345,10701,13/02/2015,00:02:46,00:07:54,308,1.39,87.92,,,,
149,345,10701,13/02/2015,00:08:11,00:09:42,91,0.41,88.33,,,,
150,345,10701,13/02/2015,00:12:13,00:12:24,11,0.03,88.36,,,,
151,357,10701,13/02/2015,02:51:36,02:51:55,19,0.03,88.39,,,,
152,357,10701,13/02/2015,02:52:14,02:54:50,156,0.68,89.07,,,,
153,357,10701,13/02/2015,02:55:03,02:56:21,78,0.34,89.41,,,,
154,357,10701,13/02/2015,02:56:34,02:58:21,107,0.56,89.97,,,,
155,357,10701,13/02/2015,02:59:21,03:02:28,187,0.72,90.69,,,,
156,358,10701,13/02/2015,03:04:22,03:06:52,150,0.64,91.33,,,,
157,358,10701,13/02/2015,03:07:11,03:07:49,38,0.18,91.51,,,,
158,358,10701,13/02/2015,03:08:04,03:08:59,55,0.23,91.74,,,,
159,358,10701,13/02/2015,03:14:19,03:15:16,57,0.21,91.95,,,,
160,370,10701,13/02/2015,05:55:29,05:55:44,15,0.06,92.01,,,,
161,370,10701,13/02/2015,05:55:56,05:58:11,135,0.59,92.6,,,,
162,370,10701,13/02/2015,05:58:28,06:01:53,205,0.87,93.47,,,,
163,370,10701,13/02/2015,06:02:16,06:04:22,126,0.36,93.83,,,,
164,370,10701,13/02/2015,06:04:39,06:04:46,7,0.02,93.85,,,,
165,370,10701,13/02/2015,06:05:07,06:06:33,86,0.3,94.15,,,,
166,383,10701,13/02/2015,09:07:51,09:07:55,4,0.06,94.21,,,,
167,383,10701,13/02/2015,09:08:16,09:08:27,11,-0.08,94.13,,,,
168,385,10701,13/02/2015,09:41:09,09:42:14,65,0.32,94.45,,,,
169,391,10701,13/02/2015,11:06:02,11:06:40,38,0.23,94.68,,,,
170,402,10701,13/02/2015,13:43:19,13:43:34,15,0.05,94.73,,,,
