OXYMAX CSV FEEDING BOUTS DATA FILE 

CSV FILE CREATION:27/11/2015 10:08:03
DATA FILENAME:C:\Program Files\Oxymax\Recordings\M.Norton\23-11-15\2015-11-23.BDTA

GROUP/CAGE:0111
SUBJECT ID:10
SUBJECT MASS:279 grams



:DATA
===============,===============,===============,===============,===============,===============,===============,===============,===============,
COUNT,INTERVAL,CHANNEL,DATE,START,END,DURATION,WEIGHT,ACCUM,
#,#,#,,,,seconds,grams,grams,
===============,===============,===============,===============,===============,===============,===============,===============,===============,
 1 , 1 ,011101,23/11/2015,10:11:56 ,10:12:35 , 39 ,0.20,0.20,
 2 , 1 ,011101,23/11/2015,10:12:53 ,10:12:57 , 4 ,0.04,0.24,
 3 , 2 ,011101,23/11/2015,10:19:14 ,10:19:19 , 5 ,0.03,0.27,
 4 , 2 ,011101,23/11/2015,10:23:54 ,10:24:03 , 9 ,0.07,0.34,
 5 , 3 ,011101,23/11/2015,10:33:27 ,10:33:32 , 5 ,0.06,0.40,
 6 , 5 ,011101,23/11/2015,11:17:02 ,11:17:03 , 1 ,-0.02,0.38,
 7 , 7 ,011101,23/11/2015,11:47:27 ,11:47:31 , 4 ,0.02,0.40,
 8 , 12 ,011101,23/11/2015,13:10:51 ,13:10:57 , 6 ,0.06,0.46,
 9 , 12 ,011101,23/11/2015,13:11:11 ,13:11:21 , 10 ,0.06,0.52,
 10 , 13 ,011101,23/11/2015,13:16:40 ,13:16:46 , 6 ,0.05,0.57,
 11 , 13 ,011101,23/11/2015,13:17:18 ,13:17:28 , 10 ,0.09,0.66,
 12 , 13 ,011101,23/11/2015,13:17:53 ,13:18:05 , 12 ,0.10,0.76,
 13 , 13 ,011101,23/11/2015,13:18:18 ,13:18:28 , 10 ,0.08,0.84,
 14 , 13 ,011101,23/11/2015,13:18:49 ,13:18:57 , 8 ,0.08,0.92,
 15 , 13 ,011101,23/11/2015,13:19:15 ,13:19:18 , 3 ,0.04,0.96,
 16 , 25 ,011101,23/11/2015,16:49:30 ,16:49:32 , 2 ,-0.02,0.94,
 17 , 32 ,011101,23/11/2015,18:44:05 ,18:44:40 , 35 ,0.02,0.96,
 18 , 74 ,011101,24/11/2015,06:14:25 ,06:14:26 , 1 ,-0.02,0.94,
 19 , 74 ,011101,24/11/2015,06:18:51 ,06:18:52 , 1 ,-0.04,0.90,
 20 , 74 ,011101,24/11/2015,06:19:33 ,06:19:41 , 8 ,-0.03,0.87,
 21 , 74 ,011101,24/11/2015,06:23:24 ,06:23:25 , 1 ,0.02,0.89,
 22 , 83 ,011101,24/11/2015,08:47:21 ,08:47:28 , 7 ,0.04,0.93,
 23 , 84 ,011101,24/11/2015,08:58:20 ,08:58:23 , 3 ,0.03,0.96,
 24 , 84 ,011101,24/11/2015,08:59:18 ,08:59:21 , 3 ,-0.04,0.92,
 25 , 84 ,011101,24/11/2015,08:59:58 ,09:00:12 , 14 ,-0.02,0.90,
 26 , 84 ,011101,24/11/2015,09:00:49 ,09:00:53 , 4 ,-0.18,0.72,
 27 , 84 ,011101,24/11/2015,09:01:08 ,09:01:25 , 17 ,0.17,0.89,
 28 , 84 ,011101,24/11/2015,09:02:42 ,09:02:46 , 4 ,-0.04,0.85,
 29 , 84 ,011101,24/11/2015,09:02:59 ,09:03:00 , 1 ,0.04,0.89,
 30 , 84 ,011101,24/11/2015,09:10:24 ,09:10:27 , 3 ,-0.04,0.85,
 31 , 84 ,011101,24/11/2015,09:10:52 ,09:10:53 , 1 ,-0.06,0.79,
 32 , 84 ,011101,24/11/2015,09:12:44 ,09:12:45 , 1 ,-0.06,0.73,
 33 , 84 ,011101,24/11/2015,09:13:11 ,09:13:19 , 8 ,-0.02,0.71,
 34 , 85 ,011101,24/11/2015,09:14:00 ,09:14:01 , 1 ,0.02,0.73,
 35 , 85 ,011101,24/11/2015,09:19:48 ,09:19:56 , 8 ,0.07,0.80,
 36 , 85 ,011101,24/11/2015,09:20:13 ,09:21:23 , 70 ,0.42,1.22,
 37 , 85 ,011101,24/11/2015,09:21:36 ,09:23:05 , 89 ,0.53,1.75,
 38 , 85 ,011101,24/11/2015,09:23:21 ,09:23:40 , 19 ,0.15,1.90,
 39 , 85 ,011101,24/11/2015,09:23:52 ,09:24:01 , 9 ,0.05,1.95,
 40 , 85 ,011101,24/11/2015,09:24:13 ,09:24:15 , 2 ,0.02,1.97,
 41 , 85 ,011101,24/11/2015,09:24:39 ,09:25:10 , 31 ,0.18,2.15,
 42 , 85 ,011101,24/11/2015,09:25:27 ,09:25:31 , 4 ,0.05,2.20,
 43 , 86 ,011101,24/11/2015,09:27:49 ,09:31:01 , 192 ,1.08,3.28,
 44 , 86 ,011101,24/11/2015,09:31:33 ,09:32:21 , 48 ,0.28,3.56,
 45 , 86 ,011101,24/11/2015,09:32:39 ,09:34:24 , 105 ,0.62,4.18,
 46 , 86 ,011101,24/11/2015,09:34:45 ,09:34:52 , 7 ,0.04,4.22,
 47 , 86 ,011101,24/11/2015,09:36:59 ,09:37:04 , 5 ,0.05,4.27,
 48 , 86 ,011101,24/11/2015,09:37:19 ,09:39:35 , 136 ,0.75,5.02,
 49 , 86 ,011101,24/11/2015,09:39:46 ,09:40:41 , 55 ,0.31,5.33,
 50 , 86 ,011101,24/11/2015,09:41:02 ,09:41:45 , 43 ,0.26,5.59,
 51 , 86 ,011101,24/11/2015,09:42:14 ,09:42:51 , 37 ,0.16,5.75,
 52 , 86 ,011101,24/11/2015,09:44:57 ,09:46:25 , 88 ,0.36,6.11,
 53 , 86 ,011101,24/11/2015,09:46:36 ,09:47:28 , 52 ,0.27,6.38,
 54 , 87 ,011101,24/11/2015,09:47:56 ,09:50:30 , 154 ,0.77,7.15,
 55 , 87 ,011101,24/11/2015,09:53:32 ,09:54:00 , 28 ,0.09,7.24,
 56 , 87 ,011101,24/11/2015,09:54:16 ,09:54:19 , 3 ,0.03,7.27,
 57 , 87 ,011101,24/11/2015,09:54:33 ,09:54:40 , 7 ,0.05,7.32,
 58 , 103 ,011101,24/11/2015,14:19:16 ,14:21:31 , 135 ,0.59,7.91,
 59 , 103 ,011101,24/11/2015,14:22:49 ,14:23:35 , 46 ,0.25,8.16,
 60 , 103 ,011101,24/11/2015,14:23:49 ,14:24:21 , 32 ,0.18,8.34,
 61 , 103 ,011101,24/11/2015,14:26:08 ,14:26:18 , 10 ,0.06,8.40,
 62 , 103 ,011101,24/11/2015,14:26:48 ,14:29:38 , 170 ,0.95,9.35,
 63 , 104 ,011101,24/11/2015,14:30:31 ,14:32:14 , 103 ,0.55,9.90,
 64 , 113 ,011101,24/11/2015,17:03:33 ,17:04:12 , 39 ,0.19,10.09,
 65 , 113 ,011101,24/11/2015,17:05:59 ,17:07:26 , 87 ,0.41,10.50,
 66 , 113 ,011101,24/11/2015,17:07:42 ,17:08:13 , 31 ,0.20,10.70,
 67 , 113 ,011101,24/11/2015,17:08:24 ,17:09:41 , 77 ,0.39,11.09,
 68 , 113 ,011101,24/11/2015,17:10:07 ,17:13:01 , 174 ,0.95,12.04,
 69 , 113 ,011101,24/11/2015,17:13:25 ,17:15:09 , 104 ,0.53,12.57,
 70 , 114 ,011101,24/11/2015,17:18:47 ,17:20:31 , 104 ,0.57,13.14,
 71 , 114 ,011101,24/11/2015,17:21:24 ,17:22:06 , 42 ,0.15,13.29,
 72 , 114 ,011101,24/11/2015,17:22:27 ,17:23:51 , 84 ,0.46,13.75,
 73 , 121 ,011101,24/11/2015,19:19:41 ,19:19:55 , 14 ,0.02,13.77,
 74 , 121 ,011101,24/11/2015,19:20:10 ,19:21:33 , 83 ,0.38,14.15,
 75 , 121 ,011101,24/11/2015,19:21:45 ,19:22:54 , 69 ,0.29,14.44,
 76 , 121 ,011101,24/11/2015,19:23:12 ,19:23:18 , 6 ,0.02,14.46,
 77 , 122 ,011101,24/11/2015,19:31:32 ,19:40:39 , 547 ,2.72,17.18,
 78 , 122 ,011101,24/11/2015,19:41:17 ,19:41:46 , 29 ,0.02,17.20,
 79 , 128 ,011101,24/11/2015,21:11:48 ,21:13:57 , 129 ,0.54,17.74,
 80 , 128 ,011101,24/11/2015,21:14:15 ,21:17:32 , 197 ,0.97,18.71,
 81 , 128 ,011101,24/11/2015,21:17:48 ,21:22:11 , 263 ,1.22,19.93,
 82 , 131 ,011101,24/11/2015,22:13:34 ,22:13:54 , 20 ,0.02,19.95,
 83 , 131 ,011101,24/11/2015,22:14:08 ,22:14:58 , 50 ,0.23,20.18,
 84 , 131 ,011101,24/11/2015,22:15:11 ,22:15:20 , 9 ,0.05,20.23,
 85 , 131 ,011101,24/11/2015,22:15:58 ,22:16:16 , 18 ,0.10,20.33,
 86 , 132 ,011101,24/11/2015,22:16:29 ,22:23:00 , 391 ,2.01,22.34,
 87 , 133 ,011101,24/11/2015,22:40:17 ,22:47:23 , 426 ,1.82,24.16,
 88 , 134 ,011101,24/11/2015,22:47:40 ,22:49:18 , 98 ,0.50,24.66,
 89 , 135 ,011101,24/11/2015,23:13:00 ,23:19:53 , 413 ,1.69,26.35,
 90 , 141 ,011101,25/11/2015,00:53:11 ,00:56:16 , 185 ,0.55,26.90,
 91 , 141 ,011101,25/11/2015,00:56:34 ,00:57:20 , 46 ,0.10,27.00,
 92 , 148 ,011101,25/11/2015,02:38:30 ,02:44:59 , 389 ,0.76,27.76,
 93 , 148 ,011101,25/11/2015,02:45:13 ,02:46:31 , 78 ,0.38,28.14,
 94 , 148 ,011101,25/11/2015,02:46:45 ,02:47:37 , 52 ,0.25,28.39,
 95 , 151 ,011101,25/11/2015,03:38:01 ,03:43:32 , 331 ,1.17,29.56,
 96 , 152 ,011101,25/11/2015,03:44:00 ,03:48:58 , 298 ,0.78,30.34,
 97 , 155 ,011101,25/11/2015,04:37:33 ,04:41:17 , 224 ,0.82,31.16,
 98 , 156 ,011101,25/11/2015,05:02:47 ,05:03:19 , 32 ,0.03,31.19,
 99 , 156 ,011101,25/11/2015,05:03:36 ,05:06:23 , 167 ,0.52,31.71,
 100 , 157 ,011101,25/11/2015,05:14:45 ,05:21:02 , 377 ,0.94,32.65,
 101 , 158 ,011101,25/11/2015,05:25:55 ,05:30:02 , 247 ,0.96,33.61,
 102 , 159 ,011101,25/11/2015,05:52:57 ,05:54:49 , 112 ,0.34,33.95,
 103 , 160 ,011101,25/11/2015,05:56:36 ,06:05:01 , 505 ,1.99,35.94,
 104 , 179 ,011101,25/11/2015,11:25:24 ,11:25:40 , 16 ,0.05,35.99,
 105 , 181 ,011101,25/11/2015,12:01:52 ,12:01:59 , 7 ,0.07,36.06,
 106 , 181 ,011101,25/11/2015,12:02:28 ,12:02:36 , 8 ,0.08,36.14,
 107 , 181 ,011101,25/11/2015,12:02:48 ,12:03:10 , 22 ,0.13,36.27,
 108 , 181 ,011101,25/11/2015,12:03:25 ,12:03:41 , 16 ,0.15,36.42,
 109 , 182 ,011101,25/11/2015,12:16:38 ,12:16:42 , 4 ,0.04,36.46,
 110 , 185 ,011101,25/11/2015,13:01:13 ,13:01:20 , 7 ,0.04,36.50,
 111 , 185 ,011101,25/11/2015,13:02:09 ,13:02:26 , 17 ,0.10,36.60,
 112 , 185 ,011101,25/11/2015,13:02:39 ,13:02:49 , 10 ,0.10,36.70,
 113 , 185 ,011101,25/11/2015,13:03:01 ,13:03:18 , 17 ,0.14,36.84,
 114 , 185 ,011101,25/11/2015,13:08:15 ,13:08:17 , 2 ,0.02,36.86,
 115 , 185 ,011101,25/11/2015,13:08:45 ,13:09:22 , 37 ,0.23,37.09,
 116 , 185 ,011101,25/11/2015,13:10:00 ,13:10:12 , 12 ,0.13,37.22,
 117 , 185 ,011101,25/11/2015,13:10:30 ,13:11:22 , 52 ,0.35,37.57,
 118 , 193 ,011101,25/11/2015,15:17:37 ,15:18:23 , 46 ,0.25,37.82,
 119 , 193 ,011101,25/11/2015,15:19:24 ,15:20:45 , 81 ,0.43,38.25,
 120 , 193 ,011101,25/11/2015,15:21:08 ,15:21:20 , 12 ,0.10,38.35,
 121 , 193 ,011101,25/11/2015,15:21:47 ,15:22:16 , 29 ,0.17,38.52,
 122 , 193 ,011101,25/11/2015,15:22:36 ,15:23:29 , 53 ,0.30,38.82,
 123 , 200 ,011101,25/11/2015,17:08:14 ,17:08:27 , 13 ,0.10,38.92,
