OXYMAX CSV FEEDING BOUTS DATA FILE 

CSV FILE CREATION:24/10/2014 11:09:03
DATA FILENAME:C:\Program Files\Oxymax\Recordings\E.Spreckley\20-10-14\2014-10-17.BDTA

GROUP/CAGE:0103
SUBJECT ID:RAT7
SUBJECT MASS:460 grams



:DATA
===============,===============,===============,===============,===============,===============,===============,===============,===============,
COUNT,INTERVAL,CHANNEL,DATE,START,END,DURATION,WEIGHT,ACCUM,
#,#,#,,,,seconds,grams,grams,
===============,===============,===============,===============,===============,===============,===============,===============,===============,
 1 , 1 ,010301,20/10/2014,12:49:06 ,12:49:28 , 22 ,0.30,0.30,
 2 , 1 ,010301,20/10/2014,12:49:49 ,12:50:04 , 15 ,0.23,0.53,
 3 , 10 ,010301,20/10/2014,15:05:31 ,15:05:58 , 27 ,0.23,0.76,
 4 , 10 ,010301,20/10/2014,15:06:19 ,15:06:43 , 24 ,0.24,1.00,
 5 , 10 ,010301,20/10/2014,15:07:08 ,15:07:12 , 4 ,0.04,1.04,
 6 , 10 ,010301,20/10/2014,15:08:21 ,15:08:23 , 2 ,0.03,1.07,
 7 , 13 ,010301,20/10/2014,15:43:27 ,15:43:28 , 1 ,-0.02,1.05,
 8 , 14 ,010301,20/10/2014,16:05:07 ,16:05:46 , 39 ,0.36,1.41,
 9 , 15 ,010301,20/10/2014,16:07:23 ,16:07:38 , 15 ,0.19,1.60,
 10 , 15 ,010301,20/10/2014,16:11:01 ,16:11:11 , 10 ,0.11,1.71,
 11 , 87 ,010301,21/10/2014,09:14:35 ,09:15:25 , 50 ,0.20,1.91,
 12 , 87 ,010301,21/10/2014,09:17:55 ,09:17:56 , 1 ,-0.02,1.89,
 13 , 87 ,010301,21/10/2014,09:21:12 ,09:22:50 , 98 ,0.54,2.43,
 14 , 87 ,010301,21/10/2014,09:23:49 ,09:24:21 , 32 ,0.24,2.67,
 15 , 88 ,010301,21/10/2014,09:27:20 ,09:28:50 , 90 ,0.61,3.28,
 16 , 88 ,010301,21/10/2014,09:29:25 ,09:30:39 , 74 ,0.50,3.78,
 17 , 88 ,010301,21/10/2014,09:31:07 ,09:32:33 , 86 ,0.46,4.24,
 18 , 88 ,010301,21/10/2014,09:36:02 ,09:36:20 , 18 ,0.12,4.36,
 19 , 88 ,010301,21/10/2014,09:39:49 ,09:41:12 , 83 ,0.38,4.74,
 20 , 89 ,010301,21/10/2014,09:44:49 ,09:46:28 , 99 ,0.45,5.19,
 21 , 90 ,010301,21/10/2014,09:55:09 ,09:57:10 , 121 ,0.34,5.53,
 22 , 90 ,010301,21/10/2014,09:57:34 ,09:58:57 , 83 ,0.29,5.82,
 23 , 91 ,010301,21/10/2014,10:16:43 ,10:16:53 , 10 ,0.02,5.84,
 24 , 91 ,010301,21/10/2014,10:17:04 ,10:18:53 , 109 ,0.34,6.18,
 25 , 91 ,010301,21/10/2014,10:19:58 ,10:22:53 , 175 ,0.51,6.69,
 26 , 95 ,010301,21/10/2014,11:07:22 ,11:09:20 , 118 ,0.44,7.13,
 27 , 95 ,010301,21/10/2014,11:09:43 ,11:11:15 , 92 ,0.42,7.55,
 28 , 95 ,010301,21/10/2014,11:11:53 ,11:12:01 , 8 ,0.04,7.59,
 29 , 99 ,010301,21/10/2014,12:15:15 ,12:16:59 , 104 ,0.50,8.09,
 30 , 100 ,010301,21/10/2014,12:21:56 ,12:23:39 , 103 ,0.50,8.59,
 31 , 100 ,010301,21/10/2014,12:23:58 ,12:24:34 , 36 ,0.24,8.83,
 32 , 100 ,010301,21/10/2014,12:24:58 ,12:25:17 , 19 ,0.12,8.95,
 33 , 105 ,010301,21/10/2014,13:32:53 ,13:34:48 , 115 ,0.59,9.54,
 34 , 105 ,010301,21/10/2014,13:34:59 ,13:35:36 , 37 ,0.17,9.71,
 35 , 105 ,010301,21/10/2014,13:35:52 ,13:37:08 , 76 ,0.43,10.14,
 36 , 105 ,010301,21/10/2014,13:41:51 ,13:44:27 , 156 ,0.68,10.82,
 37 , 114 ,010301,21/10/2014,15:40:48 ,15:42:39 , 111 ,0.65,11.47,
 38 , 114 ,010301,21/10/2014,15:42:53 ,15:45:57 , 184 ,1.11,12.58,
 39 , 114 ,010301,21/10/2014,15:46:20 ,15:47:14 , 54 ,0.21,12.79,
 40 , 114 ,010301,21/10/2014,15:47:44 ,15:49:33 , 109 ,0.50,13.29,
 41 , 114 ,010301,21/10/2014,15:50:07 ,15:51:42 , 95 ,0.45,13.74,
 42 , 115 ,010301,21/10/2014,15:53:16 ,15:54:42 , 86 ,0.31,14.05,
 43 , 115 ,010301,21/10/2014,15:56:01 ,15:56:02 , 1 ,0.02,14.07,
 44 , 128 ,010301,21/10/2014,19:00:50 ,19:11:02 , 612 ,2.85,16.92,
 45 , 129 ,010301,21/10/2014,19:11:17 ,19:15:56 , 279 ,1.54,18.46,
 46 , 129 ,010301,21/10/2014,19:17:59 ,19:18:33 , 34 ,0.06,18.52,
 47 , 129 ,010301,21/10/2014,19:19:05 ,19:21:07 , 122 ,0.45,18.97,
 48 , 130 ,010301,21/10/2014,19:27:05 ,19:28:46 , 101 ,0.27,19.24,
 49 , 130 ,010301,21/10/2014,19:28:58 ,19:30:43 , 105 ,0.28,19.52,
 50 , 130 ,010301,21/10/2014,19:32:21 ,19:33:44 , 83 ,0.28,19.80,
 51 , 130 ,010301,21/10/2014,19:34:16 ,19:34:28 , 12 ,0.03,19.83,
 52 , 130 ,010301,21/10/2014,19:35:02 ,19:36:02 , 60 ,0.15,19.98,
 53 , 131 ,010301,21/10/2014,19:44:26 ,19:44:43 , 17 ,-0.10,19.88,
 54 , 131 ,010301,21/10/2014,19:45:08 ,19:45:09 , 1 ,0.10,19.98,
 55 , 135 ,010301,21/10/2014,20:36:27 ,20:37:51 , 84 ,-0.04,19.94,
 56 , 135 ,010301,21/10/2014,20:38:06 ,20:38:47 , 41 ,0.03,19.97,
 57 , 137 ,010301,21/10/2014,21:03:16 ,21:11:02 , 466 ,1.08,21.05,
 58 , 138 ,010301,21/10/2014,21:24:01 ,21:24:02 , 1 ,-0.02,21.03,
 59 , 142 ,010301,21/10/2014,22:22:21 ,22:22:57 , 36 ,0.13,21.16,
 60 , 142 ,010301,21/10/2014,22:24:07 ,22:24:45 , 38 ,0.15,21.31,
 61 , 142 ,010301,21/10/2014,22:24:57 ,22:26:48 , 111 ,0.14,21.45,
 62 , 144 ,010301,21/10/2014,22:46:36 ,22:48:39 , 123 ,0.17,21.62,
 63 , 144 ,010301,21/10/2014,22:54:50 ,22:56:56 , 126 ,0.27,21.89,
 64 , 145 ,010301,21/10/2014,22:57:16 ,22:59:57 , 161 ,0.41,22.30,
 65 , 147 ,010301,21/10/2014,23:25:32 ,23:30:13 , 281 ,0.67,22.97,
 66 , 147 ,010301,21/10/2014,23:30:50 ,23:33:07 , 137 ,0.49,23.46,
 67 , 147 ,010301,21/10/2014,23:33:18 ,23:37:23 , 245 ,1.04,24.50,
 68 , 147 ,010301,21/10/2014,23:37:41 ,23:38:54 , 73 ,0.33,24.83,
 69 , 147 ,010301,21/10/2014,23:39:47 ,23:41:21 , 94 ,0.31,25.14,
 70 , 148 ,010301,21/10/2014,23:47:36 ,23:50:14 , 158 ,0.27,25.41,
 71 , 148 ,010301,21/10/2014,23:50:56 ,23:52:07 , 71 ,0.14,25.55,
 72 , 149 ,010301,21/10/2014,23:52:31 ,23:57:49 , 318 ,0.65,26.20,
 73 , 152 ,010301,22/10/2014,00:39:31 ,00:41:51 , 140 ,0.13,26.33,
 74 , 152 ,010301,22/10/2014,00:45:31 ,00:45:32 , 1 ,-0.03,26.30,
 75 , 153 ,010301,22/10/2014,00:58:26 ,00:58:28 , 2 ,-0.02,26.28,
 76 , 153 ,010301,22/10/2014,01:01:17 ,01:02:40 , 83 ,-0.05,26.23,
 77 , 154 ,010301,22/10/2014,01:21:58 ,01:22:01 , 3 ,0.02,26.25,
 78 , 155 ,010301,22/10/2014,01:32:06 ,01:32:07 , 1 ,-0.06,26.19,
 79 , 155 ,010301,22/10/2014,01:32:27 ,01:32:28 , 1 ,0.07,26.26,
 80 , 157 ,010301,22/10/2014,01:52:30 ,01:52:40 , 10 ,-0.04,26.22,
 81 , 157 ,010301,22/10/2014,01:52:57 ,01:52:58 , 1 ,0.03,26.25,
 82 , 158 ,010301,22/10/2014,02:10:20 ,02:11:45 , 85 ,0.09,26.34,
 83 , 158 ,010301,22/10/2014,02:11:59 ,02:16:01 , 242 ,0.44,26.78,
 84 , 158 ,010301,22/10/2014,02:16:12 ,02:17:29 , 77 ,0.12,26.90,
 85 , 159 ,010301,22/10/2014,02:17:43 ,02:20:05 , 142 ,0.25,27.15,
 86 , 159 ,010301,22/10/2014,02:22:51 ,02:23:11 , 20 ,0.02,27.17,
 87 , 161 ,010301,22/10/2014,02:46:52 ,02:48:39 , 107 ,0.12,27.29,
 88 , 161 ,010301,22/10/2014,02:50:14 ,02:53:31 , 197 ,0.24,27.53,
 89 , 161 ,010301,22/10/2014,02:54:06 ,02:54:37 , 31 ,0.08,27.61,
 90 , 161 ,010301,22/10/2014,02:54:53 ,03:00:38 , 345 ,0.92,28.53,
 91 , 161 ,010301,22/10/2014,03:00:59 ,03:02:11 , 72 ,0.27,28.80,
 92 , 162 ,010301,22/10/2014,03:13:52 ,03:13:53 , 1 ,-0.03,28.77,
 93 , 163 ,010301,22/10/2014,03:19:40 ,03:21:46 , 126 ,-0.07,28.70,
 94 , 163 ,010301,22/10/2014,03:21:57 ,03:22:55 , 58 ,0.08,28.78,
 95 , 164 ,010301,22/10/2014,03:38:03 ,03:38:20 , 17 ,0.04,28.82,
 96 , 165 ,010301,22/10/2014,03:38:53 ,03:47:52 , 539 ,2.11,30.93,
 97 , 165 ,010301,22/10/2014,03:48:13 ,03:49:55 , 102 ,0.50,31.43,
 98 , 165 ,010301,22/10/2014,03:51:52 ,03:53:17 , 85 ,0.43,31.86,
 99 , 168 ,010301,22/10/2014,04:31:11 ,04:31:36 , 25 ,-0.02,31.84,
 100 , 171 ,010301,22/10/2014,05:09:34 ,05:13:04 , 210 ,0.07,31.91,
 101 , 172 ,010301,22/10/2014,05:27:02 ,05:27:04 , 2 ,-0.04,31.87,
 102 , 175 ,010301,22/10/2014,06:08:05 ,06:10:52 , 167 ,0.03,31.90,
 103 , 176 ,010301,22/10/2014,06:31:28 ,06:34:00 , 152 ,0.54,32.44,
 104 , 187 ,010301,22/10/2014,09:08:21 ,09:08:31 , 10 ,0.05,32.49,
 105 , 188 ,010301,22/10/2014,09:25:41 ,09:26:16 , 35 ,0.19,32.68,
 106 , 189 ,010301,22/10/2014,09:26:54 ,09:27:28 , 34 ,0.16,32.84,
 107 , 190 ,010301,22/10/2014,09:45:32 ,09:45:52 , 20 ,0.08,32.92,
 108 , 190 ,010301,22/10/2014,09:46:11 ,09:46:58 , 47 ,0.16,33.08,
 109 , 191 ,010301,22/10/2014,10:02:09 ,10:02:55 , 46 ,0.15,33.23,
 110 , 192 ,010301,22/10/2014,10:20:03 ,10:21:23 , 80 ,0.25,33.48,
 111 , 193 ,010301,22/10/2014,10:22:33 ,10:26:23 , 230 ,0.74,34.22,
 112 , 193 ,010301,22/10/2014,10:26:38 ,10:28:15 , 97 ,0.39,34.61,
 113 , 193 ,010301,22/10/2014,10:28:44 ,10:31:19 , 155 ,0.48,35.09,
 114 , 195 ,010301,22/10/2014,10:50:00 ,10:53:28 , 208 ,0.65,35.74,
 115 , 195 ,010301,22/10/2014,10:56:59 ,10:57:00 , 1 ,-0.02,35.72,
 116 , 196 ,010301,22/10/2014,11:04:11 ,11:08:02 , 231 ,0.64,36.36,
 117 , 206 ,010301,22/10/2014,13:42:44 ,13:43:12 , 28 ,0.05,36.41,
 118 , 207 ,010301,22/10/2014,13:48:13 ,13:57:06 , 533 ,1.51,37.92,
 119 , 208 ,010301,22/10/2014,13:57:18 ,13:59:13 , 115 ,0.37,38.29,
 120 , 208 ,010301,22/10/2014,14:03:01 ,14:04:08 , 67 ,0.18,38.47,
 121 , 259 ,010301,23/10/2014,02:08:59 ,02:09:00 , 1 ,-0.02,38.45,
 122 , 289 ,010301,23/10/2014,09:17:48 ,09:18:19 , 31 ,0.12,38.57,
 123 , 289 ,010301,23/10/2014,09:18:52 ,09:19:13 , 21 ,-0.02,38.55,
