Oxymax Feeding Bouts CSV File 

CSV FILE CREATION:17/02/2015 09:18:28
DATA FILENAME:C:\Program Files\Oxymax\Recordings\E.Spreckley\16-02-15\2015-02-16.BDTA

GROUP/CAGE:0108
SUBJECT ID:Subject 8
SUBJECT MASS:361 grams



:DATA
===============,===============,===============,===============,===============,===============,===============,===============,===============,
COUNT,INTERVAL,CHANNEL,DATE,START,END,DURATION,WEIGHT,ACCUM,
#,#,#,,,,seconds,grams,grams,
===============,===============,===============,===============,===============,===============,===============,===============,===============,
 1 , 1 ,010801,16/02/2015,14:31:02 ,14:32:00 , 58 ,0.59,0.59,
 2 , 1 ,010801,16/02/2015,14:32:40 ,14:32:47 , 7 ,0.11,0.70,
 3 , 1 ,010801,16/02/2015,14:34:29 ,14:34:36 , 7 ,0.10,0.80,
 4 , 10 ,010801,16/02/2015,16:34:37 ,16:35:22 , 45 ,0.32,1.12,
 5 , 10 ,010801,16/02/2015,16:35:41 ,16:37:02 , 81 ,0.63,1.75,
 6 , 16 ,010801,16/02/2015,18:12:34 ,18:12:45 , 11 ,0.10,1.85,
 7 , 17 ,010801,16/02/2015,18:13:32 ,18:14:04 , 32 ,0.28,2.13,
 8 , 17 ,010801,16/02/2015,18:14:23 ,18:15:10 , 47 ,0.41,2.54,
 9 , 19 ,010801,16/02/2015,18:49:04 ,18:51:26 , 142 ,1.03,3.57,
 10 , 20 ,010801,16/02/2015,19:04:28 ,19:07:08 , 160 ,1.07,4.64,
 11 , 20 ,010801,16/02/2015,19:07:49 ,19:08:15 , 26 ,0.17,4.81,
 12 , 25 ,010801,16/02/2015,20:18:20 ,20:18:26 , 6 ,0.05,4.86,
 13 , 26 ,010801,16/02/2015,20:21:36 ,20:24:21 , 165 ,1.21,6.07,
 14 , 26 ,010801,16/02/2015,20:24:39 ,20:24:58 , 19 ,0.17,6.24,
 15 , 26 ,010801,16/02/2015,20:25:11 ,20:25:32 , 21 ,0.15,6.39,
 16 , 29 ,010801,16/02/2015,21:14:16 ,21:16:09 , 113 ,0.67,7.06,
 17 , 29 ,010801,16/02/2015,21:16:33 ,21:17:11 , 38 ,0.25,7.31,
 18 , 31 ,010801,16/02/2015,21:37:18 ,21:40:29 , 191 ,0.99,8.30,
 19 , 31 ,010801,16/02/2015,21:41:05 ,21:41:33 , 28 ,0.18,8.48,
 20 , 37 ,010801,16/02/2015,23:04:18 ,23:05:29 , 71 ,0.48,8.96,
 21 , 37 ,010801,16/02/2015,23:05:41 ,23:06:57 , 76 ,0.56,9.52,
 22 , 37 ,010801,16/02/2015,23:07:20 ,23:08:14 , 54 ,0.35,9.87,
 23 , 37 ,010801,16/02/2015,23:08:40 ,23:09:05 , 25 ,0.18,10.05,
 24 , 38 ,010801,16/02/2015,23:23:02 ,23:24:45 , 103 ,0.71,10.76,
 25 , 38 ,010801,16/02/2015,23:24:58 ,23:25:49 , 51 ,0.33,11.09,
 26 , 38 ,010801,16/02/2015,23:26:05 ,23:26:39 , 34 ,0.26,11.35,
 27 , 40 ,010801,16/02/2015,23:45:28 ,23:47:45 , 137 ,0.77,12.12,
 28 , 44 ,010801,17/02/2015,00:45:23 ,00:47:56 , 153 ,0.96,13.08,
 29 , 44 ,010801,17/02/2015,00:48:08 ,00:48:34 , 26 ,0.18,13.26,
 30 , 46 ,010801,17/02/2015,01:12:17 ,01:12:32 , 15 ,0.05,13.31,
 31 , 47 ,010801,17/02/2015,01:25:23 ,01:27:21 , 118 ,0.82,14.13,
 32 , 47 ,010801,17/02/2015,01:29:02 ,01:29:17 , 15 ,0.12,14.25,
 33 , 47 ,010801,17/02/2015,01:29:59 ,01:30:01 , 2 ,0.03,14.28,
 34 , 48 ,010801,17/02/2015,01:42:04 ,01:44:06 , 122 ,0.92,15.20,
 35 , 48 ,010801,17/02/2015,01:44:27 ,01:44:43 , 16 ,0.16,15.36,
 36 , 48 ,010801,17/02/2015,01:45:00 ,01:45:55 , 55 ,0.36,15.72,
 37 , 53 ,010801,17/02/2015,02:45:22 ,02:47:31 , 129 ,0.84,16.56,
 38 , 53 ,010801,17/02/2015,02:47:55 ,02:48:52 , 57 ,0.36,16.92,
 39 , 53 ,010801,17/02/2015,02:49:20 ,02:49:52 , 32 ,0.25,17.17,
 40 , 55 ,010801,17/02/2015,03:27:04 ,03:28:10 , 66 ,0.35,17.52,
 41 , 56 ,010801,17/02/2015,03:28:23 ,03:30:00 , 97 ,0.67,18.19,
 42 , 60 ,010801,17/02/2015,04:34:36 ,04:37:47 , 191 ,1.14,19.33,
 43 , 60 ,010801,17/02/2015,04:38:01 ,04:38:49 , 48 ,0.35,19.68,
 44 , 64 ,010801,17/02/2015,05:29:05 ,05:32:03 , 178 ,1.14,20.82,
 45 , 64 ,010801,17/02/2015,05:32:16 ,05:32:59 , 43 ,0.30,21.12,
 46 , 66 ,010801,17/02/2015,05:57:40 ,05:59:14 , 94 ,0.56,21.68,
 47 , 66 ,010801,17/02/2015,05:59:36 ,06:01:25 , 109 ,0.79,22.47,
 48 , 66 ,010801,17/02/2015,06:01:44 ,06:03:18 , 94 ,0.67,23.14,
