OXYMAX CSV FEEDING BOUTS DATA FILE 

CSV FILE CREATION:27/03/2015 10:17:34
DATA FILENAME:C:\Program Files\Oxymax\Recordings\E.Spreckley\24-03-15\2015-03-23.BDTA

GROUP/CAGE:0115
SUBJECT ID:Subject 12
SUBJECT MASS:200 grams



:DATA
===============,===============,===============,===============,===============,===============,===============,===============,===============,
COUNT,INTERVAL,CHANNEL,DATE,START,END,DURATION,WEIGHT,ACCUM,
#,#,#,,,,seconds,grams,grams,
===============,===============,===============,===============,===============,===============,===============,===============,===============,
 1 , 1 ,011501,23/03/2015,15:56:00 ,15:59:19 , 199 ,3.51,3.51,
 2 , 1 ,011501,23/03/2015,15:59:31 ,16:00:41 , 70 ,1.09,4.60,
 3 , 1 ,011501,23/03/2015,16:01:36 ,16:01:37 , 1 ,-0.06,4.54,
 4 , 1 ,011501,23/03/2015,16:02:50 ,16:03:35 , 45 ,0.19,4.73,
 5 , 1 ,011501,23/03/2015,16:03:50 ,16:04:03 , 13 ,0.07,4.80,
 6 , 1 ,011501,23/03/2015,16:04:31 ,16:05:04 , 33 ,0.11,4.91,
 7 , 1 ,011501,23/03/2015,16:05:16 ,16:06:41 , 85 ,-0.04,4.87,
 8 , 1 ,011501,23/03/2015,16:07:05 ,16:08:22 , 77 ,0.15,5.02,
 9 , 1 ,011501,23/03/2015,16:08:54 ,16:09:15 , 21 ,0.04,5.06,
 10 , 2 ,011501,23/03/2015,16:10:21 ,16:10:50 , 29 ,0.15,5.21,
 11 , 2 ,011501,23/03/2015,16:11:01 ,16:11:17 , 16 ,0.04,5.25,
 12 , 2 ,011501,23/03/2015,16:12:21 ,16:12:35 , 14 ,0.50,5.75,
 13 , 2 ,011501,23/03/2015,16:19:07 ,16:19:54 , 47 ,0.03,5.78,
 14 , 2 ,011501,23/03/2015,16:20:08 ,16:20:34 , 26 ,0.06,5.84,
 15 , 2 ,011501,23/03/2015,16:20:52 ,16:21:23 , 31 ,0.04,5.88,
 16 , 3 ,011501,23/03/2015,16:25:28 ,16:25:36 , 8 ,0.06,5.94,
 17 , 3 ,011501,23/03/2015,16:27:36 ,16:27:40 , 4 ,0.04,5.98,
 18 , 3 ,011501,23/03/2015,16:27:56 ,16:28:52 , 56 ,-0.03,5.95,
 19 , 3 ,011501,23/03/2015,16:31:30 ,16:31:31 , 1 ,0.02,5.97,
 20 , 3 ,011501,23/03/2015,16:32:06 ,16:32:08 , 2 ,-0.06,5.91,
 21 , 3 ,011501,23/03/2015,16:32:57 ,16:33:07 , 10 ,0.07,5.98,
 22 , 3 ,011501,23/03/2015,16:34:38 ,16:34:40 , 2 ,-0.08,5.90,
 23 , 4 ,011501,23/03/2015,16:40:32 ,16:40:58 , 26 ,0.05,5.95,
 24 , 4 ,011501,23/03/2015,16:41:58 ,16:42:21 , 23 ,0.04,5.99,
 25 , 4 ,011501,23/03/2015,16:43:32 ,16:43:41 , 9 ,0.07,6.06,
 26 , 4 ,011501,23/03/2015,16:45:13 ,16:46:07 , 54 ,-1.53,4.53,
 27 , 4 ,011501,23/03/2015,16:46:24 ,16:46:56 , 32 ,1.69,6.22,
 28 , 4 ,011501,23/03/2015,16:47:08 ,16:47:09 , 1 ,0.04,6.26,
 29 , 4 ,011501,23/03/2015,16:52:10 ,16:52:11 , 1 ,-0.04,6.22,
 30 , 5 ,011501,23/03/2015,16:52:46 ,16:58:17 , 331 ,-0.26,5.96,
 31 , 5 ,011501,23/03/2015,16:58:54 ,16:59:28 , 34 ,0.10,6.06,
 32 , 5 ,011501,23/03/2015,17:00:48 ,17:00:51 , 3 ,0.08,6.14,
 33 , 5 ,011501,23/03/2015,17:02:03 ,17:02:15 , 12 ,0.08,6.22,
 34 , 5 ,011501,23/03/2015,17:04:51 ,17:05:11 , 20 ,0.04,6.26,
 35 , 5 ,011501,23/03/2015,17:07:04 ,17:07:06 , 2 ,0.03,6.29,
 36 , 6 ,011501,23/03/2015,17:07:48 ,17:07:52 , 4 ,-0.07,6.22,
 37 , 6 ,011501,23/03/2015,17:09:05 ,17:09:34 , 29 ,-0.02,6.20,
 38 , 6 ,011501,23/03/2015,17:11:53 ,17:12:32 , 39 ,0.23,6.43,
 39 , 6 ,011501,23/03/2015,17:12:47 ,17:13:15 , 28 ,0.32,6.75,
 40 , 6 ,011501,23/03/2015,17:13:28 ,17:13:56 , 28 ,0.20,6.95,
 41 , 6 ,011501,23/03/2015,17:14:45 ,17:14:52 , 7 ,-0.02,6.93,
 42 , 6 ,011501,23/03/2015,17:16:56 ,17:16:58 , 2 ,0.02,6.95,
 43 , 6 ,011501,23/03/2015,17:17:48 ,17:17:58 , 10 ,-0.19,6.76,
 44 , 6 ,011501,23/03/2015,17:19:39 ,17:19:44 , 5 ,0.03,6.79,
 45 , 7 ,011501,23/03/2015,17:21:15 ,17:21:18 , 3 ,0.11,6.90,
 46 , 7 ,011501,23/03/2015,17:23:13 ,17:23:14 , 1 ,-0.04,6.86,
 47 , 7 ,011501,23/03/2015,17:24:18 ,17:24:27 , 9 ,0.06,6.92,
 48 , 7 ,011501,23/03/2015,17:24:45 ,17:24:46 , 1 ,0.03,6.95,
 49 , 7 ,011501,23/03/2015,17:29:12 ,17:29:21 , 9 ,-0.03,6.92,
 50 , 7 ,011501,23/03/2015,17:29:59 ,17:32:09 , 130 ,0.49,7.41,
 51 , 7 ,011501,23/03/2015,17:32:31 ,17:32:38 , 7 ,-0.04,7.37,
 52 , 7 ,011501,23/03/2015,17:34:43 ,17:34:44 , 1 ,-0.05,7.32,
 53 , 8 ,011501,23/03/2015,17:37:26 ,17:37:28 , 2 ,-0.02,7.30,
 54 , 8 ,011501,23/03/2015,17:37:46 ,17:37:59 , 13 ,-0.06,7.24,
 55 , 8 ,011501,23/03/2015,17:39:09 ,17:40:03 , 54 ,0.08,7.32,
 56 , 8 ,011501,23/03/2015,17:41:56 ,17:42:03 , 7 ,0.06,7.38,
 57 , 8 ,011501,23/03/2015,17:42:59 ,17:43:47 , 48 ,0.12,7.50,
 58 , 8 ,011501,23/03/2015,17:44:35 ,17:44:37 , 2 ,-0.08,7.42,
 59 , 8 ,011501,23/03/2015,17:46:21 ,17:46:35 , 14 ,0.15,7.57,
 60 , 8 ,011501,23/03/2015,17:47:20 ,17:47:34 , 14 ,-0.06,7.51,
 61 , 9 ,011501,23/03/2015,17:50:04 ,17:50:06 , 2 ,-0.08,7.43,
 62 , 9 ,011501,23/03/2015,17:51:05 ,17:51:30 , 25 ,-0.05,7.38,
 63 , 9 ,011501,23/03/2015,17:52:01 ,17:52:02 , 1 ,-0.10,7.28,
 64 , 9 ,011501,23/03/2015,17:53:10 ,17:53:14 , 4 ,0.16,7.44,
 65 , 9 ,011501,23/03/2015,17:54:13 ,17:54:14 , 1 ,0.06,7.50,
 66 , 9 ,011501,23/03/2015,17:54:46 ,17:54:57 , 11 ,0.03,7.53,
 67 , 9 ,011501,23/03/2015,17:55:11 ,17:55:28 , 17 ,0.03,7.56,
 68 , 9 ,011501,23/03/2015,17:57:05 ,17:57:38 , 33 ,0.06,7.62,
 69 , 9 ,011501,23/03/2015,17:57:52 ,17:58:44 , 52 ,-0.13,7.49,
 70 , 9 ,011501,23/03/2015,17:58:58 ,17:59:07 , 9 ,0.68,8.17,
 71 , 9 ,011501,23/03/2015,17:59:29 ,17:59:35 , 6 ,-0.31,7.86,
 72 , 9 ,011501,23/03/2015,18:00:45 ,18:01:08 , 23 ,0.12,7.98,
 73 , 9 ,011501,23/03/2015,18:02:10 ,18:02:14 , 4 ,0.05,8.03,
 74 , 10 ,011501,23/03/2015,18:05:37 ,18:05:48 , 11 ,-0.57,7.46,
 75 , 10 ,011501,23/03/2015,18:09:27 ,18:09:28 , 1 ,0.02,7.48,
 76 , 10 ,011501,23/03/2015,18:10:07 ,18:10:09 , 2 ,0.05,7.53,
 77 , 10 ,011501,23/03/2015,18:14:09 ,18:14:19 , 10 ,-0.08,7.45,
 78 , 10 ,011501,23/03/2015,18:14:41 ,18:14:48 , 7 ,0.08,7.53,
 79 , 10 ,011501,23/03/2015,18:15:01 ,18:15:09 , 8 ,-0.33,7.20,
 80 , 10 ,011501,23/03/2015,18:17:15 ,18:17:27 , 12 ,-0.03,7.17,
 81 , 11 ,011501,23/03/2015,18:18:18 ,18:18:28 , 10 ,-0.02,7.15,
 82 , 11 ,011501,23/03/2015,18:19:41 ,18:19:42 , 1 ,0.05,7.20,
 83 , 11 ,011501,23/03/2015,18:20:00 ,18:20:31 , 31 ,-0.14,7.06,
 84 , 11 ,011501,23/03/2015,18:24:00 ,18:24:01 , 1 ,0.08,7.14,
 85 , 11 ,011501,23/03/2015,18:24:24 ,18:24:26 , 2 ,0.08,7.22,
 86 , 11 ,011501,23/03/2015,18:25:18 ,18:25:53 , 35 ,0.32,7.54,
 87 , 11 ,011501,23/03/2015,18:26:35 ,18:26:37 , 2 ,-0.05,7.49,
 88 , 11 ,011501,23/03/2015,18:27:44 ,18:28:08 , 24 ,-0.17,7.32,
 89 , 11 ,011501,23/03/2015,18:30:08 ,18:30:18 , 10 ,-0.08,7.24,
 90 , 11 ,011501,23/03/2015,18:30:32 ,18:30:54 , 22 ,0.03,7.27,
 91 , 11 ,011501,23/03/2015,18:31:18 ,18:31:46 , 28 ,-0.13,7.14,
 92 , 11 ,011501,23/03/2015,18:32:07 ,18:32:33 , 26 ,0.19,7.33,
 93 , 12 ,011501,23/03/2015,18:32:52 ,18:33:21 , 29 ,0.04,7.37,
 94 , 12 ,011501,23/03/2015,18:33:38 ,18:35:58 , 140 ,-0.62,6.75,
 95 , 12 ,011501,23/03/2015,18:36:13 ,18:38:33 , 140 ,-0.29,6.46,
 96 , 12 ,011501,23/03/2015,18:39:04 ,18:39:30 , 26 ,0.30,6.76,
 97 , 12 ,011501,23/03/2015,18:39:51 ,18:40:19 , 28 ,-0.17,6.59,
 98 , 12 ,011501,23/03/2015,18:40:53 ,18:41:20 , 27 ,0.07,6.66,
 99 , 12 ,011501,23/03/2015,18:41:41 ,18:44:13 , 152 ,0.76,7.42,
 100 , 12 ,011501,23/03/2015,18:44:31 ,18:44:38 , 7 ,-0.04,7.38,
 101 , 12 ,011501,23/03/2015,18:44:59 ,18:45:01 , 2 ,0.02,7.40,
 102 , 13 ,011501,23/03/2015,18:46:01 ,18:47:43 , 102 ,-0.88,6.52,
 103 , 13 ,011501,23/03/2015,18:47:57 ,18:48:28 , 31 ,-0.07,6.45,
 104 , 13 ,011501,23/03/2015,18:49:01 ,18:53:47 , 286 ,1.18,7.63,
 105 , 13 ,011501,23/03/2015,18:53:58 ,18:55:32 , 94 ,0.31,7.94,
 106 , 13 ,011501,23/03/2015,18:57:13 ,18:57:41 , 28 ,-0.29,7.65,
 107 , 13 ,011501,23/03/2015,18:58:07 ,18:58:09 , 2 ,-0.07,7.58,
 108 , 13 ,011501,23/03/2015,18:59:44 ,18:59:45 , 1 ,-0.02,7.56,
 109 , 14 ,011501,23/03/2015,19:00:30 ,19:14:48 , 858 ,-3.59,3.97,
 110 , 15 ,011501,23/03/2015,19:15:05 ,19:23:45 , 520 ,5.82,9.79,
 111 , 15 ,011501,23/03/2015,19:23:57 ,19:24:02 , 5 ,-0.52,9.27,
 112 , 15 ,011501,23/03/2015,19:24:18 ,19:24:53 , 35 ,0.60,9.87,
 113 , 15 ,011501,23/03/2015,19:26:43 ,19:26:58 , 15 ,0.04,9.91,
 114 , 15 ,011501,23/03/2015,19:27:18 ,19:27:33 , 15 ,0.13,10.04,
 115 , 15 ,011501,23/03/2015,19:28:35 ,19:29:04 , 29 ,0.37,10.41,
 116 , 16 ,011501,23/03/2015,19:30:27 ,19:30:55 , 28 ,0.10,10.51,
 117 , 16 ,011501,23/03/2015,19:31:33 ,19:31:43 , 10 ,0.08,10.59,
 118 , 16 ,011501,23/03/2015,19:32:15 ,19:32:34 , 19 ,-0.02,10.57,
 119 , 16 ,011501,23/03/2015,19:33:02 ,19:33:26 , 24 ,0.02,10.59,
 120 , 16 ,011501,23/03/2015,19:33:54 ,19:33:56 , 2 ,0.06,10.65,
 121 , 16 ,011501,23/03/2015,19:34:17 ,19:34:39 , 22 ,-0.09,10.56,
 122 , 16 ,011501,23/03/2015,19:35:06 ,19:35:18 , 12 ,0.11,10.67,
