OXYMAX CSV FEEDING BOUTS DATA FILE 

CSV FILE CREATION:31/10/2014 09:11:34
DATA FILENAME:C:\Program Files\Oxymax\Recordings\E.Spreckley\27-10-14\2014-10-27.BDTA

GROUP/CAGE:0104
SUBJECT ID:ANIMAL 4
SUBJECT MASS:514 grams



:DATA
===============,===============,===============,===============,===============,===============,===============,===============,===============,
COUNT,INTERVAL,CHANNEL,DATE,START,END,DURATION,WEIGHT,ACCUM,
#,#,#,,,,seconds,grams,grams,
===============,===============,===============,===============,===============,===============,===============,===============,===============,
 1 , 1 ,010401,27/10/2014,12:31:39 ,12:31:47 , 8 ,0.18,0.18,
 2 , 1 ,010401,27/10/2014,12:32:28 ,12:32:42 , 14 ,0.02,0.20,
 3 , 1 ,010401,27/10/2014,12:37:16 ,12:38:36 , 80 ,0.38,0.58,
 4 , 1 ,010401,27/10/2014,12:38:56 ,12:39:07 , 11 ,0.03,0.61,
 5 , 1 ,010401,27/10/2014,12:42:03 ,12:43:06 , 63 ,0.44,1.05,
 6 , 1 ,010401,27/10/2014,12:43:21 ,12:43:51 , 30 ,0.26,1.31,
 7 , 1 ,010401,27/10/2014,12:44:50 ,12:45:27 , 37 ,0.09,1.40,
 8 , 2 ,010401,27/10/2014,12:55:10 ,12:56:04 , 54 ,0.35,1.75,
 9 , 14 ,010401,27/10/2014,15:39:47 ,15:40:15 , 28 ,0.14,1.89,
 10 , 14 ,010401,27/10/2014,15:41:49 ,15:42:05 , 16 ,0.12,2.01,
 11 , 29 ,010401,27/10/2014,19:14:51 ,19:14:52 , 1 ,0.02,2.03,
 12 , 29 ,010401,27/10/2014,19:15:54 ,19:15:58 , 4 ,-0.02,2.01,
 13 , 64 ,010401,28/10/2014,03:33:47 ,03:34:05 , 18 ,-0.02,1.99,
 14 , 67 ,010401,28/10/2014,04:17:24 ,04:17:29 , 5 ,-0.02,1.97,
 15 , 68 ,010401,28/10/2014,04:29:45 ,04:29:55 , 10 ,0.02,1.99,
 16 , 68 ,010401,28/10/2014,04:30:58 ,04:31:02 , 4 ,-0.02,1.97,
 17 , 87 ,010401,28/10/2014,09:06:01 ,09:06:51 , 50 ,0.13,2.10,
 18 , 87 ,010401,28/10/2014,09:07:07 ,09:09:43 , 156 ,0.49,2.59,
 19 , 87 ,010401,28/10/2014,09:10:07 ,09:10:49 , 42 ,0.10,2.69,
 20 , 88 ,010401,28/10/2014,09:11:19 ,09:11:45 , 26 ,0.12,2.81,
 21 , 88 ,010401,28/10/2014,09:11:56 ,09:13:02 , 66 ,0.25,3.06,
 22 , 88 ,010401,28/10/2014,09:13:15 ,09:13:43 , 28 ,0.05,3.11,
 23 , 88 ,010401,28/10/2014,09:13:55 ,09:15:50 , 115 ,0.40,3.51,
 24 , 89 ,010401,28/10/2014,09:20:40 ,09:26:10 , 330 ,1.10,4.61,
 25 , 89 ,010401,28/10/2014,09:26:27 ,09:27:08 , 41 ,0.14,4.75,
 26 , 90 ,010401,28/10/2014,09:48:52 ,09:49:19 , 27 ,0.03,4.78,
 27 , 90 ,010401,28/10/2014,09:49:51 ,09:51:20 , 89 ,0.29,5.07,
 28 , 91 ,010401,28/10/2014,09:51:33 ,09:57:30 , 357 ,1.31,6.38,
 29 , 91 ,010401,28/10/2014,09:58:23 ,09:58:58 , 35 ,0.18,6.56,
 30 , 96 ,010401,28/10/2014,11:09:16 ,11:09:27 , 11 ,0.03,6.59,
 31 , 96 ,010401,28/10/2014,11:11:43 ,11:14:30 , 167 ,0.59,7.18,
 32 , 107 ,010401,28/10/2014,13:38:39 ,13:42:21 , 222 ,0.91,8.09,
 33 , 107 ,010401,28/10/2014,13:42:45 ,13:45:50 , 185 ,0.85,8.94,
 34 , 115 ,010401,28/10/2014,15:32:25 ,15:43:57 , 692 ,3.44,12.38,
 35 , 116 ,010401,28/10/2014,15:49:13 ,15:52:12 , 179 ,0.82,13.20,
 36 , 116 ,010401,28/10/2014,15:52:25 ,15:59:08 , 403 ,1.58,14.78,
 37 , 117 ,010401,28/10/2014,16:02:07 ,16:04:41 , 154 ,0.67,15.45,
 38 , 117 ,010401,28/10/2014,16:06:40 ,16:10:07 , 207 ,0.74,16.19,
 39 , 129 ,010401,28/10/2014,19:00:32 ,19:01:12 , 40 ,-0.02,16.17,
 40 , 131 ,010401,28/10/2014,19:19:21 ,19:30:11 , 650 ,1.72,17.89,
 41 , 132 ,010401,28/10/2014,19:31:35 ,19:38:48 , 433 ,1.21,19.10,
 42 , 132 ,010401,28/10/2014,19:41:49 ,19:44:23 , 154 ,0.38,19.48,
 43 , 132 ,010401,28/10/2014,19:46:02 ,19:49:29 , 207 ,0.49,19.97,
 44 , 133 ,010401,28/10/2014,19:56:38 ,19:56:59 , 21 ,0.02,19.99,
 45 , 145 ,010401,28/10/2014,22:40:19 ,22:43:23 , 184 ,0.40,20.39,
 46 , 145 ,010401,28/10/2014,22:49:01 ,22:58:04 , 543 ,1.44,21.83,
 47 , 146 ,010401,28/10/2014,22:58:16 ,23:01:47 , 211 ,0.57,22.40,
 48 , 147 ,010401,28/10/2014,23:06:44 ,23:16:33 , 589 ,1.55,23.95,
 49 , 147 ,010401,28/10/2014,23:19:05 ,23:23:47 , 282 ,0.64,24.59,
 50 , 147 ,010401,28/10/2014,23:24:15 ,23:25:40 , 85 ,0.20,24.79,
 51 , 152 ,010401,29/10/2014,00:26:55 ,00:26:59 , 4 ,0.02,24.81,
 52 , 152 ,010401,29/10/2014,00:32:18 ,00:36:46 , 268 ,0.57,25.38,
 53 , 154 ,010401,29/10/2014,00:40:34 ,00:55:59 , 925 ,2.06,27.44,
 54 , 154 ,010401,29/10/2014,00:58:31 ,01:02:11 , 220 ,0.47,27.91,
 55 , 154 ,010401,29/10/2014,01:02:22 ,01:03:39 , 77 ,0.19,28.10,
 56 , 155 ,010401,29/10/2014,01:03:55 ,01:10:11 , 376 ,0.71,28.81,
 57 , 155 ,010401,29/10/2014,01:11:10 ,01:11:23 , 13 ,-0.02,28.79,
 58 , 156 ,010401,29/10/2014,01:16:57 ,01:23:07 , 370 ,0.72,29.51,
 59 , 156 ,010401,29/10/2014,01:23:28 ,01:28:03 , 275 ,0.55,30.06,
 60 , 157 ,010401,29/10/2014,01:29:43 ,01:34:56 , 313 ,0.52,30.58,
 61 , 175 ,010401,29/10/2014,05:53:21 ,05:54:00 , 39 ,0.05,30.63,
 62 , 175 ,010401,29/10/2014,05:54:12 ,05:57:23 , 191 ,0.33,30.96,
 63 , 190 ,010401,29/10/2014,09:26:41 ,09:26:45 , 4 ,0.02,30.98,
 64 , 190 ,010401,29/10/2014,09:27:08 ,09:27:23 , 15 ,0.02,31.00,
 65 , 190 ,010401,29/10/2014,09:27:53 ,09:28:04 , 11 ,-0.02,30.98,
 66 , 190 ,010401,29/10/2014,09:29:22 ,09:29:28 , 6 ,-0.02,30.96,
 67 , 190 ,010401,29/10/2014,09:36:57 ,09:37:03 , 6 ,0.06,31.02,
 68 , 191 ,010401,29/10/2014,09:40:30 ,09:41:37 , 67 ,0.36,31.38,
 69 , 192 ,010401,29/10/2014,10:02:44 ,10:03:55 , 71 ,0.48,31.86,
 70 , 192 ,010401,29/10/2014,10:04:20 ,10:05:07 , 47 ,0.32,32.18,
 71 , 192 ,010401,29/10/2014,10:05:44 ,10:06:19 , 35 ,0.21,32.39,
 72 , 193 ,010401,29/10/2014,10:09:04 ,10:10:38 , 94 ,0.37,32.76,
 73 , 193 ,010401,29/10/2014,10:10:56 ,10:11:22 , 26 ,0.20,32.96,
 74 , 195 ,010401,29/10/2014,10:49:17 ,10:50:17 , 60 ,0.41,33.37,
 75 , 196 ,010401,29/10/2014,10:50:31 ,10:50:43 , 12 ,0.13,33.50,
 76 , 196 ,010401,29/10/2014,10:50:57 ,10:51:09 , 12 ,0.15,33.65,
 77 , 196 ,010401,29/10/2014,10:54:53 ,10:54:55 , 2 ,-0.02,33.63,
 78 , 197 ,010401,29/10/2014,11:08:58 ,11:09:00 , 2 ,0.02,33.65,
 79 , 197 ,010401,29/10/2014,11:09:57 ,11:09:59 , 2 ,-0.02,33.63,
 80 , 197 ,010401,29/10/2014,11:13:27 ,11:14:36 , 69 ,0.34,33.97,
 81 , 197 ,010401,29/10/2014,11:15:01 ,11:15:43 , 42 ,0.39,34.36,
 82 , 197 ,010401,29/10/2014,11:16:07 ,11:16:43 , 36 ,0.35,34.71,
 83 , 198 ,010401,29/10/2014,11:19:56 ,11:21:12 , 76 ,0.61,35.32,
 84 , 198 ,010401,29/10/2014,11:21:27 ,11:22:44 , 77 ,0.59,35.91,
 85 , 198 ,010401,29/10/2014,11:23:14 ,11:24:35 , 81 ,0.42,36.33,
 86 , 198 ,010401,29/10/2014,11:28:06 ,11:30:09 , 123 ,0.82,37.15,
 87 , 198 ,010401,29/10/2014,11:30:25 ,11:31:57 , 92 ,0.71,37.86,
 88 , 199 ,010401,29/10/2014,11:33:24 ,11:34:36 , 72 ,0.32,38.18,
 89 , 212 ,010401,29/10/2014,14:43:16 ,14:43:27 , 11 ,0.11,38.29,
 90 , 212 ,010401,29/10/2014,14:43:40 ,14:43:54 , 14 ,0.11,38.40,
 91 , 212 ,010401,29/10/2014,14:44:06 ,14:44:16 , 10 ,0.12,38.52,
 92 , 212 ,010401,29/10/2014,14:44:33 ,14:45:02 , 29 ,0.11,38.63,
 93 , 213 ,010401,29/10/2014,14:51:40 ,14:53:06 , 86 ,0.58,39.21,
 94 , 213 ,010401,29/10/2014,14:53:18 ,14:53:46 , 28 ,0.21,39.42,
 95 , 213 ,010401,29/10/2014,14:53:58 ,14:54:44 , 46 ,0.32,39.74,
 96 , 213 ,010401,29/10/2014,14:55:09 ,14:56:08 , 59 ,0.43,40.17,
 97 , 213 ,010401,29/10/2014,14:56:54 ,14:58:52 , 118 ,0.68,40.85,
 98 , 213 ,010401,29/10/2014,14:59:03 ,15:01:15 , 132 ,0.95,41.80,
 99 , 213 ,010401,29/10/2014,15:01:34 ,15:02:35 , 61 ,0.35,42.15,
 100 , 213 ,010401,29/10/2014,15:05:53 ,15:06:20 , 27 ,0.07,42.22,
 101 , 231 ,010401,29/10/2014,19:14:23 ,19:14:28 , 5 ,-0.02,42.20,
 102 , 236 ,010401,29/10/2014,20:25:19 ,20:25:20 , 1 ,0.02,42.22,
 103 , 238 ,010401,29/10/2014,20:54:24 ,20:54:27 , 3 ,-0.02,42.20,
 104 , 238 ,010401,29/10/2014,20:54:39 ,20:54:41 , 2 ,0.03,42.23,
 105 , 239 ,010401,29/10/2014,21:13:40 ,21:13:51 , 11 ,0.02,42.25,
 106 , 241 ,010401,29/10/2014,21:32:14 ,21:32:15 , 1 ,0.02,42.27,
 107 , 243 ,010401,29/10/2014,22:07:51 ,22:07:54 , 3 ,-0.02,42.25,
 108 , 243 ,010401,29/10/2014,22:11:32 ,22:11:42 , 10 ,0.02,42.27,
 109 , 244 ,010401,29/10/2014,22:18:03 ,22:18:05 , 2 ,-0.02,42.25,
 110 , 245 ,010401,29/10/2014,22:29:56 ,22:29:58 , 2 ,-0.03,42.22,
 111 , 245 ,010401,29/10/2014,22:31:59 ,22:32:01 , 2 ,0.02,42.24,
 112 , 247 ,010401,29/10/2014,23:05:01 ,23:05:08 , 7 ,-0.02,42.22,
 113 , 249 ,010401,29/10/2014,23:30:53 ,23:30:57 , 4 ,-0.02,42.20,
 114 , 250 ,010401,29/10/2014,23:46:38 ,23:46:57 , 19 ,-0.02,42.18,
 115 , 250 ,010401,29/10/2014,23:47:38 ,23:47:41 , 3 ,0.02,42.20,
 116 , 250 ,010401,29/10/2014,23:49:15 ,23:49:20 , 5 ,0.03,42.23,
 117 , 250 ,010401,29/10/2014,23:51:12 ,23:51:19 , 7 ,0.02,42.25,
 118 , 251 ,010401,29/10/2014,23:54:27 ,23:54:42 , 15 ,-0.02,42.23,
 119 , 251 ,010401,29/10/2014,23:56:54 ,23:56:58 , 4 ,-0.03,42.20,
 120 , 251 ,010401,29/10/2014,23:58:29 ,23:58:32 , 3 ,0.02,42.22,
 121 , 251 ,010401,29/10/2014,23:59:57 ,00:00:10 , 13 ,-0.02,42.20,
 122 , 252 ,010401,30/10/2014,00:11:59 ,00:12:06 , 7 ,0.02,42.22,
