OXYMAX CSV FEEDING BOUTS DATA FILE 

CSV FILE CREATION:09/10/2014 11:53:04
DATA FILENAME:C:\Program Files\Oxymax\Recordings\E.Spreckley\8-10-14\2014-10-08.BDTA

GROUP/CAGE:0111
SUBJECT ID:62615
SUBJECT MASS:445 grams



:DATA
===============,===============,===============,===============,===============,===============,===============,===============,===============,
COUNT,INTERVAL,CHANNEL,DATE,START,END,DURATION,WEIGHT,ACCUM,
#,#,#,,,,seconds,grams,grams,
===============,===============,===============,===============,===============,===============,===============,===============,===============,
