OXYMAX CSV FEEDING BOUTS DATA FILE 

CSV FILE CREATION:08/10/2014 09:03:11
DATA FILENAME:C:\Program Files\Oxymax\Recordings\E.Spreckley\6-10-14\2014-10-06.BDTA

GROUP/CAGE:0104
SUBJECT ID:63334
SUBJECT MASS:444 grams



:DATA
===============,===============,===============,===============,===============,===============,===============,===============,===============,
COUNT,INTERVAL,CHANNEL,DATE,START,END,DURATION,WEIGHT,ACCUM,
#,#,#,,,,seconds,grams,grams,
===============,===============,===============,===============,===============,===============,===============,===============,===============,
 1 , 6 ,010401,06/10/2014,18:29:13 ,18:29:40 , 27 ,0.11,0.11,
 2 , 7 ,010401,06/10/2014,18:29:51 ,18:35:48 , 357 ,1.61,1.72,
 3 , 7 ,010401,06/10/2014,18:36:44 ,18:38:33 , 109 ,0.38,2.10,
 4 , 7 ,010401,06/10/2014,18:39:50 ,18:40:29 , 39 ,0.10,2.20,
 5 , 8 ,010401,06/10/2014,18:44:51 ,18:49:28 , 277 ,1.14,3.34,
 6 , 8 ,010401,06/10/2014,18:49:51 ,18:50:19 , 28 ,0.03,3.37,
 7 , 10 ,010401,06/10/2014,19:06:41 ,19:06:44 , 3 ,0.02,3.39,
 8 , 13 ,010401,06/10/2014,19:36:11 ,19:36:13 , 2 ,-0.02,3.37,
 9 , 20 ,010401,06/10/2014,20:40:06 ,20:41:30 , 84 ,0.16,3.53,
 10 , 21 ,010401,06/10/2014,20:41:44 ,20:49:05 , 441 ,1.92,5.45,
 11 , 31 ,010401,06/10/2014,22:22:43 ,22:26:12 , 209 ,0.90,6.35,
 12 , 31 ,010401,06/10/2014,22:26:24 ,22:27:18 , 54 ,0.20,6.55,
 13 , 33 ,010401,06/10/2014,22:33:36 ,22:42:17 , 521 ,2.02,8.57,
 14 , 38 ,010401,06/10/2014,23:33:41 ,23:33:47 , 6 ,-0.02,8.55,
 15 , 43 ,010401,07/10/2014,00:06:14 ,00:15:28 , 554 ,2.40,10.95,
 16 , 43 ,010401,07/10/2014,00:19:06 ,00:19:49 , 43 ,0.03,10.98,
 17 , 43 ,010401,07/10/2014,00:21:06 ,00:21:08 , 2 ,-0.02,10.96,
 18 , 44 ,010401,07/10/2014,00:28:40 ,00:32:38 , 238 ,0.95,11.91,
 19 , 47 ,010401,07/10/2014,00:50:19 ,00:54:53 , 274 ,1.49,13.40,
 20 , 47 ,010401,07/10/2014,00:55:06 ,00:55:57 , 51 ,0.36,13.76,
 21 , 47 ,010401,07/10/2014,00:56:13 ,01:00:37 , 264 ,1.52,15.28,
 22 , 51 ,010401,07/10/2014,01:35:57 ,01:36:10 , 13 ,0.02,15.30,
 23 , 51 ,010401,07/10/2014,01:36:48 ,01:37:10 , 22 ,-0.02,15.28,
 24 , 52 ,010401,07/10/2014,01:44:09 ,01:49:03 , 294 ,1.37,16.65,
 25 , 53 ,010401,07/10/2014,01:57:26 ,01:57:52 , 26 ,0.08,16.73,
 26 , 54 ,010401,07/10/2014,02:05:39 ,02:05:43 , 4 ,-0.02,16.71,
 27 , 72 ,010401,07/10/2014,04:56:36 ,04:57:00 , 24 ,-0.02,16.69,
 28 , 73 ,010401,07/10/2014,04:59:07 ,05:04:36 , 329 ,1.68,18.37,
 29 , 73 ,010401,07/10/2014,05:04:54 ,05:08:14 , 200 ,1.11,19.48,
 30 , 79 ,010401,07/10/2014,05:56:58 ,06:02:55 , 357 ,1.88,21.36,
 31 , 81 ,010401,07/10/2014,06:21:13 ,06:21:25 , 12 ,0.02,21.38,
 32 , 82 ,010401,07/10/2014,06:32:42 ,06:33:35 , 53 ,0.05,21.43,
 33 , 106 ,010401,07/10/2014,10:13:42 ,10:14:06 , 24 ,0.08,21.51,
 34 , 106 ,010401,07/10/2014,10:16:39 ,10:19:29 , 170 ,0.87,22.38,
 35 , 119 ,010401,07/10/2014,12:14:57 ,12:22:15 , 438 ,2.09,24.47,
 36 , 132 ,010401,07/10/2014,14:24:13 ,14:28:52 , 279 ,1.32,25.79,
 37 , 146 ,010401,07/10/2014,16:36:53 ,16:40:07 , 194 ,0.94,26.73,
 38 , 146 ,010401,07/10/2014,16:40:35 ,16:41:04 , 29 ,0.20,26.93,
 39 , 146 ,010401,07/10/2014,16:41:24 ,16:42:13 , 49 ,0.18,27.11,
 40 , 147 ,010401,07/10/2014,16:42:28 ,16:44:02 , 94 ,0.53,27.64,
 41 , 147 ,010401,07/10/2014,16:45:13 ,16:47:33 , 140 ,0.78,28.42,
 42 , 163 ,010401,07/10/2014,19:11:52 ,19:17:58 , 366 ,1.43,29.85,
 43 , 163 ,010401,07/10/2014,19:18:17 ,19:22:20 , 243 ,1.11,30.96,
 44 , 163 ,010401,07/10/2014,19:22:59 ,19:24:26 , 87 ,0.24,31.20,
 45 , 163 ,010401,07/10/2014,19:24:49 ,19:24:54 , 5 ,0.04,31.24,
 46 , 166 ,010401,07/10/2014,19:48:42 ,19:48:44 , 2 ,0.02,31.26,
 47 , 176 ,010401,07/10/2014,21:06:23 ,21:20:48 , 865 ,3.13,34.39,
 48 , 176 ,010401,07/10/2014,21:21:13 ,21:22:25 , 72 ,0.21,34.60,
 49 , 188 ,010401,07/10/2014,23:13:32 ,23:19:25 , 353 ,1.29,35.89,
 50 , 189 ,010401,07/10/2014,23:19:51 ,23:24:27 , 276 ,1.06,36.95,
 51 , 189 ,010401,07/10/2014,23:24:38 ,23:29:55 , 317 ,1.05,38.00,
 52 , 196 ,010401,08/10/2014,00:25:04 ,00:32:56 , 472 ,1.46,39.46,
 53 , 197 ,010401,08/10/2014,00:34:24 ,00:40:55 , 391 ,2.53,41.99,
 54 , 198 ,010401,08/10/2014,00:52:40 ,00:52:41 , 1 ,0.02,42.01,
 55 , 202 ,010401,08/10/2014,01:22:03 ,01:30:22 , 499 ,2.84,44.85,
 56 , 218 ,010401,08/10/2014,04:03:42 ,04:03:43 , 1 ,-0.02,44.83,
 57 , 222 ,010401,08/10/2014,04:31:04 ,04:38:20 , 436 ,2.00,46.83,
 58 , 222 ,010401,08/10/2014,04:39:39 ,04:40:30 , 51 ,0.19,47.02,
 59 , 228 ,010401,08/10/2014,05:32:13 ,05:38:11 , 358 ,1.89,48.91,
 60 , 228 ,010401,08/10/2014,05:38:32 ,05:38:41 , 9 ,-0.02,48.89,
 61 , 231 ,010401,08/10/2014,06:04:23 ,06:08:29 , 246 ,0.96,49.85,
 62 , 232 ,010401,08/10/2014,06:10:13 ,06:13:01 , 168 ,0.78,50.63,
 63 , 232 ,010401,08/10/2014,06:13:22 ,06:14:50 , 88 ,0.44,51.07,
 64 , 232 ,010401,08/10/2014,06:15:10 ,06:16:38 , 88 ,0.31,51.38,
