Oxymax Feeding Bouts CSV File ,,,,,,,,,,,,
,,,,,,,,,,,,
CSV FILE CREATION:20/02/2015 14:05:14,,,,,,,,,,,,
DATA FILENAME:C:\Program Files\Oxymax\Recordings\E.Spreckley\17-02-15\2015-02-17.BDTA,,,,,,,,,,,,
,,,,,,,,,,,,
GROUP/CAGE:0104,,,,,,,,,,,,
SUBJECT ID:Subject 4,,,,,,,,,,,,
SUBJECT MASS:413 grams,,,,,,,,,,,,
,,,,,,,,,,,,
,,,,,,,,,,,,
,,,,,,,,,,,,
:DATA,,,,,,,,,,,,
===============,===============,===============,===============,===============,===============,===============,===============,===============,,,,
COUNT,INTERVAL,CHANNEL,DATE,START,END,DURATION,WEIGHT,ACCUM,,,,
#,#,#,,,,seconds,grams,grams,,,,
===============,===============,===============,===============,===============,===============,===============,===============,===============,,,,
1,5,10401,17/02/2015,10:31:21,10:31:27,6,0.03,0.03,,,,
2,5,10401,17/02/2015,10:31:38,10:31:54,16,0.15,0.18,,,,
3,6,10401,17/02/2015,10:37:50,10:40:34,164,1.24,1.42,,,,
4,6,10401,17/02/2015,10:41:38,10:42:11,33,0.3,1.72,,,,
5,6,10401,17/02/2015,10:42:24,10:42:45,21,0.15,1.87,,,,
6,6,10401,17/02/2015,10:48:12,10:48:18,6,0.06,1.93,,,,
7,12,10401,17/02/2015,12:11:26,12:11:47,21,0.17,2.1,,,,
8,12,10401,17/02/2015,12:12:59,12:15:01,122,0.97,3.07,,,,
9,22,10401,17/02/2015,14:27:24,14:27:41,17,0.13,3.2,,,,
10,22,10401,17/02/2015,14:28:11,14:32:01,230,1.5,4.7,,,,
11,28,10401,17/02/2015,15:58:01,15:58:11,10,0.06,4.76,,,,
12,29,10401,17/02/2015,16:14:45,16:14:52,7,0.06,4.82,,,,
13,30,10401,17/02/2015,16:27:28,16:29:20,112,0.78,5.6,,,,
14,35,10401,17/02/2015,17:43:46,17:45:19,93,0.56,6.16,,,,
15,37,10401,17/02/2015,18:00:50,18:01:03,13,-0.05,6.11,,,,
16,37,10401,17/02/2015,18:01:37,18:01:54,17,0.07,6.18,,,,
17,37,10401,17/02/2015,18:02:09,18:02:19,10,-0.07,6.11,,,,
18,40,10401,17/02/2015,18:44:41,18:45:00,19,0.04,6.15,,,,
19,40,10401,17/02/2015,18:47:37,18:47:53,16,0.06,6.21,,18:48,6.18,0
20,40,10401,17/02/2015,18:48:21,18:48:33,12,-0.03,6.18,,18:49,6.41,0.23
21,40,10401,17/02/2015,18:49:14,18:50:30,76,0.23,6.41,,18:50,6.6,0.42
22,40,10401,17/02/2015,18:50:57,18:51:54,57,0.19,6.6,,18:51,6.6,0.42
23,40,10401,17/02/2015,18:52:28,18:53:19,51,0.24,6.84,,18:52,6.84,0.66
24,40,10401,17/02/2015,18:53:59,18:54:17,18,0.12,6.96,,18:53,6.96,0.78
25,40,10401,17/02/2015,18:55:55,18:56:20,25,0.15,7.11,,18:54,7.11,0.93
26,40,10401,17/02/2015,18:56:35,18:56:56,21,0.11,7.22,,18:55,7.22,1.04
27,41,10401,17/02/2015,18:57:21,18:59:58,157,0.84,8.06,,18:56,8.06,1.88
28,41,10401,17/02/2015,19:01:45,19:01:50,5,0.04,8.1,,18:57,8.06,1.88
29,43,10401,17/02/2015,19:27:47,19:30:44,177,0.88,8.98,,18:58,8.06,1.88
