OXYMAX CSV FEEDING BOUTS DATA FILE 

CSV FILE CREATION:27/11/2015 10:07:46
DATA FILENAME:C:\Program Files\Oxymax\Recordings\M.Norton\23-11-15\2015-11-23.BDTA

GROUP/CAGE:0107
SUBJECT ID:6
SUBJECT MASS:260 grams



:DATA
===============,===============,===============,===============,===============,===============,===============,===============,===============,
COUNT,INTERVAL,CHANNEL,DATE,START,END,DURATION,WEIGHT,ACCUM,
#,#,#,,,,seconds,grams,grams,
===============,===============,===============,===============,===============,===============,===============,===============,===============,
 1 , 1 ,010701,23/11/2015,09:58:17 ,09:58:30 , 13 ,0.09,0.09,
 2 , 1 ,010701,23/11/2015,10:01:57 ,10:02:15 , 18 ,0.10,0.19,
 3 , 1 ,010701,23/11/2015,10:02:27 ,10:02:54 , 27 ,0.15,0.34,
 4 , 1 ,010701,23/11/2015,10:03:35 ,10:03:43 , 8 ,0.06,0.40,
 5 , 1 ,010701,23/11/2015,10:07:02 ,10:07:45 , 43 ,0.27,0.67,
 6 , 1 ,010701,23/11/2015,10:08:08 ,10:08:12 , 4 ,0.05,0.72,
 7 , 1 ,010701,23/11/2015,10:08:23 ,10:08:26 , 3 ,0.03,0.75,
 8 , 1 ,010701,23/11/2015,10:10:37 ,10:11:29 , 52 ,0.30,1.05,
 9 , 2 ,010701,23/11/2015,10:22:30 ,10:23:21 , 51 ,0.27,1.32,
 10 , 2 ,010701,23/11/2015,10:25:48 ,10:25:55 , 7 ,0.04,1.36,
 11 , 2 ,010701,23/11/2015,10:27:44 ,10:27:50 , 6 ,0.04,1.40,
 12 , 10 ,010701,23/11/2015,12:42:41 ,12:43:21 , 40 ,0.18,1.58,
 13 , 11 ,010701,23/11/2015,12:46:34 ,12:46:41 , 7 ,0.03,1.61,
 14 , 11 ,010701,23/11/2015,12:47:14 ,12:47:21 , 7 ,0.04,1.65,
 15 , 11 ,010701,23/11/2015,12:48:33 ,12:49:07 , 34 ,0.19,1.84,
 16 , 11 ,010701,23/11/2015,12:49:57 ,12:50:14 , 17 ,0.08,1.92,
 17 , 11 ,010701,23/11/2015,12:51:00 ,12:52:12 , 72 ,0.35,2.27,
 18 , 11 ,010701,23/11/2015,12:54:16 ,12:54:27 , 11 ,0.03,2.30,
 19 , 12 ,010701,23/11/2015,13:04:03 ,13:04:04 , 1 ,0.02,2.32,
 20 , 12 ,010701,23/11/2015,13:05:18 ,13:05:32 , 14 ,0.12,2.44,
 21 , 12 ,010701,23/11/2015,13:06:04 ,13:06:20 , 16 ,0.13,2.57,
 22 , 12 ,010701,23/11/2015,13:06:55 ,13:06:56 , 1 ,0.03,2.60,
 23 , 12 ,010701,23/11/2015,13:07:10 ,13:07:38 , 28 ,0.18,2.78,
 24 , 12 ,010701,23/11/2015,13:08:03 ,13:08:17 , 14 ,0.14,2.92,
 25 , 20 ,010701,23/11/2015,15:27:52 ,15:28:29 , 37 ,0.19,3.11,
 26 , 20 ,010701,23/11/2015,15:28:44 ,15:29:05 , 21 ,0.13,3.24,
 27 , 20 ,010701,23/11/2015,15:29:30 ,15:29:33 , 3 ,0.02,3.26,
 28 , 21 ,010701,23/11/2015,15:29:57 ,15:30:09 , 12 ,0.11,3.37,
 29 , 21 ,010701,23/11/2015,15:33:11 ,15:33:17 , 6 ,0.04,3.41,
 30 , 21 ,010701,23/11/2015,15:33:29 ,15:35:06 , 97 ,0.55,3.96,
 31 , 21 ,010701,23/11/2015,15:35:28 ,15:35:41 , 13 ,0.13,4.09,
 32 , 21 ,010701,23/11/2015,15:36:23 ,15:37:13 , 50 ,0.36,4.45,
 33 , 21 ,010701,23/11/2015,15:37:41 ,15:38:14 , 33 ,0.24,4.69,
 34 , 21 ,010701,23/11/2015,15:38:44 ,15:38:57 , 13 ,0.10,4.79,
 35 , 21 ,010701,23/11/2015,15:39:15 ,15:39:52 , 37 ,0.25,5.04,
 36 , 21 ,010701,23/11/2015,15:40:08 ,15:40:36 , 28 ,0.18,5.22,
 37 , 85 ,010701,24/11/2015,09:22:07 ,09:22:19 , 12 ,0.12,5.34,
 38 , 85 ,010701,24/11/2015,09:22:33 ,09:23:26 , 53 ,0.31,5.65,
 39 , 85 ,010701,24/11/2015,09:23:38 ,09:24:18 , 40 ,0.30,5.95,
 40 , 85 ,010701,24/11/2015,09:24:42 ,09:27:03 , 141 ,0.87,6.82,
 41 , 86 ,010701,24/11/2015,09:27:14 ,09:33:18 , 364 ,1.96,8.78,
 42 , 86 ,010701,24/11/2015,09:39:29 ,09:40:52 , 83 ,0.40,9.18,
 43 , 86 ,010701,24/11/2015,09:41:14 ,09:42:37 , 83 ,0.45,9.63,
 44 , 92 ,010701,24/11/2015,11:14:03 ,11:15:02 , 59 ,0.19,9.82,
 45 , 92 ,010701,24/11/2015,11:15:59 ,11:16:06 , 7 ,0.04,9.86,
 46 , 92 ,010701,24/11/2015,11:16:21 ,11:16:48 , 27 ,0.13,9.99,
 47 , 92 ,010701,24/11/2015,11:21:53 ,11:22:07 , 14 ,0.04,10.03,
 48 , 92 ,010701,24/11/2015,11:22:21 ,11:24:59 , 158 ,0.67,10.70,
 49 , 92 ,010701,24/11/2015,11:25:24 ,11:26:15 , 51 ,0.26,10.96,
 50 , 93 ,010701,24/11/2015,11:28:04 ,11:29:18 , 74 ,0.40,11.36,
 51 , 93 ,010701,24/11/2015,11:30:21 ,11:32:03 , 102 ,0.41,11.77,
 52 , 93 ,010701,24/11/2015,11:32:20 ,11:32:49 , 29 ,0.16,11.93,
 53 , 102 ,010701,24/11/2015,14:04:32 ,14:07:11 , 159 ,0.90,12.83,
 54 , 102 ,010701,24/11/2015,14:07:34 ,14:10:10 , 156 ,0.84,13.67,
 55 , 102 ,010701,24/11/2015,14:10:44 ,14:12:11 , 87 ,0.54,14.21,
 56 , 103 ,010701,24/11/2015,14:12:25 ,14:16:07 , 222 ,1.21,15.42,
 57 , 114 ,010701,24/11/2015,17:15:09 ,17:18:29 , 200 ,1.13,16.55,
 58 , 114 ,010701,24/11/2015,17:18:46 ,17:25:09 , 383 ,2.29,18.84,
 59 , 114 ,010701,24/11/2015,17:29:48 ,17:32:09 , 141 ,0.73,19.57,
 60 , 115 ,010701,24/11/2015,17:32:20 ,17:33:26 , 66 ,0.37,19.94,
 61 , 115 ,010701,24/11/2015,17:33:46 ,17:36:41 , 175 ,0.81,20.75,
 62 , 115 ,010701,24/11/2015,17:37:00 ,17:37:45 , 45 ,0.21,20.96,
 63 , 115 ,010701,24/11/2015,17:37:56 ,17:38:47 , 51 ,0.23,21.19,
 64 , 130 ,010701,24/11/2015,21:45:35 ,21:48:27 , 172 ,0.75,21.94,
 65 , 130 ,010701,24/11/2015,21:48:41 ,21:52:26 , 225 ,1.00,22.94,
 66 , 131 ,010701,24/11/2015,21:56:07 ,22:00:01 , 234 ,1.02,23.96,
 67 , 131 ,010701,24/11/2015,22:00:12 ,22:04:03 , 231 ,1.03,24.99,
 68 , 131 ,010701,24/11/2015,22:04:19 ,22:05:37 , 78 ,0.31,25.30,
 69 , 143 ,010701,25/11/2015,01:27:04 ,01:30:27 , 203 ,0.69,25.99,
 70 , 143 ,010701,25/11/2015,01:31:43 ,01:35:44 , 241 ,0.82,26.81,
 71 , 144 ,010701,25/11/2015,01:35:58 ,01:36:54 , 56 ,0.13,26.94,
 72 , 144 ,010701,25/11/2015,01:39:07 ,01:42:37 , 210 ,0.51,27.45,
 73 , 151 ,010701,25/11/2015,03:24:42 ,03:32:28 , 466 ,1.70,29.15,
 74 , 157 ,010701,25/11/2015,05:11:25 ,05:12:03 , 38 ,0.11,29.26,
 75 , 158 ,010701,25/11/2015,05:34:18 ,05:42:39 , 501 ,1.88,31.14,
 76 , 162 ,010701,25/11/2015,06:36:28 ,06:42:31 , 363 ,1.30,32.44,
 77 , 162 ,010701,25/11/2015,06:42:59 ,06:43:55 , 56 ,0.28,32.72,
 78 , 172 ,010701,25/11/2015,09:26:39 ,09:26:49 , 10 ,0.03,32.75,
 79 , 172 ,010701,25/11/2015,09:27:23 ,09:27:27 , 4 ,0.02,32.77,
 80 , 172 ,010701,25/11/2015,09:30:30 ,09:31:08 , 38 ,0.18,32.95,
 81 , 174 ,010701,25/11/2015,09:54:08 ,09:54:26 , 18 ,0.10,33.05,
 82 , 174 ,010701,25/11/2015,09:55:17 ,09:56:10 , 53 ,0.32,33.37,
 83 , 174 ,010701,25/11/2015,09:56:27 ,09:56:55 , 28 ,0.21,33.58,
 84 , 174 ,010701,25/11/2015,09:57:11 ,09:57:49 , 38 ,0.29,33.87,
 85 , 174 ,010701,25/11/2015,09:59:02 ,09:59:30 , 28 ,0.15,34.02,
 86 , 174 ,010701,25/11/2015,09:59:41 ,09:59:52 , 11 ,0.10,34.12,
 87 , 176 ,010701,25/11/2015,10:34:25 ,10:34:54 , 29 ,0.19,34.31,
 88 , 176 ,010701,25/11/2015,10:35:06 ,10:35:24 , 18 ,0.14,34.45,
 89 , 176 ,010701,25/11/2015,10:35:39 ,10:36:43 , 64 ,0.43,34.88,
 90 , 176 ,010701,25/11/2015,10:36:57 ,10:37:51 , 54 ,0.40,35.28,
 91 , 176 ,010701,25/11/2015,10:38:14 ,10:40:11 , 117 ,0.78,36.06,
 92 , 176 ,010701,25/11/2015,10:40:47 ,10:41:32 , 45 ,0.34,36.40,
 93 , 177 ,010701,25/11/2015,10:45:42 ,10:45:45 , 3 ,0.03,36.43,
 94 , 177 ,010701,25/11/2015,10:45:56 ,10:46:13 , 17 ,0.13,36.56,
 95 , 177 ,010701,25/11/2015,10:53:40 ,10:54:01 , 21 ,0.14,36.70,
 96 , 177 ,010701,25/11/2015,10:54:23 ,10:54:33 , 10 ,0.10,36.80,
 97 , 183 ,010701,25/11/2015,12:36:26 ,12:36:38 , 12 ,0.07,36.87,
 98 , 183 ,010701,25/11/2015,12:36:50 ,12:37:46 , 56 ,0.35,37.22,
 99 , 183 ,010701,25/11/2015,12:38:57 ,12:39:26 , 29 ,0.24,37.46,
 100 , 183 ,010701,25/11/2015,12:39:40 ,12:40:36 , 56 ,0.34,37.80,
 101 , 184 ,010701,25/11/2015,12:41:01 ,12:42:35 , 94 ,0.54,38.34,
 102 , 191 ,010701,25/11/2015,14:51:11 ,14:52:56 , 105 ,0.52,38.86,
 103 , 192 ,010701,25/11/2015,14:53:19 ,14:54:45 , 86 ,0.48,39.34,
 104 , 195 ,010701,25/11/2015,15:46:53 ,15:47:57 , 64 ,0.36,39.70,
 105 , 195 ,010701,25/11/2015,15:48:09 ,15:49:56 , 107 ,0.68,40.38,
 106 , 195 ,010701,25/11/2015,15:50:16 ,15:54:26 , 250 ,1.44,41.82,
 107 , 195 ,010701,25/11/2015,15:56:02 ,15:56:52 , 50 ,0.35,42.17,
 108 , 195 ,010701,25/11/2015,15:57:05 ,15:58:27 , 82 ,0.44,42.61,
 109 , 206 ,010701,25/11/2015,18:55:52 ,18:58:10 , 138 ,0.64,43.25,
 110 , 206 ,010701,25/11/2015,18:58:51 ,19:02:47 , 236 ,1.17,44.42,
 111 , 207 ,010701,25/11/2015,19:04:24 ,19:05:00 , 36 ,0.16,44.58,
 112 , 216 ,010701,25/11/2015,21:38:59 ,21:43:12 , 253 ,1.21,45.79,
 113 , 216 ,010701,25/11/2015,21:43:29 ,21:45:05 , 96 ,0.35,46.14,
 114 , 217 ,010701,25/11/2015,21:45:16 ,21:48:53 , 217 ,1.03,47.17,
 115 , 217 ,010701,25/11/2015,21:50:34 ,21:51:34 , 60 ,0.33,47.50,
 116 , 224 ,010701,25/11/2015,23:48:52 ,23:53:16 , 264 ,1.20,48.70,
 117 , 224 ,010701,25/11/2015,23:55:02 ,23:59:59 , 297 ,1.38,50.08,
 118 , 225 ,010701,26/11/2015,00:01:55 ,00:04:40 , 165 ,0.88,50.96,
 119 , 231 ,010701,26/11/2015,01:42:18 ,01:44:45 , 147 ,0.70,51.66,
 120 , 231 ,010701,26/11/2015,01:44:58 ,01:48:28 , 210 ,0.78,52.44,
 121 , 231 ,010701,26/11/2015,01:48:46 ,01:51:20 , 154 ,0.69,53.13,
 122 , 231 ,010701,26/11/2015,01:52:42 ,01:54:15 , 93 ,0.36,53.49,
 123 , 231 ,010701,26/11/2015,01:54:33 ,01:56:54 , 141 ,0.68,54.17,
