OXYMAX CSV FEEDING BOUTS DATA FILE 

CSV FILE CREATION:08/10/2014 09:03:15
DATA FILENAME:C:\Program Files\Oxymax\Recordings\E.Spreckley\6-10-14\2014-10-06.BDTA

GROUP/CAGE:0111
SUBJECT ID:62615
SUBJECT MASS:445 grams



:DATA
===============,===============,===============,===============,===============,===============,===============,===============,===============,
COUNT,INTERVAL,CHANNEL,DATE,START,END,DURATION,WEIGHT,ACCUM,
#,#,#,,,,seconds,grams,grams,
===============,===============,===============,===============,===============,===============,===============,===============,===============,
 1 , 3 ,011101,06/10/2014,18:00:43 ,18:00:58 , 15 ,0.13,0.13,
 2 , 3 ,011101,06/10/2014,18:01:11 ,18:02:21 , 70 ,0.57,0.70,
 3 , 3 ,011101,06/10/2014,18:03:22 ,18:03:57 , 35 ,0.28,0.98,
 4 , 6 ,011101,06/10/2014,18:32:12 ,18:32:34 , 22 ,0.11,1.09,
 5 , 7 ,011101,06/10/2014,18:32:48 ,18:33:29 , 41 ,0.35,1.44,
 6 , 7 ,011101,06/10/2014,18:33:40 ,18:34:24 , 44 ,0.34,1.78,
 7 , 7 ,011101,06/10/2014,18:34:36 ,18:35:33 , 57 ,0.41,2.19,
 8 , 7 ,011101,06/10/2014,18:35:57 ,18:36:53 , 56 ,0.41,2.60,
 9 , 7 ,011101,06/10/2014,18:37:24 ,18:37:39 , 15 ,0.16,2.76,
 10 , 7 ,011101,06/10/2014,18:39:50 ,18:40:11 , 21 ,0.09,2.85,
 11 , 13 ,011101,06/10/2014,19:27:16 ,19:30:31 , 195 ,1.03,3.88,
 12 , 14 ,011101,06/10/2014,19:41:56 ,19:42:24 , 28 ,0.08,3.96,
 13 , 14 ,011101,06/10/2014,19:42:45 ,19:43:43 , 58 ,0.41,4.37,
 14 , 15 ,011101,06/10/2014,19:56:49 ,19:56:52 , 3 ,0.02,4.39,
 15 , 22 ,011101,06/10/2014,21:01:15 ,21:02:32 , 77 ,0.49,4.88,
 16 , 22 ,011101,06/10/2014,21:02:47 ,21:04:04 , 77 ,0.53,5.41,
 17 , 22 ,011101,06/10/2014,21:04:29 ,21:05:02 , 33 ,0.25,5.66,
 18 , 23 ,011101,06/10/2014,21:06:31 ,21:10:11 , 220 ,1.22,6.88,
 19 , 40 ,011101,06/10/2014,23:50:21 ,23:51:59 , 98 ,0.54,7.42,
 20 , 40 ,011101,06/10/2014,23:52:12 ,23:55:05 , 173 ,1.07,8.49,
 21 , 41 ,011101,06/10/2014,23:55:25 ,23:56:35 , 70 ,0.26,8.75,
 22 , 41 ,011101,06/10/2014,23:56:49 ,23:58:02 , 73 ,0.32,9.07,
 23 , 41 ,011101,06/10/2014,23:58:17 ,23:58:51 , 34 ,0.11,9.18,
 24 , 41 ,011101,07/10/2014,00:04:10 ,00:04:24 , 14 ,0.02,9.20,
 25 , 46 ,011101,07/10/2014,00:38:54 ,00:44:17 , 323 ,1.47,10.67,
 26 , 46 ,011101,07/10/2014,00:45:28 ,00:45:41 , 13 ,0.05,10.72,
 27 , 49 ,011101,07/10/2014,01:13:21 ,01:15:25 , 124 ,0.61,11.33,
 28 , 49 ,011101,07/10/2014,01:16:06 ,01:16:52 , 46 ,0.20,11.53,
 29 , 49 ,011101,07/10/2014,01:17:03 ,01:17:31 , 28 ,0.21,11.74,
 30 , 49 ,011101,07/10/2014,01:17:47 ,01:18:43 , 56 ,0.28,12.02,
 31 , 49 ,011101,07/10/2014,01:18:55 ,01:20:14 , 79 ,0.35,12.37,
 32 , 52 ,011101,07/10/2014,01:43:46 ,01:44:30 , 44 ,0.16,12.53,
 33 , 52 ,011101,07/10/2014,01:44:43 ,01:45:40 , 57 ,0.21,12.74,
 34 , 52 ,011101,07/10/2014,01:46:04 ,01:49:17 , 193 ,0.91,13.65,
 35 , 53 ,011101,07/10/2014,01:55:20 ,01:56:00 , 40 ,0.08,13.73,
 36 , 57 ,011101,07/10/2014,02:28:19 ,02:29:39 , 80 ,0.34,14.07,
 37 , 60 ,011101,07/10/2014,02:56:46 ,02:57:20 , 34 ,0.19,14.26,
 38 , 60 ,011101,07/10/2014,02:57:31 ,03:00:48 , 197 ,0.81,15.07,
 39 , 60 ,011101,07/10/2014,03:01:04 ,03:02:02 , 58 ,0.27,15.34,
 40 , 61 ,011101,07/10/2014,03:05:20 ,03:08:29 , 189 ,0.66,16.00,
 41 , 64 ,011101,07/10/2014,03:34:36 ,03:38:37 , 241 ,0.89,16.89,
 42 , 64 ,011101,07/10/2014,03:38:56 ,03:42:52 , 236 ,1.26,18.15,
 43 , 68 ,011101,07/10/2014,04:10:15 ,04:13:17 , 182 ,0.66,18.81,
 44 , 71 ,011101,07/10/2014,04:48:19 ,04:49:51 , 92 ,0.35,19.16,
 45 , 72 ,011101,07/10/2014,04:50:04 ,04:52:32 , 148 ,0.60,19.76,
 46 , 72 ,011101,07/10/2014,04:58:51 ,04:59:57 , 66 ,0.04,19.80,
 47 , 74 ,011101,07/10/2014,05:15:39 ,05:19:00 , 201 ,0.86,20.66,
 48 , 78 ,011101,07/10/2014,05:44:54 ,05:51:49 , 415 ,1.31,21.97,
 49 , 82 ,011101,07/10/2014,06:32:04 ,06:32:41 , 37 ,0.02,21.99,
 50 , 116 ,011101,07/10/2014,11:51:28 ,11:51:40 , 12 ,0.02,22.01,
 51 , 129 ,011101,07/10/2014,13:56:13 ,13:57:16 , 63 ,0.17,22.18,
 52 , 141 ,011101,07/10/2014,15:50:07 ,15:51:42 , 95 ,0.38,22.56,
 53 , 141 ,011101,07/10/2014,15:52:00 ,15:52:07 , 7 ,0.04,22.60,
 54 , 142 ,011101,07/10/2014,15:56:33 ,16:00:20 , 227 ,0.90,23.50,
 55 , 158 ,011101,07/10/2014,18:32:30 ,18:32:43 , 13 ,0.05,23.55,
 56 , 158 ,011101,07/10/2014,18:32:58 ,18:34:50 , 112 ,0.48,24.03,
 57 , 159 ,011101,07/10/2014,18:35:22 ,18:37:42 , 140 ,0.52,24.55,
 58 , 159 ,011101,07/10/2014,18:37:54 ,18:41:07 , 193 ,0.70,25.25,
 59 , 159 ,011101,07/10/2014,18:44:03 ,18:44:24 , 21 ,0.07,25.32,
 60 , 160 ,011101,07/10/2014,18:53:03 ,18:53:35 , 32 ,0.08,25.40,
 61 , 161 ,011101,07/10/2014,19:02:27 ,19:05:39 , 192 ,0.57,25.97,
 62 , 162 ,011101,07/10/2014,19:05:57 ,19:06:36 , 39 ,0.14,26.11,
 63 , 170 ,011101,07/10/2014,20:17:27 ,20:24:28 , 421 ,1.22,27.33,
 64 , 170 ,011101,07/10/2014,20:24:40 ,20:27:31 , 171 ,0.46,27.79,
 65 , 180 ,011101,07/10/2014,21:52:52 ,21:59:39 , 407 ,1.13,28.92,
 66 , 185 ,011101,07/10/2014,22:42:37 ,22:45:10 , 153 ,0.43,29.35,
 67 , 185 ,011101,07/10/2014,22:46:31 ,22:48:06 , 95 ,0.21,29.56,
 68 , 186 ,011101,07/10/2014,22:57:51 ,22:59:01 , 70 ,0.18,29.74,
 69 , 187 ,011101,07/10/2014,22:59:19 ,23:07:12 , 473 ,1.55,31.29,
 70 , 187 ,011101,07/10/2014,23:07:23 ,23:07:57 , 34 ,0.15,31.44,
 71 , 187 ,011101,07/10/2014,23:08:10 ,23:11:10 , 180 ,0.53,31.97,
 72 , 187 ,011101,07/10/2014,23:11:24 ,23:12:09 , 45 ,0.15,32.12,
 73 , 188 ,011101,07/10/2014,23:12:20 ,23:15:50 , 210 ,0.59,32.71,
 74 , 197 ,011101,08/10/2014,00:35:07 ,00:42:29 , 442 ,1.04,33.75,
 75 , 197 ,011101,08/10/2014,00:43:00 ,00:47:04 , 244 ,1.07,34.82,
 76 , 198 ,011101,08/10/2014,00:49:15 ,00:53:19 , 244 ,0.78,35.60,
 77 , 199 ,011101,08/10/2014,00:57:03 ,00:59:20 , 137 ,0.29,35.89,
 78 , 207 ,011101,08/10/2014,02:11:24 ,02:17:35 , 371 ,0.76,36.65,
 79 , 208 ,011101,08/10/2014,02:19:13 ,02:26:14 , 421 ,2.64,39.29,
 80 , 208 ,011101,08/10/2014,02:27:16 ,02:27:41 , 25 ,0.12,39.41,
 81 , 209 ,011101,08/10/2014,02:29:55 ,02:32:49 , 174 ,0.83,40.24,
 82 , 214 ,011101,08/10/2014,03:18:40 ,03:23:22 , 282 ,1.33,41.57,
 83 , 214 ,011101,08/10/2014,03:25:28 ,03:25:47 , 19 ,0.07,41.64,
 84 , 215 ,011101,08/10/2014,03:27:31 ,03:32:11 , 280 ,0.79,42.43,
 85 , 226 ,011101,08/10/2014,05:20:52 ,05:22:19 , 87 ,0.28,42.71,
 86 , 227 ,011101,08/10/2014,05:22:32 ,05:24:14 , 102 ,0.57,43.28,
 87 , 228 ,011101,08/10/2014,05:33:11 ,05:36:08 , 177 ,0.82,44.10,
 88 , 228 ,011101,08/10/2014,05:36:29 ,05:38:43 , 134 ,0.44,44.54,
 89 , 228 ,011101,08/10/2014,05:38:57 ,05:39:19 , 22 ,0.08,44.62,
 90 , 230 ,011101,08/10/2014,05:48:57 ,05:52:22 , 205 ,0.79,45.41,
 91 , 230 ,011101,08/10/2014,05:57:30 ,06:00:13 , 163 ,0.48,45.89,
 92 , 232 ,011101,08/10/2014,06:10:12 ,06:11:18 , 66 ,0.22,46.11,
 93 , 232 ,011101,08/10/2014,06:11:59 ,06:12:24 , 25 ,0.06,46.17,
 94 , 232 ,011101,08/10/2014,06:13:25 ,06:14:27 , 62 ,0.15,46.32,
 95 , 232 ,011101,08/10/2014,06:14:51 ,06:15:26 , 35 ,0.09,46.41,
 96 , 232 ,011101,08/10/2014,06:15:37 ,06:18:25 , 168 ,0.68,47.09,
 97 , 233 ,011101,08/10/2014,06:20:18 ,06:21:58 , 100 ,0.36,47.45,
 98 , 233 ,011101,08/10/2014,06:22:14 ,06:22:38 , 24 ,0.09,47.54,
 99 , 234 ,011101,08/10/2014,06:33:09 ,06:34:26 , 77 ,0.29,47.83,
