OXYMAX CSV FEEDING BOUTS DATA FILE 

CSV FILE CREATION:13/03/2015 13:11:10
DATA FILENAME:C:\Program Files\Oxymax\Recordings\E.Spreckley\9-03-15\2015-03-09.BDTA

GROUP/CAGE:0113
SUBJECT ID:animal 2
SUBJECT MASS:520 grams



:DATA
===============,===============,===============,===============,===============,===============,===============,===============,===============,
COUNT,INTERVAL,CHANNEL,DATE,START,END,DURATION,WEIGHT,ACCUM,
#,#,#,,,,seconds,grams,grams,
===============,===============,===============,===============,===============,===============,===============,===============,===============,
 1 , 1 ,011301,09/03/2015,14:41:02 ,14:42:26 , 84 ,0.75,0.75,
 2 , 2 ,011301,09/03/2015,14:43:44 ,14:44:07 , 23 ,0.26,1.01,
 3 , 12 ,011301,09/03/2015,17:15:37 ,17:16:03 , 26 ,0.20,1.21,
 4 , 12 ,011301,09/03/2015,17:16:14 ,17:16:23 , 9 ,0.10,1.31,
 5 , 12 ,011301,09/03/2015,17:17:41 ,17:18:02 , 21 ,0.19,1.50,
 6 , 17 ,011301,09/03/2015,18:19:41 ,18:20:13 , 32 ,0.23,1.73,
 7 , 17 ,011301,09/03/2015,18:20:29 ,18:21:11 , 42 ,0.38,2.11,
 8 , 18 ,011301,09/03/2015,18:34:59 ,18:35:08 , 9 ,0.09,2.20,
 9 , 18 ,011301,09/03/2015,18:35:20 ,18:36:40 , 80 ,0.61,2.81,
 10 , 18 ,011301,09/03/2015,18:38:01 ,18:38:12 , 11 ,0.11,2.92,
 11 , 18 ,011301,09/03/2015,18:38:39 ,18:38:44 , 5 ,0.06,2.98,
 12 , 21 ,011301,09/03/2015,19:19:39 ,19:22:06 , 147 ,1.17,4.15,
 13 , 21 ,011301,09/03/2015,19:22:19 ,19:23:02 , 43 ,0.32,4.47,
 14 , 23 ,011301,09/03/2015,19:47:23 ,19:49:52 , 149 ,1.04,5.51,
 15 , 25 ,011301,09/03/2015,20:19:32 ,20:21:13 , 101 ,0.80,6.31,
 16 , 25 ,011301,09/03/2015,20:21:27 ,20:21:41 , 14 ,0.14,6.45,
 17 , 29 ,011301,09/03/2015,21:20:15 ,21:21:36 , 81 ,0.62,7.07,
 18 , 30 ,011301,09/03/2015,21:21:47 ,21:23:14 , 87 ,0.64,7.71,
 19 , 31 ,011301,09/03/2015,21:35:30 ,21:38:00 , 150 ,1.07,8.78,
 20 , 34 ,011301,09/03/2015,22:22:40 ,22:24:08 , 88 ,0.59,9.37,
 21 , 34 ,011301,09/03/2015,22:24:26 ,22:25:22 , 56 ,0.38,9.75,
 22 , 37 ,011301,09/03/2015,23:07:11 ,23:07:28 , 17 ,0.14,9.89,
 23 , 37 ,011301,09/03/2015,23:07:41 ,23:08:21 , 40 ,0.36,10.25,
 24 , 37 ,011301,09/03/2015,23:08:35 ,23:09:05 , 30 ,0.27,10.52,
 25 , 40 ,011301,09/03/2015,23:54:39 ,23:56:40 , 121 ,1.07,11.59,
 26 , 40 ,011301,09/03/2015,23:56:52 ,23:57:40 , 48 ,0.32,11.91,
 27 , 40 ,011301,09/03/2015,23:57:53 ,23:58:23 , 30 ,0.31,12.22,
 28 , 41 ,011301,10/03/2015,00:02:14 ,00:04:03 , 109 ,0.79,13.01,
 29 , 41 ,011301,10/03/2015,00:05:06 ,00:06:53 , 107 ,0.83,13.84,
 30 , 45 ,011301,10/03/2015,01:01:11 ,01:01:46 , 35 ,0.29,14.13,
 31 , 45 ,011301,10/03/2015,01:02:01 ,01:04:28 , 147 ,1.19,15.32,
 32 , 45 ,011301,10/03/2015,01:05:02 ,01:05:56 , 54 ,0.42,15.74,
 33 , 45 ,011301,10/03/2015,01:06:15 ,01:06:56 , 41 ,0.38,16.12,
 34 , 53 ,011301,10/03/2015,03:02:48 ,03:02:55 , 7 ,0.04,16.16,
 35 , 57 ,011301,10/03/2015,03:45:14 ,03:49:27 , 253 ,1.83,17.99,
 36 , 57 ,011301,10/03/2015,03:49:41 ,03:49:44 , 3 ,0.02,18.01,
 37 , 57 ,011301,10/03/2015,03:54:33 ,03:54:43 , 10 ,0.04,18.05,
 38 , 57 ,011301,10/03/2015,03:54:54 ,03:56:14 , 80 ,0.66,18.71,
 39 , 61 ,011301,10/03/2015,04:55:11 ,04:57:17 , 126 ,0.83,19.54,
 40 , 62 ,011301,10/03/2015,04:57:29 ,04:58:59 , 90 ,0.68,20.22,
 41 , 62 ,011301,10/03/2015,05:03:58 ,05:04:26 , 28 ,0.23,20.45,
 42 , 63 ,011301,10/03/2015,05:11:02 ,05:12:54 , 112 ,0.85,21.30,
 43 , 64 ,011301,10/03/2015,05:31:24 ,05:33:51 , 147 ,1.02,22.32,
 44 , 64 ,011301,10/03/2015,05:34:46 ,05:35:28 , 42 ,0.31,22.63,
 45 , 66 ,011301,10/03/2015,05:58:39 ,06:02:11 , 212 ,1.36,23.99,
 46 , 87 ,011301,10/03/2015,11:04:04 ,11:04:21 , 17 ,0.09,24.08,
 47 , 88 ,011301,10/03/2015,11:11:11 ,11:11:29 , 18 ,0.08,24.16,
 48 , 88 ,011301,10/03/2015,11:11:47 ,11:12:01 , 14 ,0.15,24.31,
 49 , 91 ,011301,10/03/2015,11:52:06 ,11:52:29 , 23 ,0.11,24.42,
 50 , 91 ,011301,10/03/2015,11:52:46 ,11:54:11 , 85 ,0.40,24.82,
 51 , 104 ,011301,10/03/2015,14:55:56 ,14:57:42 , 106 ,0.57,25.39,
 52 , 104 ,011301,10/03/2015,14:59:59 ,15:01:43 , 104 ,0.58,25.97,
 53 , 110 ,011301,10/03/2015,16:21:12 ,16:22:54 , 102 ,0.39,26.36,
 54 , 110 ,011301,10/03/2015,16:23:13 ,16:24:10 , 57 ,0.27,26.63,
 55 , 114 ,011301,10/03/2015,17:28:30 ,17:29:33 , 63 ,0.31,26.94,
 56 , 114 ,011301,10/03/2015,17:30:32 ,17:31:19 , 47 ,0.28,27.22,
 57 , 115 ,011301,10/03/2015,17:40:05 ,17:40:08 , 3 ,0.08,27.30,
 58 , 115 ,011301,10/03/2015,17:40:25 ,17:40:31 , 6 ,-0.09,27.21,
 59 , 120 ,011301,10/03/2015,18:51:04 ,18:51:26 , 22 ,0.07,27.28,
 60 , 120 ,011301,10/03/2015,18:52:01 ,18:52:04 , 3 ,-0.08,27.20,
 61 , 120 ,011301,10/03/2015,18:53:59 ,18:54:30 , 31 ,0.16,27.36,
 62 , 120 ,011301,10/03/2015,18:55:40 ,18:55:58 , 18 ,0.16,27.52,
 63 , 120 ,011301,10/03/2015,18:57:07 ,18:57:18 , 11 ,0.11,27.63,
 64 , 122 ,011301,10/03/2015,19:25:49 ,19:26:55 , 66 ,0.31,27.94,
 65 , 123 ,011301,10/03/2015,19:27:08 ,19:28:19 , 71 ,0.33,28.27,
 66 , 123 ,011301,10/03/2015,19:29:19 ,19:30:38 , 79 ,0.42,28.69,
 67 , 123 ,011301,10/03/2015,19:32:49 ,19:33:56 , 67 ,0.33,29.02,
 68 , 123 ,011301,10/03/2015,19:34:09 ,19:34:26 , 17 ,0.09,29.11,
 69 , 124 ,011301,10/03/2015,19:48:45 ,19:52:50 , 245 ,0.88,29.99,
 70 , 128 ,011301,10/03/2015,20:46:15 ,20:47:12 , 57 ,0.25,30.24,
 71 , 128 ,011301,10/03/2015,20:47:29 ,20:49:42 , 133 ,0.46,30.70,
 72 , 128 ,011301,10/03/2015,20:50:03 ,20:50:46 , 43 ,0.22,30.92,
 73 , 128 ,011301,10/03/2015,20:50:59 ,20:51:35 , 36 ,0.15,31.07,
 74 , 130 ,011301,10/03/2015,21:10:39 ,21:13:13 , 154 ,0.64,31.71,
 75 , 130 ,011301,10/03/2015,21:13:34 ,21:16:03 , 149 ,0.69,32.40,
 76 , 134 ,011301,10/03/2015,22:11:26 ,22:13:22 , 116 ,0.50,32.90,
 77 , 135 ,011301,10/03/2015,22:22:18 ,22:25:17 , 179 ,0.89,33.79,
 78 , 137 ,011301,10/03/2015,22:47:31 ,22:50:27 , 176 ,0.85,34.64,
 79 , 138 ,011301,10/03/2015,23:04:24 ,23:05:52 , 88 ,0.42,35.06,
 80 , 138 ,011301,10/03/2015,23:06:04 ,23:07:14 , 70 ,0.31,35.37,
 81 , 140 ,011301,10/03/2015,23:29:51 ,23:33:42 , 231 ,1.17,36.54,
 82 , 142 ,011301,10/03/2015,23:56:18 ,23:59:02 , 164 ,0.70,37.24,
 83 , 142 ,011301,11/03/2015,00:02:39 ,00:04:43 , 124 ,0.48,37.72,
 84 , 142 ,011301,11/03/2015,00:11:53 ,00:12:10 , 17 ,0.12,37.84,
 85 , 143 ,011301,11/03/2015,00:13:14 ,00:13:52 , 38 ,0.08,37.92,
 86 , 147 ,011301,11/03/2015,01:09:00 ,01:11:33 , 153 ,0.60,38.52,
 87 , 147 ,011301,11/03/2015,01:11:47 ,01:14:17 , 150 ,0.69,39.21,
 88 , 147 ,011301,11/03/2015,01:17:09 ,01:21:09 , 240 ,0.96,40.17,
 89 , 150 ,011301,11/03/2015,01:59:46 ,02:03:34 , 228 ,0.79,40.96,
 90 , 150 ,011301,11/03/2015,02:03:45 ,02:04:16 , 31 ,0.13,41.09,
 91 , 152 ,011301,11/03/2015,02:26:24 ,02:27:28 , 64 ,0.21,41.30,
 92 , 152 ,011301,11/03/2015,02:32:01 ,02:33:14 , 73 ,0.13,41.43,
 93 , 153 ,011301,11/03/2015,02:47:42 ,02:48:01 , 19 ,0.02,41.45,
 94 , 153 ,011301,11/03/2015,02:48:12 ,02:48:47 , 35 ,0.08,41.53,
 95 , 154 ,011301,11/03/2015,02:49:08 ,02:50:35 , 87 ,0.20,41.73,
 96 , 155 ,011301,11/03/2015,03:09:30 ,03:10:42 , 72 ,0.11,41.84,
 97 , 155 ,011301,11/03/2015,03:10:54 ,03:13:30 , 156 ,0.47,42.31,
 98 , 157 ,011301,11/03/2015,03:37:49 ,03:38:05 , 16 ,0.06,42.37,
 99 , 158 ,011301,11/03/2015,03:46:33 ,03:47:54 , 81 ,0.16,42.53,
 100 , 158 ,011301,11/03/2015,03:48:34 ,03:48:58 , 24 ,0.09,42.62,
 101 , 158 ,011301,11/03/2015,03:52:27 ,03:53:17 , 50 ,0.05,42.67,
 102 , 161 ,011301,11/03/2015,04:38:03 ,04:38:13 , 10 ,0.02,42.69,
 103 , 161 ,011301,11/03/2015,04:38:25 ,04:39:41 , 76 ,0.18,42.87,
 104 , 161 ,011301,11/03/2015,04:40:00 ,04:42:10 , 130 ,0.31,43.18,
 105 , 162 ,011301,11/03/2015,04:56:20 ,04:56:51 , 31 ,0.07,43.25,
 106 , 163 ,011301,11/03/2015,04:57:06 ,04:59:27 , 141 ,0.24,43.49,
 107 , 163 ,011301,11/03/2015,05:01:21 ,05:02:07 , 46 ,0.16,43.65,
 108 , 163 ,011301,11/03/2015,05:04:14 ,05:04:59 , 45 ,0.15,43.80,
 109 , 165 ,011301,11/03/2015,05:30:30 ,05:31:47 , 77 ,0.20,44.00,
 110 , 165 ,011301,11/03/2015,05:32:35 ,05:33:59 , 84 ,0.18,44.18,
 111 , 165 ,011301,11/03/2015,05:39:01 ,05:40:07 , 66 ,0.14,44.32,
 112 , 166 ,011301,11/03/2015,05:43:07 ,05:45:48 , 161 ,0.37,44.69,
 113 , 166 ,011301,11/03/2015,05:46:04 ,05:46:57 , 53 ,0.17,44.86,
 114 , 166 ,011301,11/03/2015,05:47:12 ,05:48:38 , 86 ,0.15,45.01,
 115 , 169 ,011301,11/03/2015,06:27:14 ,06:28:08 , 54 ,0.07,45.08,
 116 , 169 ,011301,11/03/2015,06:28:20 ,06:30:17 , 117 ,0.20,45.28,
 117 , 183 ,011301,11/03/2015,09:53:55 ,09:54:11 , 16 ,-0.02,45.26,
 118 , 183 ,011301,11/03/2015,09:56:48 ,09:56:59 , 11 ,0.12,45.38,
 119 , 184 ,011301,11/03/2015,09:57:16 ,09:57:54 , 38 ,0.41,45.79,
 120 , 184 ,011301,11/03/2015,09:59:07 ,09:59:40 , 33 ,0.37,46.16,
 121 , 184 ,011301,11/03/2015,10:08:27 ,10:09:41 , 74 ,0.64,46.80,
 122 , 185 ,011301,11/03/2015,10:11:48 ,10:12:27 , 39 ,0.33,47.13,
 123 , 188 ,011301,11/03/2015,11:02:45 ,11:04:09 , 84 ,0.66,47.79,
