Oxymax Feeding Bouts CSV File ,,,,,,,,,,,,
,,,,,,,,,,,,
CSV FILE CREATION:13/02/2015 13:55:44,,,,,,,,,,,,
DATA FILENAME:C:\Program Files\Oxymax\Recordings\E.Spreckley\09-02-15\2015-02-09.BDTA,,,,,,,,,,,,
,,,,,,,,,,,,
GROUP/CAGE:0104,,,,,,,,,,,,
SUBJECT ID:Subject 4,,,,,,,,,,,,
SUBJECT MASS:392 grams,,,,,,,,,,,,
,,,,,,,,,,,,
,,,,,,,,,,,,
,,,,,,,,,,,,
:DATA,,,,,,,,,,,,
===============,===============,===============,===============,===============,===============,===============,===============,===============,,,,
COUNT,INTERVAL,CHANNEL,DATE,START,END,DURATION,WEIGHT,ACCUM,,,,
#,#,#,,,,seconds,grams,grams,,,,
===============,===============,===============,===============,===============,===============,===============,===============,===============,,,,
1,1,10401,09/02/2015,14:17:30,14:18:11,41,0.57,0.57,,,,
2,1,10401,09/02/2015,14:18:30,14:18:38,8,0.08,0.65,,,,
3,2,10401,09/02/2015,14:38:13,14:41:38,205,1.7,2.35,,,,
4,2,10401,09/02/2015,14:42:44,14:42:53,9,0.05,2.4,,,,
5,14,10401,09/02/2015,17:22:34,17:23:02,28,0.2,2.6,,,,
6,14,10401,09/02/2015,17:23:15,17:25:02,107,0.93,3.53,,,,
7,20,10401,09/02/2015,18:46:31,18:50:01,210,1.31,4.84,,,,
8,20,10401,09/02/2015,18:50:16,18:53:20,184,1.11,5.95,,,,
9,20,10401,09/02/2015,18:54:54,18:55:03,9,0.04,5.99,,,,
10,20,10401,09/02/2015,18:58:16,18:58:29,13,0.02,6.01,,,,
11,20,10401,09/02/2015,19:00:09,19:01:20,71,0.57,6.58,,,,
12,21,10401,09/02/2015,19:02:56,19:03:16,20,0.04,6.62,,,,
13,21,10401,09/02/2015,19:06:54,19:06:58,4,0.04,6.66,,,,
14,23,10401,09/02/2015,19:32:23,19:32:28,5,0.02,6.68,,,,
15,24,10401,09/02/2015,19:43:21,19:46:47,206,1.46,8.14,,,,
16,24,10401,09/02/2015,19:47:02,19:47:04,2,0.02,8.16,,,,
17,24,10401,09/02/2015,19:48:13,19:48:15,2,0.05,8.21,,,,
18,24,10401,09/02/2015,19:48:51,19:48:57,6,-0.04,8.17,,,,
