Oxymax Feeding Bouts CSV File 

CSV FILE CREATION:17/02/2015 09:18:29
DATA FILENAME:C:\Program Files\Oxymax\Recordings\E.Spreckley\16-02-15\2015-02-16.BDTA

GROUP/CAGE:0109
SUBJECT ID:Subject 9
SUBJECT MASS:369 grams



:DATA
===============,===============,===============,===============,===============,===============,===============,===============,===============,
COUNT,INTERVAL,CHANNEL,DATE,START,END,DURATION,WEIGHT,ACCUM,
#,#,#,,,,seconds,grams,grams,
===============,===============,===============,===============,===============,===============,===============,===============,===============,
 1 , 3 ,010901,16/02/2015,15:06:27 ,15:06:29 , 2 ,0.02,0.02,
 2 , 3 ,010901,16/02/2015,15:06:57 ,15:07:01 , 4 ,0.02,0.04,
 3 , 4 ,010901,16/02/2015,15:07:34 ,15:09:03 , 89 ,0.51,0.55,
 4 , 4 ,010901,16/02/2015,15:09:21 ,15:09:34 , 13 ,0.09,0.64,
 5 , 4 ,010901,16/02/2015,15:11:01 ,15:11:31 , 30 ,0.03,0.67,
 6 , 4 ,010901,16/02/2015,15:16:03 ,15:16:29 , 26 ,0.24,0.91,
 7 , 4 ,010901,16/02/2015,15:16:42 ,15:17:36 , 54 ,0.44,1.35,
 8 , 4 ,010901,16/02/2015,15:17:53 ,15:18:12 , 19 ,0.14,1.49,
 9 , 14 ,010901,16/02/2015,17:33:08 ,17:33:11 , 3 ,0.02,1.51,
 10 , 14 ,010901,16/02/2015,17:33:23 ,17:34:26 , 63 ,0.34,1.85,
 11 , 14 ,010901,16/02/2015,17:34:39 ,17:34:47 , 8 ,0.10,1.95,
 12 , 20 ,010901,16/02/2015,18:58:53 ,19:01:20 , 147 ,0.89,2.84,
 13 , 20 ,010901,16/02/2015,19:01:33 ,19:02:26 , 53 ,0.38,3.22,
 14 , 20 ,010901,16/02/2015,19:02:48 ,19:03:12 , 24 ,0.16,3.38,
 15 , 20 ,010901,16/02/2015,19:03:37 ,19:03:42 , 5 ,0.02,3.40,
 16 , 20 ,010901,16/02/2015,19:03:56 ,19:04:13 , 17 ,0.10,3.50,
 17 , 27 ,010901,16/02/2015,20:38:48 ,20:40:24 , 96 ,0.68,4.18,
 18 , 27 ,010901,16/02/2015,20:40:39 ,20:41:33 , 54 ,0.31,4.49,
 19 , 27 ,010901,16/02/2015,20:41:48 ,20:42:37 , 49 ,0.22,4.71,
 20 , 28 ,010901,16/02/2015,20:58:54 ,20:59:03 , 9 ,0.05,4.76,
 21 , 29 ,010901,16/02/2015,21:10:07 ,21:12:47 , 160 ,0.97,5.73,
 22 , 29 ,010901,16/02/2015,21:17:19 ,21:17:28 , 9 ,0.03,5.76,
 23 , 29 ,010901,16/02/2015,21:17:40 ,21:18:25 , 45 ,0.27,6.03,
 24 , 32 ,010901,16/02/2015,21:57:51 ,22:00:21 , 150 ,0.95,6.98,
 25 , 33 ,010901,16/02/2015,22:00:38 ,22:01:10 , 32 ,0.26,7.24,
 26 , 33 ,010901,16/02/2015,22:01:25 ,22:02:02 , 37 ,0.29,7.53,
 27 , 37 ,010901,16/02/2015,23:10:51 ,23:11:58 , 67 ,0.45,7.98,
 28 , 37 ,010901,16/02/2015,23:12:10 ,23:12:53 , 43 ,0.29,8.27,
 29 , 38 ,010901,16/02/2015,23:13:16 ,23:13:59 , 43 ,0.25,8.52,
 30 , 39 ,010901,16/02/2015,23:31:38 ,23:33:32 , 114 ,0.52,9.04,
 31 , 40 ,010901,16/02/2015,23:53:23 ,23:54:49 , 86 ,0.49,9.53,
 32 , 41 ,010901,16/02/2015,23:55:06 ,23:55:33 , 27 ,0.20,9.73,
 33 , 41 ,010901,16/02/2015,23:55:57 ,23:56:23 , 26 ,0.20,9.93,
 34 , 41 ,010901,16/02/2015,23:56:38 ,23:56:55 , 17 ,0.13,10.06,
 35 , 45 ,010901,17/02/2015,00:59:24 ,01:00:11 , 47 ,0.33,10.39,
 36 , 45 ,010901,17/02/2015,01:00:28 ,01:01:50 , 82 ,0.63,11.02,
 37 , 45 ,010901,17/02/2015,01:02:09 ,01:02:26 , 17 ,0.15,11.17,
 38 , 45 ,010901,17/02/2015,01:03:22 ,01:03:37 , 15 ,0.14,11.31,
 39 , 45 ,010901,17/02/2015,01:04:07 ,01:04:18 , 11 ,0.06,11.37,
 40 , 48 ,010901,17/02/2015,01:40:22 ,01:41:26 , 64 ,0.53,11.90,
 41 , 48 ,010901,17/02/2015,01:41:52 ,01:43:22 , 90 ,0.63,12.53,
 42 , 48 ,010901,17/02/2015,01:43:37 ,01:43:54 , 17 ,0.14,12.67,
 43 , 48 ,010901,17/02/2015,01:44:07 ,01:44:44 , 37 ,0.33,13.00,
 44 , 49 ,010901,17/02/2015,01:54:50 ,01:57:27 , 157 ,1.02,14.02,
 45 , 49 ,010901,17/02/2015,01:59:22 ,02:00:14 , 52 ,0.41,14.43,
 46 , 49 ,010901,17/02/2015,02:00:27 ,02:00:35 , 8 ,0.02,14.45,
 47 , 52 ,010901,17/02/2015,02:42:08 ,02:43:40 , 92 ,0.52,14.97,
 48 , 52 ,010901,17/02/2015,02:44:06 ,02:45:13 , 67 ,0.43,15.40,
 49 , 55 ,010901,17/02/2015,03:23:56 ,03:25:41 , 105 ,0.72,16.12,
 50 , 55 ,010901,17/02/2015,03:25:56 ,03:26:37 , 41 ,0.34,16.46,
 51 , 55 ,010901,17/02/2015,03:26:52 ,03:27:39 , 47 ,0.39,16.85,
 52 , 59 ,010901,17/02/2015,04:20:13 ,04:22:33 , 140 ,1.06,17.91,
 53 , 59 ,010901,17/02/2015,04:23:00 ,04:23:35 , 35 ,0.31,18.22,
 54 , 63 ,010901,17/02/2015,05:09:04 ,05:10:17 , 73 ,0.60,18.82,
 55 , 63 ,010901,17/02/2015,05:10:30 ,05:11:34 , 64 ,0.52,19.34,
 56 , 63 ,010901,17/02/2015,05:11:52 ,05:14:30 , 158 ,0.90,20.24,
 57 , 63 ,010901,17/02/2015,05:14:45 ,05:15:19 , 34 ,0.21,20.45,
 58 , 63 ,010901,17/02/2015,05:15:38 ,05:16:06 , 28 ,0.19,20.64,
 59 , 68 ,010901,17/02/2015,06:29:39 ,06:32:28 , 169 ,0.79,21.43,
 60 , 69 ,010901,17/02/2015,06:34:41 ,06:35:39 , 58 ,0.32,21.75,
