Oxymax Feeding Bouts CSV File 

CSV FILE CREATION:17/02/2015 09:18:30
DATA FILENAME:C:\Program Files\Oxymax\Recordings\E.Spreckley\16-02-15\2015-02-16.BDTA

GROUP/CAGE:0113
SUBJECT ID:Subject 2
SUBJECT MASS:460.2 grams



:DATA
===============,===============,===============,===============,===============,===============,===============,===============,===============,
COUNT,INTERVAL,CHANNEL,DATE,START,END,DURATION,WEIGHT,ACCUM,
#,#,#,,,,seconds,grams,grams,
===============,===============,===============,===============,===============,===============,===============,===============,===============,
 1 , 1 ,011301,16/02/2015,14:29:09 ,14:29:20 , 11 ,0.13,0.13,
 2 , 1 ,011301,16/02/2015,14:29:33 ,14:29:48 , 15 ,0.13,0.26,
 3 , 1 ,011301,16/02/2015,14:29:59 ,14:30:13 , 14 ,0.15,0.41,
 4 , 1 ,011301,16/02/2015,14:32:37 ,14:32:44 , 7 ,0.05,0.46,
 5 , 2 ,011301,16/02/2015,14:52:01 ,14:53:05 , 64 ,0.56,1.02,
 6 , 4 ,011301,16/02/2015,15:12:57 ,15:13:21 , 24 ,0.22,1.24,
 7 , 9 ,011301,16/02/2015,16:23:05 ,16:24:01 , 56 ,0.41,1.65,
 8 , 13 ,011301,16/02/2015,17:20:06 ,17:20:42 , 36 ,0.28,1.93,
 9 , 13 ,011301,16/02/2015,17:21:06 ,17:22:00 , 54 ,0.45,2.38,
 10 , 14 ,011301,16/02/2015,17:33:34 ,17:34:36 , 62 ,0.50,2.88,
 11 , 14 ,011301,16/02/2015,17:35:10 ,17:36:06 , 56 ,0.43,3.31,
 12 , 17 ,011301,16/02/2015,18:12:22 ,18:13:12 , 50 ,0.42,3.73,
 13 , 20 ,011301,16/02/2015,19:01:24 ,19:01:40 , 16 ,0.17,3.90,
 14 , 20 ,011301,16/02/2015,19:01:52 ,19:02:59 , 67 ,0.56,4.46,
 15 , 20 ,011301,16/02/2015,19:03:18 ,19:04:35 , 77 ,0.59,5.05,
 16 , 20 ,011301,16/02/2015,19:07:35 ,19:07:54 , 19 ,0.11,5.16,
 17 , 20 ,011301,16/02/2015,19:08:09 ,19:09:01 , 52 ,0.43,5.59,
 18 , 22 ,011301,16/02/2015,19:28:31 ,19:33:06 , 275 ,2.06,7.65,
 19 , 23 ,011301,16/02/2015,19:48:10 ,19:51:32 , 202 ,1.25,8.90,
 20 , 30 ,011301,16/02/2015,21:17:30 ,21:21:14 , 224 ,1.49,10.39,
 21 , 31 ,011301,16/02/2015,21:46:55 ,21:47:13 , 18 ,0.12,10.51,
 22 , 32 ,011301,16/02/2015,21:53:36 ,21:55:49 , 133 ,0.95,11.46,
 23 , 32 ,011301,16/02/2015,21:56:27 ,21:56:49 , 22 ,0.19,11.65,
 24 , 35 ,011301,16/02/2015,22:30:09 ,22:32:00 , 111 ,0.78,12.43,
 25 , 35 ,011301,16/02/2015,22:32:11 ,22:35:08 , 177 ,1.14,13.57,
 26 , 38 ,011301,16/02/2015,23:15:57 ,23:16:08 , 11 ,0.03,13.60,
 27 , 38 ,011301,16/02/2015,23:16:23 ,23:18:50 , 147 ,1.08,14.68,
 28 , 38 ,011301,16/02/2015,23:22:03 ,23:22:21 , 18 ,0.15,14.83,
 29 , 39 ,011301,16/02/2015,23:34:38 ,23:38:48 , 250 ,1.89,16.72,
 30 , 39 ,011301,16/02/2015,23:39:03 ,23:41:27 , 144 ,1.02,17.74,
 31 , 40 ,011301,16/02/2015,23:44:53 ,23:44:57 , 4 ,0.03,17.77,
 32 , 42 ,011301,17/02/2015,00:10:08 ,00:12:29 , 141 ,0.90,18.67,
 33 , 42 ,011301,17/02/2015,00:13:08 ,00:15:25 , 137 ,0.85,19.52,
 34 , 47 ,011301,17/02/2015,01:23:33 ,01:25:20 , 107 ,0.84,20.36,
 35 , 49 ,011301,17/02/2015,01:57:40 ,02:00:01 , 141 ,0.91,21.27,
 36 , 49 ,011301,17/02/2015,02:00:18 ,02:00:44 , 26 ,0.15,21.42,
 37 , 55 ,011301,17/02/2015,03:19:19 ,03:20:50 , 91 ,0.69,22.11,
 38 , 55 ,011301,17/02/2015,03:21:02 ,03:21:56 , 54 ,0.43,22.54,
 39 , 55 ,011301,17/02/2015,03:22:13 ,03:23:43 , 90 ,0.54,23.08,
 40 , 58 ,011301,17/02/2015,04:03:54 ,04:04:32 , 38 ,0.25,23.33,
 41 , 60 ,011301,17/02/2015,04:25:50 ,04:29:18 , 208 ,1.40,24.73,
 42 , 62 ,011301,17/02/2015,04:59:07 ,05:02:07 , 180 ,1.24,25.97,
 43 , 62 ,011301,17/02/2015,05:02:30 ,05:03:07 , 37 ,0.27,26.24,
 44 , 64 ,011301,17/02/2015,05:31:45 ,05:36:00 , 255 ,1.71,27.95,
