OXYMAX CSV FEEDING BOUTS DATA FILE 

CSV FILE CREATION:08/10/2014 09:03:13
DATA FILENAME:C:\Program Files\Oxymax\Recordings\E.Spreckley\6-10-14\2014-10-06.BDTA

GROUP/CAGE:0110
SUBJECT ID:62609
SUBJECT MASS:495 grams



:DATA
===============,===============,===============,===============,===============,===============,===============,===============,===============,
COUNT,INTERVAL,CHANNEL,DATE,START,END,DURATION,WEIGHT,ACCUM,
#,#,#,,,,seconds,grams,grams,
===============,===============,===============,===============,===============,===============,===============,===============,===============,
 1 , 1 ,011001,06/10/2014,17:36:39 ,17:36:42 , 3 ,0.05,0.05,
 2 , 1 ,011001,06/10/2014,17:39:46 ,17:40:55 , 69 ,0.56,0.61,
 3 , 1 ,011001,06/10/2014,17:41:52 ,17:42:06 , 14 ,0.15,0.76,
 4 , 9 ,011001,06/10/2014,18:48:41 ,18:53:37 , 296 ,2.07,2.83,
 5 , 9 ,011001,06/10/2014,18:54:46 ,18:54:51 , 5 ,0.03,2.86,
 6 , 9 ,011001,06/10/2014,18:56:46 ,18:57:11 , 25 ,0.15,3.01,
 7 , 9 ,011001,06/10/2014,18:59:48 ,19:00:08 , 20 ,0.04,3.05,
 8 , 10 ,011001,06/10/2014,19:01:58 ,19:02:10 , 12 ,0.05,3.10,
 9 , 10 ,011001,06/10/2014,19:02:32 ,19:02:36 , 4 ,0.02,3.12,
 10 , 10 ,011001,06/10/2014,19:06:49 ,19:07:29 , 40 ,0.20,3.32,
 11 , 10 ,011001,06/10/2014,19:07:47 ,19:07:51 , 4 ,0.03,3.35,
 12 , 18 ,011001,06/10/2014,20:18:19 ,20:21:25 , 186 ,1.38,4.73,
 13 , 18 ,011001,06/10/2014,20:21:38 ,20:24:16 , 158 ,1.09,5.82,
 14 , 19 ,011001,06/10/2014,20:27:56 ,20:27:58 , 2 ,0.02,5.84,
 15 , 22 ,011001,06/10/2014,20:48:20 ,20:56:08 , 468 ,2.89,8.73,
 16 , 22 ,011001,06/10/2014,20:58:30 ,20:58:33 , 3 ,0.02,8.75,
 17 , 25 ,011001,06/10/2014,21:32:00 ,21:32:08 , 8 ,-0.02,8.73,
 18 , 26 ,011001,06/10/2014,21:34:05 ,21:37:29 , 204 ,1.28,10.01,
 19 , 29 ,011001,06/10/2014,22:09:29 ,22:10:03 , 34 ,0.02,10.03,
 20 , 31 ,011001,06/10/2014,22:22:55 ,22:23:22 , 27 ,0.18,10.21,
 21 , 32 ,011001,06/10/2014,22:34:47 ,22:36:34 , 107 ,0.63,10.84,
 22 , 32 ,011001,06/10/2014,22:36:46 ,22:38:41 , 115 ,0.85,11.69,
 23 , 39 ,011001,06/10/2014,23:44:03 ,23:44:22 , 19 ,0.02,11.71,
 24 , 40 ,011001,06/10/2014,23:47:55 ,23:51:02 , 187 ,1.05,12.76,
 25 , 40 ,011001,06/10/2014,23:51:18 ,23:52:10 , 52 ,0.30,13.06,
 26 , 40 ,011001,06/10/2014,23:52:24 ,23:52:33 , 9 ,0.08,13.14,
 27 , 51 ,011001,07/10/2014,01:33:12 ,01:34:43 , 91 ,0.40,13.54,
 28 , 51 ,011001,07/10/2014,01:34:54 ,01:35:31 , 37 ,0.20,13.74,
 29 , 51 ,011001,07/10/2014,01:38:55 ,01:39:15 , 20 ,0.04,13.78,
 30 , 54 ,011001,07/10/2014,02:06:17 ,02:07:07 , 50 ,0.09,13.87,
 31 , 55 ,011001,07/10/2014,02:10:04 ,02:10:30 , 26 ,0.06,13.93,
 32 , 56 ,011001,07/10/2014,02:15:37 ,02:20:49 , 312 ,2.11,16.04,
 33 , 60 ,011001,07/10/2014,03:04:26 ,03:04:47 , 21 ,0.02,16.06,
 34 , 62 ,011001,07/10/2014,03:20:23 ,03:21:29 , 66 ,0.20,16.26,
 35 , 65 ,011001,07/10/2014,03:46:54 ,03:50:21 , 207 ,1.10,17.36,
 36 , 72 ,011001,07/10/2014,04:57:00 ,04:57:17 , 17 ,0.03,17.39,
 37 , 73 ,011001,07/10/2014,05:02:34 ,05:03:01 , 27 ,0.10,17.49,
 38 , 75 ,011001,07/10/2014,05:26:15 ,05:27:02 , 47 ,0.30,17.79,
 39 , 81 ,011001,07/10/2014,06:16:35 ,06:22:16 , 341 ,2.62,20.41,
 40 , 107 ,011001,07/10/2014,10:29:17 ,10:29:33 , 16 ,0.08,20.49,
 41 , 111 ,011001,07/10/2014,11:04:19 ,11:04:36 , 17 ,0.09,20.58,
 42 , 115 ,011001,07/10/2014,11:38:59 ,11:40:51 , 112 ,0.80,21.38,
 43 , 115 ,011001,07/10/2014,11:41:47 ,11:42:16 , 29 ,0.26,21.64,
 44 , 124 ,011001,07/10/2014,13:13:13 ,13:13:27 , 14 ,0.11,21.75,
 45 , 126 ,011001,07/10/2014,13:26:21 ,13:26:33 , 12 ,0.09,21.84,
 46 , 131 ,011001,07/10/2014,14:18:32 ,14:20:05 , 93 ,0.55,22.39,
 47 , 131 ,011001,07/10/2014,14:20:17 ,14:20:38 , 21 ,0.16,22.55,
 48 , 137 ,011001,07/10/2014,15:08:53 ,15:09:53 , 60 ,0.35,22.90,
 49 , 137 ,011001,07/10/2014,15:10:28 ,15:11:38 , 70 ,0.40,23.30,
 50 , 146 ,011001,07/10/2014,16:39:30 ,16:40:44 , 74 ,0.40,23.70,
 51 , 147 ,011001,07/10/2014,16:46:05 ,16:47:32 , 87 ,0.49,24.19,
 52 , 151 ,011001,07/10/2014,17:26:08 ,17:27:00 , 52 ,0.11,24.30,
 53 , 151 ,011001,07/10/2014,17:27:12 ,17:27:39 , 27 ,0.13,24.43,
 54 , 151 ,011001,07/10/2014,17:28:22 ,17:28:33 , 11 ,0.07,24.50,
 55 , 151 ,011001,07/10/2014,17:29:21 ,17:30:17 , 56 ,0.38,24.88,
 56 , 152 ,011001,07/10/2014,17:36:35 ,17:37:38 , 63 ,0.37,25.25,
 57 , 159 ,011001,07/10/2014,18:44:34 ,18:45:04 , 30 ,0.14,25.39,
 58 , 159 ,011001,07/10/2014,18:45:28 ,18:46:45 , 77 ,0.38,25.77,
 59 , 162 ,011001,07/10/2014,19:06:30 ,19:14:58 , 508 ,3.08,28.85,
 60 , 163 ,011001,07/10/2014,19:18:26 ,19:18:31 , 5 ,0.02,28.87,
 61 , 163 ,011001,07/10/2014,19:19:20 ,19:19:32 , 12 ,0.02,28.89,
 62 , 169 ,011001,07/10/2014,20:11:44 ,20:15:16 , 212 ,1.14,30.03,
 63 , 169 ,011001,07/10/2014,20:15:35 ,20:17:01 , 86 ,0.54,30.57,
 64 , 170 ,011001,07/10/2014,20:21:48 ,20:26:40 , 292 ,1.51,32.08,
 65 , 176 ,011001,07/10/2014,21:21:05 ,21:27:13 , 368 ,2.39,34.47,
 66 , 180 ,011001,07/10/2014,21:57:07 ,21:57:40 , 33 ,0.09,34.56,
 67 , 181 ,011001,07/10/2014,22:06:44 ,22:11:04 , 260 ,1.13,35.69,
 68 , 187 ,011001,07/10/2014,23:03:53 ,23:07:55 , 242 ,1.11,36.80,
 69 , 199 ,011001,08/10/2014,01:02:28 ,01:03:14 , 46 ,0.09,36.89,
 70 , 199 ,011001,08/10/2014,01:03:27 ,01:05:45 , 138 ,0.72,37.61,
 71 , 200 ,011001,08/10/2014,01:05:56 ,01:07:13 , 77 ,0.27,37.88,
 72 , 200 ,011001,08/10/2014,01:07:40 ,01:08:14 , 34 ,0.13,38.01,
 73 , 203 ,011001,08/10/2014,01:35:58 ,01:36:40 , 42 ,0.04,38.05,
 74 , 204 ,011001,08/10/2014,01:40:07 ,01:45:23 , 316 ,1.20,39.25,
 75 , 209 ,011001,08/10/2014,02:33:36 ,02:38:55 , 319 ,1.53,40.78,
 76 , 210 ,011001,08/10/2014,02:42:50 ,02:46:46 , 236 ,1.07,41.85,
 77 , 222 ,011001,08/10/2014,04:37:59 ,04:40:54 , 175 ,0.65,42.50,
 78 , 223 ,011001,08/10/2014,04:41:08 ,04:45:40 , 272 ,1.15,43.65,
 79 , 226 ,011001,08/10/2014,05:17:37 ,05:22:18 , 281 ,1.02,44.67,
