OXYMAX CSV FEEDING BOUTS DATA FILE 

CSV FILE CREATION:31/10/2014 09:13:51
DATA FILENAME:C:\Program Files\Oxymax\Recordings\E.Spreckley\27-10-14\2014-10-27.BDTA

GROUP/CAGE:0112
SUBJECT ID:ANIMAL 12
SUBJECT MASS:473 grams



:DATA
===============,===============,===============,===============,===============,===============,===============,===============,===============,
COUNT,INTERVAL,CHANNEL,DATE,START,END,DURATION,WEIGHT,ACCUM,
#,#,#,,,,seconds,grams,grams,
===============,===============,===============,===============,===============,===============,===============,===============,===============,
 1 , 1 ,011201,27/10/2014,12:39:39 ,12:40:59 , 80 ,0.74,0.74,
 2 , 1 ,011201,27/10/2014,12:41:56 ,12:42:13 , 17 ,0.13,0.87,
 3 , 2 ,011201,27/10/2014,12:47:11 ,12:48:13 , 62 ,0.50,1.37,
 4 , 2 ,011201,27/10/2014,12:48:27 ,12:49:52 , 85 ,0.59,1.96,
 5 , 14 ,011201,27/10/2014,15:39:45 ,15:39:59 , 14 ,0.06,2.02,
 6 , 87 ,011201,28/10/2014,09:01:35 ,09:01:36 , 1 ,-0.04,1.98,
 7 , 87 ,011201,28/10/2014,09:03:24 ,09:06:58 , 214 ,1.56,3.54,
 8 , 87 ,011201,28/10/2014,09:07:35 ,09:07:38 , 3 ,0.02,3.56,
 9 , 89 ,011201,28/10/2014,09:23:38 ,09:29:33 , 355 ,1.88,5.44,
 10 , 89 ,011201,28/10/2014,09:30:08 ,09:31:00 , 52 ,0.19,5.63,
 11 , 94 ,011201,28/10/2014,10:45:23 ,10:45:52 , 29 ,0.11,5.74,
 12 , 97 ,011201,28/10/2014,11:23:33 ,11:24:22 , 49 ,0.18,5.92,
 13 , 97 ,011201,28/10/2014,11:24:34 ,11:24:50 , 16 ,0.09,6.01,
 14 , 98 ,011201,28/10/2014,11:32:48 ,11:35:35 , 167 ,0.78,6.79,
 15 , 98 ,011201,28/10/2014,11:35:54 ,11:38:17 , 143 ,0.59,7.38,
 16 , 98 ,011201,28/10/2014,11:39:38 ,11:44:25 , 287 ,1.60,8.98,
 17 , 113 ,011201,28/10/2014,15:14:07 ,15:15:20 , 73 ,0.38,9.36,
 18 , 113 ,011201,28/10/2014,15:15:35 ,15:18:09 , 154 ,0.87,10.23,
 19 , 113 ,011201,28/10/2014,15:18:33 ,15:19:44 , 71 ,0.34,10.57,
 20 , 113 ,011201,28/10/2014,15:19:58 ,15:21:46 , 108 ,0.67,11.24,
 21 , 114 ,011201,28/10/2014,15:22:08 ,15:24:21 , 133 ,0.77,12.01,
 22 , 115 ,011201,28/10/2014,15:30:26 ,15:38:07 , 461 ,2.58,14.59,
 23 , 130 ,011201,28/10/2014,19:15:07 ,19:15:33 , 26 ,0.06,14.65,
 24 , 132 ,011201,28/10/2014,19:33:29 ,19:40:45 , 436 ,1.88,16.53,
 25 , 133 ,011201,28/10/2014,20:00:45 ,20:02:04 , 79 ,0.31,16.84,
 26 , 134 ,011201,28/10/2014,20:03:22 ,20:07:17 , 235 ,1.26,18.10,
 27 , 135 ,011201,28/10/2014,20:22:24 ,20:22:32 , 8 ,-0.02,18.08,
 28 , 135 ,011201,28/10/2014,20:27:19 ,20:27:22 , 3 ,0.02,18.10,
 29 , 140 ,011201,28/10/2014,21:40:49 ,21:43:32 , 163 ,0.84,18.94,
 30 , 141 ,011201,28/10/2014,21:48:24 ,21:51:46 , 202 ,1.20,20.14,
 31 , 141 ,011201,28/10/2014,21:52:25 ,21:58:55 , 390 ,1.62,21.76,
 32 , 149 ,011201,28/10/2014,23:38:34 ,23:42:11 , 217 ,0.95,22.71,
 33 , 149 ,011201,28/10/2014,23:50:57 ,23:54:40 , 223 ,0.97,23.68,
 34 , 150 ,011201,28/10/2014,23:55:41 ,00:03:43 , 482 ,2.02,25.70,
 35 , 157 ,011201,29/10/2014,01:45:51 ,01:48:52 , 181 ,0.84,26.54,
 36 , 158 ,011201,29/10/2014,01:49:07 ,01:52:26 , 199 ,0.90,27.44,
 37 , 158 ,011201,29/10/2014,01:53:05 ,01:55:58 , 173 ,0.83,28.27,
 38 , 158 ,011201,29/10/2014,01:56:25 ,01:57:39 , 74 ,0.39,28.66,
 39 , 159 ,011201,29/10/2014,02:02:57 ,02:02:58 , 1 ,-0.02,28.64,
 40 , 177 ,011201,29/10/2014,06:31:03 ,06:32:04 , 61 ,0.20,28.84,
 41 , 178 ,011201,29/10/2014,06:32:20 ,06:39:30 , 430 ,1.92,30.76,
 42 , 178 ,011201,29/10/2014,06:40:14 ,06:44:46 , 272 ,1.19,31.95,
 43 , 190 ,011201,29/10/2014,09:31:08 ,09:31:15 , 7 ,0.03,31.98,
 44 , 190 ,011201,29/10/2014,09:31:34 ,09:31:38 , 4 ,-0.03,31.95,
 45 , 190 ,011201,29/10/2014,09:37:34 ,09:37:37 , 3 ,0.02,31.97,
 46 , 191 ,011201,29/10/2014,09:40:27 ,09:40:38 , 11 ,0.07,32.04,
 47 , 191 ,011201,29/10/2014,09:40:50 ,09:40:58 , 8 ,0.07,32.11,
 48 , 191 ,011201,29/10/2014,09:41:09 ,09:41:12 , 3 ,0.04,32.15,
 49 , 191 ,011201,29/10/2014,09:41:23 ,09:41:26 , 3 ,0.03,32.18,
 50 , 195 ,011201,29/10/2014,10:35:55 ,10:36:37 , 42 ,0.32,32.50,
 51 , 195 ,011201,29/10/2014,10:36:49 ,10:37:21 , 32 ,0.32,32.82,
 52 , 196 ,011201,29/10/2014,11:03:07 ,11:03:09 , 2 ,0.02,32.84,
 53 , 197 ,011201,29/10/2014,11:18:18 ,11:18:59 , 41 ,0.38,33.22,
 54 , 198 ,011201,29/10/2014,11:19:10 ,11:21:09 , 119 ,1.04,34.26,
 55 , 198 ,011201,29/10/2014,11:21:22 ,11:22:01 , 39 ,0.25,34.51,
 56 , 198 ,011201,29/10/2014,11:22:12 ,11:23:12 , 60 ,0.25,34.76,
 57 , 198 ,011201,29/10/2014,11:23:37 ,11:24:03 , 26 ,0.12,34.88,
 58 , 198 ,011201,29/10/2014,11:24:45 ,11:25:36 , 51 ,0.34,35.22,
 59 , 206 ,011201,29/10/2014,13:16:49 ,13:18:13 , 84 ,0.58,35.80,
 60 , 211 ,011201,29/10/2014,14:26:39 ,14:32:38 , 359 ,2.80,38.60,
 61 , 290 ,011201,30/10/2014,09:15:28 ,09:15:29 , 1 ,0.03,38.63,
 62 , 291 ,011201,30/10/2014,09:25:46 ,09:25:52 , 6 ,0.03,38.66,
 63 , 295 ,011201,30/10/2014,10:20:17 ,10:20:55 , 38 ,0.18,38.84,
 64 , 295 ,011201,30/10/2014,10:21:06 ,10:21:30 , 24 ,0.16,39.00,
 65 , 296 ,011201,30/10/2014,10:34:04 ,10:38:34 , 270 ,1.39,40.39,
 66 , 296 ,011201,30/10/2014,10:39:14 ,10:40:04 , 50 ,0.31,40.70,
 67 , 300 ,011201,30/10/2014,11:33:10 ,11:33:31 , 21 ,0.16,40.86,
 68 , 300 ,011201,30/10/2014,11:33:42 ,11:34:48 , 66 ,0.45,41.31,
 69 , 301 ,011201,30/10/2014,11:48:24 ,11:50:05 , 101 ,0.62,41.93,
 70 , 301 ,011201,30/10/2014,11:50:51 ,11:54:06 , 195 ,0.94,42.87,
 71 , 301 ,011201,30/10/2014,11:54:22 ,11:56:35 , 133 ,0.64,43.51,
 72 , 301 ,011201,30/10/2014,11:57:06 ,11:59:08 , 122 ,0.58,44.09,
 73 , 308 ,011201,30/10/2014,13:39:19 ,13:39:30 , 11 ,0.07,44.16,
 74 , 309 ,011201,30/10/2014,13:39:41 ,13:40:19 , 38 ,0.34,44.50,
 75 , 309 ,011201,30/10/2014,13:40:41 ,13:44:41 , 240 ,1.47,45.97,
 76 , 318 ,011201,30/10/2014,15:53:12 ,15:53:30 , 18 ,0.10,46.07,
 77 , 318 ,011201,30/10/2014,15:53:46 ,15:56:59 , 193 ,1.05,47.12,
 78 , 319 ,011201,30/10/2014,16:00:50 ,16:05:27 , 277 ,1.55,48.67,
 79 , 327 ,011201,30/10/2014,17:56:47 ,17:58:44 , 117 ,0.78,49.45,
 80 , 327 ,011201,30/10/2014,17:58:57 ,18:00:02 , 65 ,0.39,49.84,
 81 , 327 ,011201,30/10/2014,18:00:29 ,18:00:36 , 7 ,0.02,49.86,
 82 , 334 ,011201,30/10/2014,19:25:16 ,19:38:26 , 790 ,4.71,54.57,
 83 , 344 ,011201,30/10/2014,21:58:59 ,22:04:10 , 311 ,1.52,56.09,
 84 , 345 ,011201,30/10/2014,22:26:40 ,22:26:50 , 10 ,0.05,56.14,
 85 , 346 ,011201,30/10/2014,22:27:14 ,22:31:57 , 283 ,1.24,57.38,
 86 , 346 ,011201,30/10/2014,22:33:12 ,22:34:47 , 95 ,0.36,57.74,
 87 , 346 ,011201,30/10/2014,22:35:01 ,22:38:05 , 184 ,0.75,58.49,
 88 , 353 ,011201,31/10/2014,00:04:00 ,00:11:37 , 457 ,2.19,60.68,
 89 , 359 ,011201,31/10/2014,01:32:05 ,01:41:19 , 554 ,2.72,63.40,
 90 , 359 ,011201,31/10/2014,01:42:08 ,01:46:44 , 276 ,1.30,64.70,
 91 , 360 ,011201,31/10/2014,01:53:55 ,01:58:21 , 266 ,1.39,66.09,
 92 , 388 ,011201,31/10/2014,08:28:25 ,08:28:51 , 26 ,0.09,66.18,
 93 , 390 ,011201,31/10/2014,08:55:14 ,08:59:00 , 226 ,0.95,67.13,
 94 , 390 ,011201,31/10/2014,08:59:33 ,09:02:28 , 175 ,0.78,67.91,
