Oxymax Feeding Bouts CSV File 

CSV FILE CREATION:17/02/2015 09:18:28
DATA FILENAME:C:\Program Files\Oxymax\Recordings\E.Spreckley\16-02-15\2015-02-16.BDTA

GROUP/CAGE:0105
SUBJECT ID:Subject 5
SUBJECT MASS:423 grams



:DATA
===============,===============,===============,===============,===============,===============,===============,===============,===============,
COUNT,INTERVAL,CHANNEL,DATE,START,END,DURATION,WEIGHT,ACCUM,
#,#,#,,,,seconds,grams,grams,
===============,===============,===============,===============,===============,===============,===============,===============,===============,
 1 , 2 ,010501,16/02/2015,14:44:50 ,14:45:54 , 64 ,0.44,0.44,
 2 , 2 ,010501,16/02/2015,14:46:07 ,14:46:22 , 15 ,0.17,0.61,
 3 , 2 ,010501,16/02/2015,14:48:37 ,14:48:51 , 14 ,0.14,0.75,
 4 , 4 ,010501,16/02/2015,15:13:47 ,15:16:29 , 162 ,0.96,1.71,
 5 , 4 ,010501,16/02/2015,15:17:08 ,15:17:14 , 6 ,0.09,1.80,
 6 , 12 ,010501,16/02/2015,17:09:34 ,17:09:40 , 6 ,0.07,1.87,
 7 , 12 ,010501,16/02/2015,17:09:55 ,17:11:27 , 92 ,0.47,2.34,
 8 , 12 ,010501,16/02/2015,17:11:42 ,17:12:10 , 28 ,0.21,2.55,
 9 , 15 ,010501,16/02/2015,17:57:57 ,17:58:42 , 45 ,0.29,2.84,
 10 , 16 ,010501,16/02/2015,17:58:55 ,18:00:16 , 81 ,0.48,3.32,
 11 , 16 ,010501,16/02/2015,18:00:29 ,18:00:55 , 26 ,0.19,3.51,
 12 , 19 ,010501,16/02/2015,18:44:07 ,18:44:43 , 36 ,0.23,3.74,
 13 , 19 ,010501,16/02/2015,18:45:07 ,18:49:50 , 283 ,1.37,5.11,
 14 , 23 ,010501,16/02/2015,19:42:55 ,19:48:34 , 339 ,1.58,6.69,
 15 , 26 ,010501,16/02/2015,20:25:59 ,20:26:33 , 34 ,0.21,6.90,
 16 , 26 ,010501,16/02/2015,20:28:53 ,20:29:10 , 17 ,0.09,6.99,
 17 , 27 ,010501,16/02/2015,20:29:40 ,20:35:46 , 366 ,1.40,8.39,
 18 , 32 ,010501,16/02/2015,21:51:43 ,22:00:00 , 497 ,2.02,10.41,
 19 , 34 ,010501,16/02/2015,22:15:22 ,22:21:30 , 368 ,1.53,11.94,
 20 , 38 ,010501,16/02/2015,23:20:36 ,23:25:51 , 315 ,1.33,13.27,
 21 , 41 ,010501,16/02/2015,23:58:10 ,00:04:50 , 400 ,1.76,15.03,
 22 , 43 ,010501,17/02/2015,00:20:27 ,00:23:57 , 210 ,1.09,16.12,
 23 , 43 ,010501,17/02/2015,00:24:10 ,00:26:55 , 165 ,0.82,16.94,
 24 , 47 ,010501,17/02/2015,01:24:20 ,01:34:17 , 597 ,2.69,19.63,
 25 , 51 ,010501,17/02/2015,02:24:23 ,02:24:25 , 2 ,0.04,19.67,
 26 , 53 ,010501,17/02/2015,02:49:58 ,02:51:09 , 71 ,0.38,20.05,
 27 , 53 ,010501,17/02/2015,02:51:26 ,02:53:34 , 128 ,0.59,20.64,
 28 , 53 ,010501,17/02/2015,02:53:47 ,02:53:50 , 3 ,0.03,20.67,
 29 , 54 ,010501,17/02/2015,03:03:00 ,03:03:02 , 2 ,-0.04,20.63,
 30 , 56 ,010501,17/02/2015,03:28:05 ,03:31:43 , 218 ,1.10,21.73,
 31 , 58 ,010501,17/02/2015,04:01:11 ,04:01:15 , 4 ,0.09,21.82,
 32 , 61 ,010501,17/02/2015,04:44:26 ,04:44:28 , 2 ,0.06,21.88,
 33 , 61 ,010501,17/02/2015,04:45:02 ,04:45:05 , 3 ,0.03,21.91,
 34 , 62 ,010501,17/02/2015,04:54:13 ,04:57:05 , 172 ,0.73,22.64,
 35 , 62 ,010501,17/02/2015,04:57:20 ,05:04:43 , 443 ,1.92,24.56,
 36 , 65 ,010501,17/02/2015,05:40:21 ,05:40:23 , 2 ,0.06,24.62,
 37 , 65 ,010501,17/02/2015,05:49:30 ,05:49:32 , 2 ,-0.07,24.55,
 38 , 65 ,010501,17/02/2015,05:49:49 ,05:49:50 , 1 ,-0.06,24.49,
 39 , 65 ,010501,17/02/2015,05:51:06 ,05:51:09 , 3 ,0.04,24.53,
 40 , 66 ,010501,17/02/2015,05:51:22 ,05:55:58 , 276 ,1.31,25.84,
 41 , 66 ,010501,17/02/2015,05:56:36 ,05:56:54 , 18 ,0.13,25.97,
 42 , 67 ,010501,17/02/2015,06:08:35 ,06:08:37 , 2 ,-0.02,25.95,
 43 , 67 ,010501,17/02/2015,06:16:16 ,06:16:20 , 4 ,0.02,25.97,
 44 , 69 ,010501,17/02/2015,06:36:43 ,06:39:32 , 169 ,1.07,27.04,
