3.700000000000000000e+01	0.000000000000000000e+00	2.702702702702702744e-04	4.000000000000000000e+01	3.499999999999999639e-02
4.600000000000000000e+01	3.100517687454865459e-02	4.347826086956521900e-04	2.530000000000000000e+02	1.010051768745486439e-01
3.100000000000000000e+01	6.162216237029352617e-02	3.225806451612903223e-04	1.800000000000000000e+01	9.662216237029352950e-02
4.300000000000000000e+01	9.356933841151271469e-02	2.325581395348837340e-04	5.873000000000000000e+03	1.285693384115127180e-01
2.300000000000000000e+01	0.000000000000000000e+00	4.347826086956521900e-04	1.021000000000000000e+03	3.499999999999999639e-02
4.200000000000000000e+01	0.000000000000000000e+00	2.380952380952380950e-04	3.600000000000000000e+01	3.499999999999999639e-02
3.800000000000000000e+01	3.139376918709379377e-02	2.631578947368420993e-04	3.680000000000000000e+03	6.639376918709379016e-02
8.700000000000000000e+01	0.000000000000000000e+00	2.298850574712643592e-04	2.590000000000000000e+02	7.000000000000000666e-02
2.100000000000000000e+01	3.738427319888491113e-02	4.761904761904761901e-04	5.345000000000000000e+03	7.238427319888490752e-02
1.280000000000000000e+02	0.000000000000000000e+00	2.343749999999999913e-04	1.558700000000000000e+04	1.049999999999999961e-01
5.000000000000000000e+00	0.000000000000000000e+00	2.000000000000000042e-03	1.200000000000000000e+02	3.500000000000000333e-02
4.100000000000000000e+01	2.374153062364599623e-02	2.439024390243902437e-04	2.030000000000000000e+02	5.874153062364599609e-02
1.500000000000000000e+01	3.479773915089478392e-02	4.000000000000000083e-03	2.280000000000000000e+02	2.447977391508947831e-01
7.600000000000000000e+01	1.866848222030573490e-01	2.631578947368420993e-04	3.480000000000000000e+02	2.566848222030573279e-01
6.900000000000000000e+01	1.688722778206505348e-01	2.898550724637681086e-04	1.297500000000000000e+04	2.388722778206505415e-01
6.000000000000000000e+00	2.754450177337999239e-01	1.666666666666666774e-03	4.877000000000000000e+03	3.104450177337999550e-01
1.780000000000000000e+02	0.000000000000000000e+00	3.370786516853932447e-04	1.750000000000000000e+02	2.099999999999999922e-01
6.000000000000000000e+01	1.682087245610500159e-01	5.000000000000000104e-04	1.400000000000000000e+01	2.732087245610499981e-01
3.200000000000000000e+01	2.691988054197487212e-01	3.125000000000000065e-04	2.000000000000000000e+01	3.041988054197487523e-01
5.300000000000000000e+01	2.981620911495565518e-01	5.660377358490566299e-04	4.022000000000000000e+03	4.031620911495565895e-01
3.700000000000000000e+01	0.000000000000000000e+00	2.702702702702702744e-04	4.000000000000000000e+01	3.499999999999999639e-02
4.600000000000000000e+01	3.100517687454865459e-02	4.347826086956521900e-04	2.530000000000000000e+02	1.010051768745486439e-01
3.100000000000000000e+01	6.162216237029352617e-02	3.225806451612903223e-04	1.800000000000000000e+01	9.662216237029352950e-02
4.300000000000000000e+01	9.356933841151271469e-02	2.325581395348837340e-04	5.873000000000000000e+03	1.285693384115127180e-01
2.300000000000000000e+01	0.000000000000000000e+00	4.347826086956521900e-04	1.021000000000000000e+03	3.499999999999999639e-02
4.200000000000000000e+01	0.000000000000000000e+00	2.380952380952380950e-04	3.600000000000000000e+01	3.499999999999999639e-02
3.800000000000000000e+01	3.139376918709379377e-02	2.631578947368420993e-04	3.680000000000000000e+03	6.639376918709379016e-02
8.700000000000000000e+01	0.000000000000000000e+00	2.298850574712643592e-04	2.590000000000000000e+02	7.000000000000000666e-02
2.100000000000000000e+01	3.738427319888491113e-02	4.761904761904761901e-04	5.345000000000000000e+03	7.238427319888490752e-02
1.280000000000000000e+02	0.000000000000000000e+00	2.343749999999999913e-04	1.558700000000000000e+04	1.049999999999999961e-01
5.000000000000000000e+00	0.000000000000000000e+00	2.000000000000000042e-03	1.200000000000000000e+02	3.500000000000000333e-02
4.100000000000000000e+01	2.374153062364599623e-02	2.439024390243902437e-04	2.030000000000000000e+02	5.874153062364599609e-02
1.500000000000000000e+01	3.479773915089478392e-02	4.000000000000000083e-03	2.280000000000000000e+02	2.447977391508947831e-01
7.600000000000000000e+01	1.866848222030573490e-01	2.631578947368420993e-04	3.480000000000000000e+02	2.566848222030573279e-01
6.900000000000000000e+01	1.688722778206505348e-01	2.898550724637681086e-04	1.297500000000000000e+04	2.388722778206505415e-01
6.000000000000000000e+00	2.754450177337999239e-01	1.666666666666666774e-03	4.877000000000000000e+03	3.104450177337999550e-01
1.780000000000000000e+02	0.000000000000000000e+00	3.370786516853932447e-04	1.750000000000000000e+02	2.099999999999999922e-01
6.000000000000000000e+01	1.682087245610500159e-01	5.000000000000000104e-04	1.400000000000000000e+01	2.732087245610499981e-01
3.200000000000000000e+01	2.691988054197487212e-01	3.125000000000000065e-04	2.000000000000000000e+01	3.041988054197487523e-01
5.300000000000000000e+01	2.981620911495565518e-01	5.660377358490566299e-04	4.022000000000000000e+03	4.031620911495565895e-01
